character
Arthur
Arthur (Hufflepuff student)
Arthur Weasley's contact at the Floo Regulation Panel
Duncan Ashe
Silvio Astolfi
Bertram Aubrey
Basil Aurelius III
Unidentified male Auror at Hogwarts
Unidentified Aurors stationed at the Great Hall
Edwin Avarus
Avery I
Avery II
Aviemore station master
Archie Aymslowe
Michael Babatola
Malcolm Baddock
Brice Badeaux
Badgered Boy
Patrick Bagby
Ludovic Bagman's father
Ludovic Bagman
Ludovic Bagman's goblin creditors
Otto Bagman
Fred Baille
Arjuna Balaji
Bald Healer
Alistair Ballcocke
Alistaire Ballcocke
Pete Balsall
Humphrey Balsamo
Damien Bandrel
Bane
Heathcote Barbary
José Barboza
Bartholomew Barebone
Credence Barebone
Modesty Barebone's biological father
Lucas Bargeworthy
Barker (Muggle)
Barman at the Three Broomsticks
Barnabas the Barmy
Maxwell Barnett
Barny the Fruitbat
Old Posh Baron
J. M. Barrie
Bartholomew
Baruffio
Ali Bashir
Basil
Tristram Bassenthwaite
John Bastedo
Podric Batworthy
Podric Batworthy XXIII
Charlie Baverstock
Oswald Beamish
Martin Beccles
Bedivere
Beedle the Bard
Herbert Beery
Damocles Belby
Flavius Belby
Marcus Belby
Marcus Belby's father
Eugene Belcher
Humphrey Belcher
Cassius Bell
Katie Bell's father
Albert Bellchant
Astor Bellchant
Bem
Benedict
Angelo Benitez
Bennett Burgess
Archibald Bennett
Bernie
Darius Berrow
Mordecai Berrycloth
Ethan Bexley
Norville Bezerko
Yatin Bhagat
Archibald Bienbon
Hugh Biggs
Bilius
William Billings
Billingsley
Bilton Bilmes
Bimp
Carlyle Bimplethorpe
Gilbert Bingley
Binky
Cuthbert Binns's father
Cuthbert Binns
Brevis Birch
Trevor Birch
Dennis Bishop
Black Knight
Alphard Black
Arcturus Black I
Arcturus Black II
Arcturus Black III
Cygnus Black I
Cygnus Black II
Cygnus Black III
Eduardus Limette Black
Licorus Black
Marius Black
Orion Black
Phineas Black
Phineas Nigellus Black
Pollux Black
Regulus Black
Regulus Black I
Sirius Black
Sirius Black I
Sirius Black II
Philip Blagdon
Balfour Blane
Blagdon Blay
Barnabus Blenkinsop
Timothy Blenkinsop
Kevin Bletchley
Miles Bletchley
Yuri Von Blisch
Yuri Blischen
David Blishen
Yuri Blishen
Yuri Blishenov
Jimbo Blishwick
Robert Bliss
Bloke who fixed the toilet at Leaky Cauldron
Jean-Baptiste Bloncourt
Bloody Baron
Raymond Bloom
Blordak
Peter Blotting
Beatrix Bloxam's father
Blodwyn Bludd
Bly
Boa constrictor at the zoo
Stubby Boardman
Bob
Broderick Bode
Bodrod the Bearded
Bogrod
Boil-ridden house-elf
Lucian Bole
Edmund Bollifant
Hector Bolobolo
Pierre Bonaccord
Amelia Bones's father
Edgar Bones
Mungo Bonham
Boniface
Mike Boon
David Boorman I
David Boorman II
Albert Boot
Chadwick Boot
Boot brothers' father
Terry Boot
Webster Boot
Edwin Booth
Libatius Borage
Borf
Borgin
Boris the Bewildered
Borys the Brute
Wayne Bostock
Robin Botesdale
Bertie Bott
Phineas Bourne
Craig Bowker Junior
Sanderson Bowles
Boy 2
Boy in Study Hall
Boy who failed the Avifors Spell
Boy who kept a bezoar in his pocket
Boy who kept a bezoar in his pocket's brother
Boy who owned a magic hamster
Boy who played Sir Luckless
Cameron Boyle
Bozo
Bradley
Barberus Bragge
Sage Bragnam
Bran the Bloodthirsty
Igor Brand
Rudolf Brand
Maximus Brankovitch III
Lucan Brattleby
Brian
British Prime Minister in 1996
Karl Broadmoor
Kevin Broadmoor
Rupert Brookstanton
Broom Shop shopkeeper
Gordon Brown
Kelly Brown
Lavender Brown's father
Felix Brunt (I)
Felix Brunt (II)
Brutus
Bruno Bruunhart
Frank Bryce
Angus Buchanan
Hamish Buchanan
Angus Buchanan's father
Buckbeak
Zygmunt Budge
Budleigh Babberton milkman
Henry Bumblepuft
John Bunyan
Burgock
Belvina Burke's sons
Caractacus Burke
Eustace Burke
Herbert Burke
Randolph Burrow
George W. Bush
Timothy Butler
Butterbeer enthusiast
Lord Byron
Cadogan
Cadogan's father
Cadogan's portraitist
Cadwallader
Eurig Cadwallader
Caelan
Caesar
Calchas
Calid
Calvin Coolidge
Angus Campbell
Lennox Campbell
Sol Campbell
Diego Caplan
Diego Caplan's father
Diego Caplan's grandfather
Captain of the Brigade of Witch-Hunters
Caractacus
Haniball Carathi
Eddie Carmichael
Mauricio Carneiro
Rancorous Carpe
Amycus Carrow
Richard Carter
Oliver Cartwright
Luca Caruso (Muggle)
Luca Caruso (wizard)
Luccas Carusus
Caspar Crouch's son
Cassandra Vole's father
Cassandra Vole's uncle
Catchpole
Melvin Catterick
Mary Cattermole's father
Alfred Cattermole
Reginald Cattermole
Owen Cauldwell
Cedric
Arturo Cephalopos
Ceremony official
Mauricius Carneirus
Howard Chalk
Stephen Challock
Chambers
Cho Chang's father
Cho Chang's grandfather
Charlatan
Charles Weasley's colleagues
Unidentified boy who attended Charm School
Jason Charmer
Chas
Chauncy
Herbert Chewsworthy III
Chief Warlock of the Wizengamot in 1544
Richard Washburn Child
Philbert Chivers
Terry Chloe
Luke Cholderton
Herbert Chorley
Chrisp
Winston Churchill
Brian Cinderford
Circus Arcanus house-elf
Clarke
Jeremy Clarkson
Iain Claverdon
Cleaner at Leaky Cauldron
Nick Clegg
Georges Clemenceau
Andrew Cleveley
Clever goblin
Bill Clinton
Carlos Clodoaldo
Edgar Cloggs
Horatio Cloke
Jacturus Cloke III
Everett Clopton
João Coelho
Unidentified Committee for the Disposal of Dangerous Creatures member
Connolly
John Constable
Mark Constantine
Cook of The Hanged Man
Buckley Cooper's brother
Buckley Cooper
Howland Coopey
Ritchie Coote
Nicolaus Copernicus
Ben Copper
Ben Copper's father
Corey Hayden's parents
Michael Corner
Stephen Cornfoot
Gregory Cotton
Council of Magical Law guards
Count
George Coutas
Fergus Cowley
Crabbe
Vincent Crabbe
Muldoon Cragg
Stuart Craggius
Stuart Craggy
Irving Cram (I)
Irving Cram (II)
Walter Crane
Crapaud
Colin Creevey
Dennis Creevey
Creevey brothers' father
Cresswell brothers
Dirk Cresswell
Todd Cribb
Saul Croaker
Crispin Cronk
Poderick Crookshank
Crookshanks
Bartemius Crouch Junior
Bartemius Crouch Senior's grandfather
Bartemius Crouch Senior
Caspar Crouch
Crowd outside bakery in Surrey
Maximilian Crowdy
Cottismore Croyne
Poderick Cruickshank
Gideon Crumb
Silas Crump
Barnabas Cuffe
Cyclops
Laurent D'Arcy
Lorcan d'Eath
Ferdinand da Gama
Hector Dagworth-Granger
Sebastian Daley
Dan
Dark wizard in Knockturn Alley
Dan Darker
Alistair Darling
Rohit Das
David (king)
David (saint)
Davies
Chester Davies
Roger Davies
Vincent Davies
Vincent Davis
John Dawlish
William de Cognac
Caradoc Dearborn
Death (The Tale of the Three Brothers)
"Squat, wheezy man"
Unidentified male Death Eater (X)
Unidentified male Death Eater (I)
Unidentified male Death Eater (II)
Decorative waiter serving dragon tartare
Simon Dedworth (I)
Simon Dedworth (II)
Deek
Daniel Defoe
Julius Dehoff
Julius Dehoffe
Delacour sisters' father
Patrick Delaney-Podmore
Charles Demengeot
Jason Denbright
Dennis
Dennis (toad)
Simon Dentata
Unidentified Department of Mysteries intern
Derek
Derek (turtle talker)
Derek (Wizard Card Collectors' Club)
Peregrine Derrick
Barnabas Deverill
Philbert Deverill
Devil
Ananyo Dhillon
Fernando Diaz
Charles Dickens
Dedalus Diggle
Amos Diggory
Cedric Diggory
Cedric Diggory's friends
Eldritch Diggory
Ivor Dillonsby
Vasily Dimitrov
Harold Dingle
Armando Dippet
Dirk
Dishevelled Wizard
Distractible Douglas
Distractible Douglas's father
Nitin Divekar
Dobby
Tycho Dodonus
Elphias Doge
Antonin Dolohov
Dominic
Ragmar Dorkins
Double-ended-newt wizard
Dougal
Nathaniel Douglas
Rob Dowson
Arthur Conan Doyle
Brennan Doyle
Frank Doyle
Roddy Doyle
Lord Draben
Count Dracula
Dimitar Draganov
Dragon keeper
Vlad Drakul
Drake
Dre Head
Driving test examiner
Dudley
Dudley Dursley's gang
Bowen Duffield
Duke of Wellington
Kirley Duke
Aberforth Dumbledore
Albus Dumbledore
Albus Dumbledore's great-great-grandfather
Percival Dumbledore
Davet Dumont
Dungeon Corridor Slytherin Prefect (I)
Dungeon Corridor Slytherin Prefect (II)
Craig Dunn
Durmstrang boy
Dudley Dursley
Vernon Dursley
Troy Duvall
Eargit the Ugly
Earl of Paunchley's four burly servants
Heinrich Eberstadt
Matthew Echunga
Perseus Ecklington
Edgar
Marietta Edgecombe's father
Editor of Which Broomstick?
Otto Eduard
Eduardo
Carlos Eduardos
Edward
Cecil Edwards
Charles Edwards
Joseph Edwards
Egbert the Egregious
Mordicus Egg
Andre Egwu
Jules Egwu's parents
Unidentified male Egyptian in the Weasleys' photograph (I)
Unidentified male Egyptian in the Weasleys' photograph (II)
Unidentified male Egyptian in the Weasleys' photograph (III)
Albert Einstein
Ekrizdis
Elton Elderberry
Elderly visitor at Leaky Cauldron
Elderly wizard in an emerald-green cloak
Stanley Eldridge
Elfric the Eager
Eliana's parents
Elite No-Maj
Wilfred Elphick
Eldon Elsrickle
Emeric the Evil
Entrance Hall Gryffindor Prefect
Kevin Entwhistle
Charles Epanel
Samuel Equiano
Jacob Erland
Erling the Great
Errol
Ethelred the Ever-Ready
Eustace Fawley's uncle
Mark Evans
Evans sisters' father
Everard
Curtis Evercreech
Archer Evermonde
Elliot Evers
Evil sorcerer
Unidentified examiner with a wart on his nose
G. F.'s grandfather
Face Paint Kid
Fallen Fifty
Fang
Faris Spavin's centaur assailant
Charlie Farley
Jake Farley
Kevin Farrell
Fat Friar
Fat ghost in stairwell
Father Christmas
Father of boy who owned a magic hamster
Gregor Favila
Fawkes
Addison Fawley
Eustace Fawley
Grim Fawley
Hector Fawley
Marshall Fawley
Eustace Fawley's father
Penelope Fawley's father
Sullivan Fawley
Barrett Fay
Gianni Fedele
Lawrence Feldman
Gato Felinus
Fenrir Greyback's Snatcher gang
Benjy Fenwick
Marcus Fenwick
Mervyn Fenwick
Robbie Fenwick
Fergus
Fidelio
Alistair Fidgen
Franciscus Fieldwake
Fiery Death Eater
Eleazar Fig
Arabella Figg's parents
Argus Filch
Limus Filhous
Thomas Fillman
Bilius Finbok
Finch
Justin Finch-Fletchley
Patrick Fincher
Fingal the Fearless
Barnabus Finkley
Finn
Seamus Finnigan's father
Seamus Finnigan
Merwyn Finwick
Firenze
First semi-finalist of the 1379 duelling contest
First-floor fighter
Wilhelm Fischer
Fisher
Basil Flack
Christopher Flack
Nicolas Flamel
Google Flange
Flannery
Gideon Flatworthy
Angus Fleet
Herbert Fleet
Hedley Fleetwood
Able Fleming
Mundungus Fletcher's associate
Mundungus Fletcher
Phineas Fletcher
Joshua Flexson
Flavius Flint
Marcus Flint
Jake Flinton
Keaton Flitney
Filius Flitwick
Florence's boyfriend
Gonçalo Flores
Darren Floyd
Fluffy
Ambrosius Flume
Terrence Fogarty
Agilbert Fontaine
Theodard Fontaine
Forbidden Forest Trader
Forest Vault Acromantula
Marlowe Forfang
Freddy Forgione
Elphinstone Forgot
Dexter Fortescue
Florean Fortescue
Rufus Foster
Foul-smelling Snatcher
Edward Fountain
Unidentified fourth-year student
Sam Fraddon
Francis
Frank (Thunderbird)
Hamish Frater
Frazier
Freckle-faced six-year-old
Freckle-faced six-year-old's father
Rod Freddy
Yann Fredericks
Dietrich Frenzen
Colby Frey
Fischer Frey
Friar
Otmar Frick
Joseph Friend
William Friend
Michael Frimley
Denison Frisby
Martino Frolic
Martin Frolik
Basil Fronsac
Fry
Fubster
Cornelius Fudge
Rufus Fudge
Inigo Fuente Marrero
Fulbert the Fearful
Dorian Fungbury
Fuzzclaw
Charlie G
Peter G. (Little Hangleton)
Arthur G.
Peter G. (Godric's Hollow)
Edmund Gaddlegate
Louis Gage
Mathis Gage
Reynard Gage
Brian Gagwilde III
Brian Gagwilde
Galileo Galilei
Brian Gallagher
William Gallagher
Paul Gallico
Ulick Gamp
Chris Garland
Jeremiah Garnet
Garrick Ollivander's peacock
John Garry
Corvinus Gaunt
Marvolo Gaunt
Morfin Gaunt
Gavin
C. J. Gebauhr
George III
Ethan Gerard
Kit Gerrard
Ghost of a ragged man wearing chains
Portly ghost
Ghost of a highwayman
Unidentified ghost (VII)
Ghost at Gryffindor Tower
Ghost carollers
Ghost who played Sir Nicholas de Mimsy-Porpington's executioner
Ross Gibberd (I)
Ross Gibberd (II)
Gibbon
Charles Dana Gibson
Giffard Abbott's dog
Gimkey
Toby Gleaves
Glen
Gnarlak
Goblet of Fire casket carriers
Goblin family near Nottingham
Godelot
Godfrey
Melvin Godfrey
Godric's Hollow Muggle boy
Goldstein sisters' grandfather
Anthony Goldstein
Goldstein sisters' father
Golgomath
Goliath
Goliath's slayer
Gordon
Gordon's parents
Hesphaestus Gore
Dragomir Gorgovitch
Gorilla at the zoo
Gormless Morgan
Gornuk
Jakub Gorski
Damon Gosforth
Miranda Goshawk's father
Gossamer
Stephen Gould
Goyle
Gregory Goyle
Harold Grace
Hermione Granger's father
Hugo Granger-Weasley
Gondulphus Graves
Merton Graves
Percival Graves
Grawp
Grawp's father
Greek man
Robert Green
Gareth Greengrass
Gareth Greengrass's brother
Franklin Greenwood
Mykew Gregorovitch
Gregory the Smarmy
Grenouille
Fenrir Greyback
Victor Gridley
Richard Griffiths (in-universe)
Abraham Grimblehawk
Brothers Grimm
Nicolas Grimmett
Gunnar Grimmson
Robert Grimsditch
Elias Grimstone
Gellert Grindelwald
Gellert Grindelwald's bodyguard
Gringott
Unidentified Gringotts guard (I)
Gringotts Guards
Gringotts Head Goblin
Griphook
Grogory
Group of injured giants
Edmund Grubb
Grubby-looking St Mungo's patient
Alberic Grunnion
Gryffindor boy who fetched Harry Potter
Gryffindor Lad
Gryffindor Wizard's Chess champion
Gryffindor Wizard's Chess champion (II)
Gryffindor Wizard's Chess champion (III)
Gryffindor Wizard's Chess champion (IV)
Gryffindor Wizard's Chess champion (V)
Godric Gryffindor
Malodora Grymm's husband
Davey Gudgeon
Galvin Gudgeon
Guillory
Unidentified guitarist
Gulray
Alastor Gumboil
Amrish Gupta
Austin Guthrie
Arnold Guzman
Günther the Violent
Karl H.
John Haas
Herschel Haesito
Dirgah Hagrid
Rubeus Hagrid's father
Rubeus Hagrid
Timothy Hale
Brendon Halkirk
Hall
Edwin Halsted
David Hamblin
Jim Hamilton
Wu Han Po
Roger Handlebaum
Handsome Poltergeist
Curt Hanger
Niles Hanley
Hans
Peter Hansen
Warren G. Harding
Shimmy Hardoteer
Thornton Harkaway
Ciceron Harkiss
Harold
Harper
Warty Harris
Don Harrison
Noel Harwich
Kenneth Hastings
Maynard Hatton
Terrance Hautsol
Robert Hawking
Stephen Hawking
Avery Hawksworth
Ernest Hawkworth
Declan Haworth
Howard Haywood
Haywood sisters' father
Unidentified resting Headmaster
Headmaster of Castelobruxo during 1989
First Headmaster of Hogwarts
Headmaster of Mahoutokoro during 1990
Heady
Portrait of the Healers
Reginald Heartachus
Ralph Heidelberger
Joseph Heller
Helmut
Martin Helstrom
Christopher Hemsley
Henerick
Hengist of Upper Barnton
Henry
Henry VI
Henry VII
Henry VIII
Ryan Henry
Hereward
Hermes
Oakden Hernshaw
Herpo the Foul
David Heyman (in-universe)
Chester Hidland
Hieronymus
Higglebottom
Bertie Higgs
Terence Higgs
Robin Higgy
Robert Hilliard
Glover Hipworth
Bob Hitchens
Marcus Hitchin
Jarleth Hobart
Egmont Hobday
Hilliard Hobday
Oakden Hobday
Stephan Hodhedge
Hodrod the Horny-Handed
Johan Hoffman
Stuart Hogg
Stefan Hoghedge
Hogsmeade street sweeper
Hogwarts Express conductor
Hogwarts house-elves
Unidentified Hufflepuff boy who carried a body during the Battle of Hogwarts
Hogwarts school mice
Hogwarts student that bet on Fleur Delacour
Hogwarts student that blamed Harry Potter
Phillipus von Hohenheim
John Homme
Masaki Hongo
Honoria's fiancé
Hooky
Geoffrey Hooper
Amos Hopkins
Carl Hopkins
Wayne Hopkins
Kevin Hopwood
Horace
Olive Hornby's brother
Horst
Basil Horton
Gordon Horton
House of Black house-elves
Howard
Louis Hubbard
Unidentified Hufflepuff boy (II)
Hufflepuff boy that blames Harry Potter (I)
Hufflepuff boy that blames Harry Potter (II)
Unidentified Hufflepuff boy that greets Sir Nicholas (I)
Hufflepuff Wizard Duelling Champion
Hugo Pepper
Chris Huhne
Sanford Humberston
Hankerton Humble
Jason Huntingdon
Emanuel Hurwitz
Raashid Hussain
Clairvius Hyppolite
Shoma Ichikawa
Royston Idlewind
Satoru Iida
Illyius
Malcolm Ilminster
Inigo Imago
Imp at the Magical Creatures Reserve
Duncan Inglebee
Ingolfr the Iambic
Zaccaria Innocenti
Isaac
Isaiah
Ismelda Murk's friends
Tamotsu Iwamoto
Jack
Josiah Jackson
Jacob (Hogwarts student)
Jacob Kowalski's foreman
Jae Kim's father
Ernesto Jags
James (Hufflepuff Quidditch player)
Peter James
Bastien Janvier
Jasichus
Jason Caffoe
Jasper Trout
Jay
Jay's friend
Hector Jenkins
Karl Jenkins
Matthew Jenkins
Joey Jenkins
Jerome
Jesus
Leonard Jewkes
Arsenius Jigger
Jim
Jack Jodieman
John
John Joseph Merlin
John Talisker
John Terry
Angelina Johnson's father
Sylvian Jolicoeur
Peter Jones
Stuart Jones
Johannes Jonker
Johannes Jonker's father
Lee Jordan's father
Lee Jordan
Albert Jorkins
Granville Jorkins
Grimwold Jorkins
Stamford Jorkins
Samuel Journeux
Judges of the 1379 duelling contest
Jugson
Herman Junker
Timothy Justin
Ferdinand Jägendorf
Philip K.
Mustafa Kama
Yusuf Kama
Tulip Karasu's father
Karkaroff's Aide
Igor Karkaroff
Karkus
Karl
Sourav Kartik
Michael Karume
Lukas Karuzos
Luxo Karuzos
Luxo Karuzos II
Keeper of the reptile house
Roland Kegg
Randolph Keitch
Kelpie in the Great Lake
John Kent
Danny Kershaw
Clifford Kessler
Victor Ketsueki
Silvanus Kettleburn
Silvanus Kettleburn's father
Matthew Kettletoft
Kevin
Kevin Farrell's father
Kevin's father
Ashok Khanna
Rowan Khanna's father
Rowan Khanna's brother
Wilfred Levi Kidd
Wilfred Kidd Senior
Jimmy Kiddell
Aidan Kiely
Olivier Kikkert
Humphrey Kilburn
James Killick
Jae Kim
Unidentified king
King (Babbitty Rabbitty and her Cackling Stump)
King's Cross Station guard
Andrew Kirke
Biko Kisawahi
Marilias Kistmanus
Knarl (individual)
Porteus Knatchbull
Goodwin Kneen
Kneil
Knight with an arrow sticking out of his forehead
Montague Knightley
H. Knighton
Hamish Knighton
Duncan Knottingley
Koldovstoretz potions champion
Kris Kolumbiko
Jacob Kowalski
Jacob Kowalski's grandfather
Jan Kowalski
Jacob Kowalski's brother
Quentin Kowalski
Krafft
Krall
Kreacher
Viktor Krum's father
Viktor Krum's grandfather
Viktor Krum
Hirohisa Kubo
Lachlan the Lanky
Alain Lacroix
Laith
Raymund Lambus
Neil Lament
Lamont
Hector Lamont
Lancelot (Healer)
Lancelot (knight)
Landlord of The Hanged Man
Landlord of the Siren's Rest
Cerberus Langarm
Wallace Lassiter
Mark Latchingdon
Steve Laughalot
Jean-Jacques Launier
Joe Laurie
Artemius Lawson
Maxwell Lazenby
Nobby Leach
Wizard in the Leaky Cauldron
Unidentified Leaky Cauldron client
Leaky Cauldron wizard from Belgium
Leander Prewett
Holden Ledbury
Barnaby Lee
Barnaby Lee's father
Cecil Lee
Toby Lennox (Gryffindor)
Toby Lennox (Ravenclaw)
Leon
Amarillo Lestoat
Lestrange
Corvus Lestrange (I)
Corvus Lestrange (II)
Corvus Lestrange (III)
Corvus Lestrange (IV)
Corvus Lestrange (V)
Cyrille Lestrange (I)
Cyrille Lestrange (II)
Cyrille Lestrange (III)
Cyrille Lestrange (IV)
Falco Lestrange
Floxel Lestrange
Fulcran Lestrange (I)
Fulcran Lestrange (II)
Fulcran Lestrange (III)
Rabastan Lestrange
Radolphus Lestrange
Rodolphus Lestrange
Alexei Levski
Bogomil Levski
Eduardo Lima Filho
Eduardo Lima (in-universe)
Eduardus Lima
Edwardus Lima
Maxwell Lima
Limebert
Karl Limpley
Limunus
Eduardus Limus (criminal)
Eduardus Limus (Ministry employee)
Luciano Limus
Miro Limus
Matheus Limusa
Linfred of Stinchcombe
Gabriel Lithgow
Little Hangleton boys
Little Hangleton milkman
Little Whinging milkman
Little Whinging postman
Liu Tao
Livius
Dai Llewellyn
Chiara Lobosca's father
Guthrie Lochrin
Gilderoy Lockhart
Gilderoy Lockhart's father
Gilderoy Lockhart's helper
Bernard Lockwood
Xander Lofthouse
Jack London
Frank Longbottom's father
Algie Longbottom
Frank Longbottom
Harfang Longbottom
Harfang Longbottom's son
Neville Longbottom
Aamir Loonat
Carlos Lopez
Louise's admirer
Xenophilius Lovegood
Loxias
Russell Lucky
Erich Ludendorff
Luke
Jim Luna
Lars Lundekvam
Clive Lundquist
Chris Lunney
Lyall Lupin
Remus Lupin
Edward Lupin
Aidan Lynch
Garvin Lügner
Caelan MacBoon
Quintius MacBoon
Magnus MacDonald
MacDuff
Mungo MacDuff
Alberto Macellarius
Hamish MacFarlan
Martin MacFusty
Elspeth MacGillony's father
Charles Machin
Lachlan MacKenzie
Ernest Macmillan
Walden Macnair
Alasdair Maddock
Dominic Maestro
Magic goblin
Magical Menagerie salesman
Magnus
Magorian
Mahoutokoro potions champion
Edmund Major II
David Makehay
Malcolm
Unidentified Gryffindor Seeker
Unidentified Hufflepuff Seeker
Unidentified Hufflepuff Substitute Seeker
Male Muggle Studies teacher's student assistant
Male nurses at St Oswald's Home for Old Witches and Wizards
Unidentified Ravenclaw Seeker
Malecrit
Theopholos Malentus
Paul Males
Abraxas Malfoy
Armand Malfoy
Brutus Malfoy
Draco Malfoy
Lucius Malfoy
Lucius Malfoy I
Nicholas Malfoy
Scorpius Malfoy
Septimus Malfoy
Trev Mallory
Roger Malone
Mike Maloney
Bernard Maltby
Man who gave Mr Roberts Galleons
Man with knowledge of the Taboo
Manager at Eeylops Owl Emporium
Manager of Flourish and Blotts
Manager of Gambol and Japes Wizarding Joke Shop
Marauders
Marazion
Quiac Marinus
Marius
Beaumont Marjoribanks
Mark
Kenny Markham
Martha Steward II's husband
Dylan Marwood
Mason
Angus Matlock
Matthew
Hugo Mattingley
Mauricius
Paul Mawdesley
Olympe Maxime's father
Maxwell
Mazoni
Eugene McAllister
Dougal McBride
Albert McCausland
McClaggan
Callum McClintock
Dugald McClivert
Sterling McCubbin
Benjamin McEwen
Joe McGee
Malcolm McGonagall
Minerva McGonagall's nieces and nephews
Robert McGonagall Junior
Robert McGonagall Senior
Robert McGonagall Senior's father
William McGonagall
Dougal McGregor's father
Dougal McGregor's father-in-law
Dougal McGregor
Thomas McGruder
Jim McGuffin
Stuart McKinley
Cormac McLaggen
Cormac McLaggen's father
Lorcan McLaird
Cormack McLeod
Angus McMangus
Michael McManus
Murphy McNully
Dugald McPhail
Torquil McTavish
Tarquin McTavish
Robin McTighe
Cyril Meakin
Menzies
Merlin
Merwyn the Malicious
Mentor Metaxas
Michael
Eloise Midgen's father
Godfrey Midhurst
Martin Miggs
Kensington Millbottom
Luc Millefeuille
Byron Miller
Sean Miller
Millford Quisling
Nicholas de Mimsy-Porpington
Harold Minchum
Minerva McGonagall's hornbill
Minister for Magic Support Staff official
Ministry of Magic lift attendant
Ministry of Magic meeting assigner
Unidentified Ministry of Magic wizard at the 1994 Quidditch World Cup
Jacques Miskine
Tobias Misslethorpe
Titus Mitcham
Lars Moberly
Cuthbert Mockridge
Arnulf Moe
Raza Mohammad
Dave Monk
Jack Monk
Tom Monk
Graham Montague's father
Graham Montague
Montgomery
Phillip Montgomery
Tiago Montoya
Alastor Moody
Alastor Moody's father
Dennis Moon
Regulus Moonshine
Mopsus (Potter-era)
Mopsus (antiquity)
Timothy Morcott
Ethelbard Mordaunt
Daryl Morden
Gormless Morgan's boss
Morholt
Morholt's brother
Angelus Moriattis
Shawn Morris
Kevinus Morrisons
Mortlake
Hassan Mostafa
Tatsuya Motoyama
Unidentified Mould-on-the-Wold boys
Neil La Mounte
Mr Bigglesby
Mr Leucrotta
Mr Paws
Mr Tibbles
Mr Whiskers
Muggle Artefact Smuggler
Muggle at Circus
Red-haired Muggle boy
Unidentified Muggle driver
Unidentified Muggle man
Unidentified Muggle man who accidentally pushed Harry Potter in 1991
Newspaper seller
Muggle residents of Budleigh Babberton
Unidentified male Muggle Studies professor
Kieran Muirhead
Mulciber I
Burdock Muldoon
Mulpepper
Zacharias Mumps
Eric Munch
Gregory Munslow
Harfang Munter
Ismelda Murk's father
Eric Murley
Roderick Murphy
Music classroom monitor
Irfan Mustaq
Nagel
Nagnok
Napoléon
Ned
Cauã Nemerus
Niko Nenad
Nepali wizard
Maurice Netto
Garrick Newbourne
Unidentified newspaper vendor
Isaac Newton
Nicholas de Mimsy-Porpington's doorman
Nicholas de Mimsy-Porpington's executioner
Nigel
Nigel's nephew
Nigel's nephew's father
Unidentified nine-year-old
Nobby
Takashi Noda
Phelan Noel
David Nolton
Loony Nonby
Lord North
Norwegian Minister for Magic in 1932
Unidentified nose-picking wizard
Nott
Cantankerus Nott
Theodore Nott
Jonny Nuhaka
Neil Nuts
NYPD Police Officer No. 247
NYPD Police Officer No. 743
Cormac O'Brien
Harvey O'Brien
Aiden O'Connor
Banga O'Deluga
Darren O'Hare
Olin Oakwood
Uric Oapley
Otto Obermeier
Oblansk
Odbert
Odbert's father
Winkus Oddpick
Odo
Odysseus
Sean Ogbourne
Bob Ogden
Tiberius Ogden
Ogg
Dunbar Oglethorpe
Kouta Ohnishi
Olaf
Old Man in Portrait
Chauncey Oldridge
Remy Olivier
Barnaby Ollerton
Bill Ollerton
Bob Ollerton
Gifford Ollerton
Ollie
Wandkeeper
Garrick Ollivander
Garrick Ollivander's son
Geraint Ollivander
Ollivander (382 B.C. era)
Gerbold Ollivander
Gervaise Ollivander
One-eyed wizard
Unidentified orphan
George Orwell
Unctuous Osbert
A. Osborn
George Osborne
George Osric
Steven Osterley
Oswald
Oswald (Niffler)
Myron Otherhaus
Anthony Otterburn
Over-attentive wizard
Mark Overcliff
Andrew Owly
P. Oxley
Page siblings' father
Daniel Page
Grant Page
Reggie Page
Painting of sinister-looking monks
Thomas Paley
Lord Palmerston
Rodrigo Palombo
Des Pander
Manoj Pandit
Ethan Parkin
Walter Parkin
Perseus Parkinson
Elric Parpidum
Morten Parpidum
Sherwood Partington
Ashish Patel
Patil twins' father
Patrick
Randolph Pauncefoot
Earl of Paunchley
Payne
Peacock
Glanmore Peakes
Jimmy Peakes
Sean Peakes
Abraham Peasegood
Arnold Peasegood
Angelus Peel
Peeves
Mahendra Pehlwaan
Edward Almeida Peidus
Eldon Pembroke
Phoebus Penrose
Bertrand de Pensées-Profondes
Octavius Pepper
Percivale
Peregrine
Perkins
Russell Perkins
Damian Perriss
Sebastien Perrot
Albert Perschky
Horatio Pershore
Peter
Peter (portrait)
Asgard Pettersson
Peter Pettigrew
Peter Pettigrew's unidentified victims
Ignotus Peverell's son
Antioch Peverell's enemy
Antioch Peverell
Antioch Peverell's killer
Cadmus Peverell
Ignotus Peverell
Gareth Pewsey
Thorsten Pfeffer
Caractacus Phelps
Philip
Arkie Philpott
Ronald Phipps
Miras Phlaras
Louka Phyllian
Emerett Picardy
Picasso
Adam Pickering
Constance Pickering's older brother
Constance Pickering's Muggle grandfather
Constance Pickering's Squib brother
Matthias Pickering
Pickett
Badger Picklish III
Lucas Picquery
Pigwidgeon
Charles Pikal
Pike
Podric Piles
Justus Pilliwickle
Pink-faced Hogwarts Headmaster
Pinky
Lemus Pinutius
Dagbert Pips
Radolphus Pittiman
Pitts
