source,target,value
Harry Potter,Pansy,16
Harry Potter,Pansy Parkinson,4
Harry Potter,Parvati,4
Harry Potter,Peeves,8
Harry Potter,Percy,16
Harry Potter,Pigwidgeon,4
Harry Potter,Puddifoot,8
Harry Potter,Romilda,8
Harry Potter,Ron,534
Harry Potter,Rosmerta,16
Harry Potter,SNAPE,4
Harry Potter,Salazar Slytherin,4
Harry Potter,Sanguini,4
Harry Potter,Severus,12
Harry Potter,Sirius,80
Harry Potter,Slughorn,317
Harry Potter,Snape,566
Harry Potter,Susan Bones,8
Harry Potter,THE,31
Harry Potter,The,454
Harry Potter,Tiberius,12
Harry Potter,Trelawney,75
Harry Potter,Umbridge,4
Harry Potter,Uncle,36
Harry Potter,Vernon,3
Harry Potter,Vincent Crabbe,8
Harry Potter,Violet,8
Harry Potter,Voldemort,164
Harry Potter,Wilkie Twycross,4
Harry Potter,Zacharias Smith,3
Harry Potter,Zonko,12
Harry Potter,able,205
Harry Potter,ancient,8
Harry Potter,angry,36
Harry Potter,ball,3
Harry Potter,bean,4
Harry Potter,black,26
Harry Potter,bloody,16
Harry Potter,butterbeer,8
Harry Potter,clever,4
Harry Potter,day,14
Harry Potter,face,381
Harry Potter,fallen,28
Harry Potter,forest,3
Harry Potter,grim,36
Harry Potter,group,12
Harry Potter,hall,3
Harry Potter,handsome,4
Harry Potter,holly,8
Harry Potter,hope,4
Harry Potter,lady,16
Harry Potter,mercy,3
Harry Potter,miles,16
Harry Potter,olive,8
Harry Potter,rose,8
Harry Potter,rosier,4
Harry Potter,the,2006
Harry Potter,trolley,8
Harry Potter,uncle,8
Harry Potter,unctuous,4
Harry Potter,violet,8
Hector,Hermione Granger,4
Hector,the,8
Hedwig,fallen,4
Hedwig,the,92
Helga Hufflepuff,clever,8
Helga Hufflepuff,the,4
Hepzibah,Harry,7
Hepzibah,Helga Hufflepuff,3
Hepzibah,Hepzibah Smith,3
Hepzibah,Morfin,8
Hepzibah,Tom,17
Hepzibah,Voldemort,107
Hepzibah,black,4
Hepzibah,scarlet,3
Hepzibah,the,67
Hepzibah Smith,Harry,22
Hepzibah Smith,Hepzibah,3
Hepzibah Smith,The,4
Hepzibah Smith,the,4
Herbert,grim,8
Herbert,the,4
Herbert Chorley,The,3
Herbert Chorley,the,20
Hermione,Aragog,12
Hermione,Argus,8
Hermione,Arnold,12
Hermione,Bill,12
Hermione,Borgin,52
Hermione,Charlie,4
Hermione,Cormac,18
Hermione,Cormac McLaggen,4
Hermione,Dean,120
Hermione,Demelza Robins,8
Hermione,Dobby,60
Hermione,Draco Malfoy,40
Hermione,Dumbledore,453
Hermione,Eloise Midgen,4
Hermione,Fawkes,8
Hermione,Fenrir,4
Hermione,Forbidden,4
Hermione,Fred,27
Hermione,George,12
Hermione,Ginny,477
Hermione,Goyle,52
Hermione,Hagrid,47
Hermione,Hall,3
Hermione,Harry,1618
Hermione,Harry Potter,190
Hermione,Horace Slughorn,4
Hermione,Katie Bell,8
Hermione,LORD,4
Hermione,Lady,4
Hermione,Lavender,40
Hermione,Lavender Brown,52
Hermione,Leanne,20
Hermione,Libatius Borage,4
Hermione,Luna,48
Hermione,Lupin,4
Hermione,Magic,8
Hermione,Malfoy,124
Hermione,Marietta,8
Hermione,McGonagall,12
Hermione,Miss Granger,12
Hermione,Montgomery,8
Hermione,Mungo,4
Hermione,Myrtle,28
Hermione,Narcissa,12
Hermione,Neville,16
Hermione,Nick,8
Hermione,Parkinson,8
Hermione,Parvati,39
Hermione,Peeves,8
Hermione,Percy,4
Hermione,Romilda Vane,4
Hermione,Ron,514
Hermione,Rufus,8
Hermione,Seamus,16
Hermione,Sirius,24
Hermione,Slughorn,77
Hermione,Snape,32
Hermione,The,184
Hermione,Viktor Krum,4
Hermione,Voldemort,4
Hermione,Zabini,8
Hermione,Zacharias Smith,8
Hermione,able,10
Hermione,black,12
Hermione,broom,4
Hermione,brothers,4
Hermione,day,160
Hermione,don,12
Hermione,face,12
Hermione,fallen,8
Hermione,gormless,8
Hermione,hall,40
Hermione,handsome,12
Hermione,hope,8
Hermione,magic,12
Hermione,newspaper,24
Hermione,parry,8
Hermione,scarlet,8
Hermione,stunned,16
Hermione,the,1935
Hermione Granger,Dumbledore,8
Hermione Granger,Hector,3
Hermione Granger,The,3
Hermione Granger,the,20
Hope,Ron,4
Hope,broom,6
Hope,the,12
Horace,Dumbledore,6
Horace,Harry,9
Horace,Harry Potter,3
Horace,Voldemort,12
Horace,lady,4
Horace,the,152
Horace Slughorn,Aragog,8
Horace Slughorn,Dumbledore,3
Horace Slughorn,Hagrid,4
Horace Slughorn,Ron,8
Horace Slughorn,Slughorn,20
Horace Slughorn,the,24
Humphrey,Harry,12
Ice,Bellatrix Lestrange,8
Ice,Florean Fortescue,4
Igor,Regulus,8
Igor,the,4
Jack Sloper,Harry,12
James,Dumbledore,3
James,Harry,9
James,Lily,12
James,Lupin,3
James,face,12
James,the,40
James Potter,Bertram,8
James Potter,Harry,6
James Potter,the,6
Jimmy,Dumbledore,3
Jimmy,Harry,3
Jimmy,the,3
Jimmy Peakes,Fred,12
Jimmy Peakes,the,12
KREACHER,Ron,8
KREACHER,the,4
Katie,Borgin,4
Katie,Dumbledore,3
Katie,Ginny,3
Katie,Hagrid,8
Katie,Harry,125
Katie,Harry Potter,3
Katie,Hermione,22
Katie,Leanne,6
Katie,Malfoy,3
Katie,McGonagall,64
Katie,Ron,39
Katie,The,40
Katie,able,8
Katie,the,85
Katie Bell,Draco,3
Katie Bell,Dumbledore,3
Katie Bell,Ginny,4
Katie Bell,Harry,18
Katie Bell,Katie,8
Katie Bell,Mungo,15
Katie Bell,Puddifoot,4
Katie Bell,Ron,12
Katie Bell,The,20
Katie Bell,day,6
Katie Bell,the,7
Kingsley Shacklebolt,Harry Potter,12
Kingsley Shacklebolt,Remus Lupin,12
Kreacher,Dobby,24
Kreacher,Draco Malfoy,3
Kreacher,Dudley,4
Kreacher,Dumbledore,4
Kreacher,Harry,101
Kreacher,Harry Potter,114
Kreacher,Malfoy,14
Kreacher,Ron,4
Kreacher,Sirius,16
Kreacher,The,20
Kreacher,forbidden,8
Kreacher,the,8
LORD,the,12
Lady,Crabbe,8
Lady,Dumbledore,4
Lady,Felix,3
Lady,Ginny,4
Lady,Hagrid,12
Lady,Hall,4
Lady,Hermione,32
Lady,Nick,4
Lady,Peeves,8
Lady,Romilda Vane,4
Lady,Ron,8
Lady,day,4
Lady,the,87
Lavender,Dean,12
Lavender,Dumbledore,4
Lavender,Flitwick,4
Lavender,Ginny,12
Lavender,Hagrid,4
Lavender,Hall,12
Lavender,Harry,15
Lavender,Harry Potter,8
Lavender,Hermione,176
Lavender,Hermione Granger,8
Lavender,Lady,12
Lavender,Lupin,4
Lavender,Mr. Weasley,4
Lavender,Parvati,12
Lavender,Ron,116
Lavender,parry,4
Lavender,the,48
Lavender Brown,Cormac McLaggen,12
Lavender Brown,Fred,4
Lavender Brown,Harry,4
Lavender Brown,Hermione,12
Lavender Brown,The,3
Lavender Brown,the,104
Leanne,Hagrid,8
Leanne,Hermione,55
Leanne,Katie,52
Leanne,Mungo,4
Leanne,Ron,8
Leanne,THE,12
Leanne,The,3
Leanne,able,7
Leanne,group,12
Leanne,rose,8
Leanne,the,23
Lee Jordan,Harry,12
Lestrange,Avery,16
Lestrange,Bellatrix,9
Lestrange,Bellatrix Lestrange,4
Lestrange,Dumbledore,6
Lestrange,Hermione,9
Lestrange,Slughorn,4
Libatius,Harry Potter,12
Libatius,Slughorn,8
Libatius,able,4
Libatius Borage,Harry,8
Libatius Borage,the,4
Lily,Felix,3
Lily,Harry,4
Lily,Neville,3
Lily,Snape,4
Lily,Voldemort,3
Lily,Zabini,12
Lily,lord,4
Lily,the,44
Lockhart,Malfoy,3
Lockhart,broom,6
Loony,Dean,3
Loony,Ginny,6
Loony,Harry,4
Loony,Peeves,8
Loony,Slughorn,8
Loony,The,4
Loony,the,12
Lord,Albus Dumbledore,12
Lord,Armando,4
Lord,Bella,12
Lord,Bellatrix,106
Lord,Cedric Diggory,4
Lord,Draco,8
Lord,Dumbledore,178
Lord,Hagrid,4
Lord,Hall,8
Lord,Harry,52
Lord,Harry Potter,32
Lord,Hermione,8
Lord,Lucius,12
Lord,Malfoy,16
Lord,Marvolo,8
Lord,Merope,4
Lord,Merope Riddle,4
Lord,Nagini,6
Lord,Narcissa,84
Lord,Parvati Patil,4
Lord,Snape,40
Lord,THE,8
Lord,The,76
Lord,Tom Riddle,31
Lord,Vernon,8
Lord,Voldemort,60
Lord,able,12
Lord,broom,12
Lord,hall,4
Lord,hope,40
Lord,mark,12
Lord,mercy,8
Lord,the,191
Lucius,Avery,8
Lucius,Draco,3
Lucius,Lord,3
Lucius,Sirius,4
Lucius,Snape,16
Lucius,Voldemort,8
Lucius,angry,4
Lucius,the,84
Lucius Malfoy,Borgin,12
Lucius Malfoy,Harry,15
Lucius Malfoy,Mr. Weasley,3
Lucius Malfoy,Voldemort,20
Lucius Malfoy,able,8
Luna,Cornelius Fudge,4
Luna,Dumbledore,3
Luna,Ginny,3
Luna,Harry,24
Luna,Harry Potter,1
Luna,Hermione,30
Luna,Malfoy,6
Luna,McGonagall,3
Luna,Neville,7
Luna,Ron,2
Luna,The,9
Luna,angry,6
Luna,the,455
Luna Lovegood,Harry,12
Luna Lovegood,butterbeer,8
Luna Lovegood,the,16
Lupin,Arthur,6
Lupin,Bill,24
Lupin,Celestina,6
Lupin,Dumbledore,21
Lupin,Fenrir Greyback,6
Lupin,Flitwick,3
Lupin,Ginny,3
Lupin,Hagrid,3
Lupin,Harry,23
Lupin,Harry Potter,3
Lupin,Hedwig,8
Lupin,Hermione,12
Lupin,James,18
Lupin,Mark,16
Lupin,McGonagall,6
Lupin,Minerva,3
Lupin,Mr. Weasley,9
Lupin,Neville,3
Lupin,Remus,18
Lupin,Ron,132
Lupin,Severus,3
Lupin,Snape,23
Lupin,The,17
Lupin,Voldemort,24
Lupin,able,6
Lupin,black,6
Lupin,bloody,3
Lupin,day,3
Lupin,the,128
MAGIC,The,12
MILES,The,3
MILES,the,8
Magic,Albus,8
Magic,Bellatrix Lestrange,4
Magic,Borgin,12
Magic,Cornelius Fudge,3
Magic,Dumbledore,3
Magic,Hall,4
Magic,Harry,15
Magic,Harry Potter,3
Magic,Hermione,12
Magic,Luna,12
Magic,Malfoy,3
Magic,Molly,3
Magic,Romilda Vane,4
Magic,Ron,68
Magic,Rufus,21
Magic,Slughorn,20
Magic,THE,6
Magic,The,12
Magic,Tom Riddle,3
Magic,Voldemort,3
Magic,black,7
Magic,day,18
Magic,face,8
Magic,magic,3
Magic,the,151
Malfoy,Abraxas,12
Malfoy,Albus Dumbledore,8
Malfoy,Arnold,4
Malfoy,Blaise,12
Malfoy,Borgin,44
Malfoy,Crabbe,180
Malfoy,Dobby,28
Malfoy,Draco,15
Malfoy,Draco Malfoy,19
Malfoy,Dumbledore,285
Malfoy,Felix,20
Malfoy,Fenrir,4
Malfoy,Fenrir Greyback,8
Malfoy,George,12
Malfoy,Ginny,56
Malfoy,Goyle,32
Malfoy,Hagrid,36
Malfoy,Hall,39
Malfoy,Harry,755
Malfoy,Harry Potter,135
Malfoy,Hermione,301
Malfoy,Kreacher,4
Malfoy,Lady,4
Malfoy,Lavender,8
Malfoy,Lavender Brown,12
Malfoy,Leanne,16
Malfoy,Lord,3
Malfoy,Lucius,12
Malfoy,Luna,8
Malfoy,Magic,12
Malfoy,Malkin,30
Malfoy,Marietta,4
Malfoy,Mark,4
Malfoy,McGonagall,3
Malfoy,Mr. Weasley,16
Malfoy,Myrtle,20
Malfoy,Narcissa,8
Malfoy,Nott,10
Malfoy,Pansy,32
Malfoy,Ron,49
Malfoy,Rosmerta,16
Malfoy,Slughorn,28
Malfoy,Snape,68
Malfoy,THE,28
Malfoy,The,12
Malfoy,Trelawney,4
Malfoy,VOLDEMORT,8
Malfoy,Voldemort,12
Malfoy,Zabini,39
Malfoy,angry,3
Malfoy,ball,4
Malfoy,black,35
Malfoy,broom,12
Malfoy,clever,4
Malfoy,day,24
Malfoy,face,6
Malfoy,fallen,8
Malfoy,group,16
Malfoy,hall,24
Malfoy,hope,28
Malfoy,magic,28
Malfoy,mark,8
Malfoy,mercy,8
Malfoy,newspaper,4
Malfoy,rose,8
Malfoy,scarlet,32
Malfoy,stunned,24
Malfoy,tall,12
Malfoy,the,397
Malfoy,trolley,8
Malkin,Don,8
Malkin,Draco Malfoy,8
Malkin,Hagrid,24
Malkin,Harry,12
Malkin,Harry Potter,8
Malkin,Hermione,19
Malkin,Malfoy,4
Malkin,Mark,3
Malkin,fallen,4
Malkin,group,12
Malkin,handsome,8
Malkin,hope,9
Malkin,tall,4
Malkin,the,20
Marauders,Hermione,12
Marcus,Harry,12
Marcus,Merlin,4
Marcus,uncle,4
Marcus Belby,Cormac McLaggen,8
Marcus Belby,lady,4
Marietta,the,24
Mark,Bellatrix,3
Mark,Bill,6
Mark,Borgin,4
Mark,Dumbledore,11
Mark,Florean Fortescue,3
Mark,Harry,9
Mark,Harry Potter,6
Mark,Hermione,25
Mark,Horace,3
Mark,Luna,3
Mark,Malfoy,21
Mark,Mr. Weasley,3
Mark,Severus,3
Mark,The,12
Mark,broom,3
Mark,don,6
Mark,rose,3
Mark,the,168
Martha,Dumbledore,12
Marvolo,Cole,16
Marvolo,Dumbledore,39
Marvolo,Harry,6
Marvolo,Morfin,22
Marvolo,Slughorn,4
Marvolo,Snape,4
Marvolo,The,7
Marvolo,Voldemort,12
Marvolo,black,35
Marvolo,face,4
Marvolo,modesty,3
Marvolo,the,70
McGonagall,Ancient,8
McGonagall,Arthur,4
McGonagall,Borgin,4
McGonagall,Cadwallader,6
McGonagall,Dumbledore,27
McGonagall,Everard,3
McGonagall,Ginny,4
McGonagall,Hagrid,16
McGonagall,Hall,6
McGonagall,Harry,445
McGonagall,Harry Potter,34
McGonagall,Hermione,6
McGonagall,Leanne,12
McGonagall,Luna,8
McGonagall,Lupin,16
McGonagall,Malfoy,14
McGonagall,Molly,7
McGonagall,Mr. Weasley,12
McGonagall,Neville,3
McGonagall,Parvati Patil,3
McGonagall,Ron,16
McGonagall,Slughorn,25
McGonagall,Snape,23
McGonagall,The,58
McGonagall,Trelawney,4
McGonagall,able,3
McGonagall,face,20
McGonagall,hall,2
McGonagall,the,58
Melinda,Hermione,4
Melinda,the,8
Merlin,Black,12
Merlin,Harry Potter,4
Merlin,Neville,4
Merlin,Slughorn,19
Merlin,the,11
Merlin,uncle,8
Merope,Dumbledore,40
Merope,Harry,52
Merope,Harry Potter,39
Merope,Marvolo,48
Merope,Morfin,24
Merope,Salazar Slytherin,15
Merope,Voldemort,4
Merope,face,16
Merope,handsome,32
Merope,magic,12
Merope,tall,8
Merope,the,52
Merope Riddle,Dumbledore,8
Merope Riddle,Harry,4
Michael,Dean,3
Michael,George,4
Michael,Ron,8
Michael,the,8
Michael Corner,Slughorn,8
Minerva,Dumbledore,4
Minerva,Filius,4
Minerva,Harry,4
Minerva,Lupin,4
Minerva,McGonagall,4
Minerva,Mr. Weasley,4
Minerva,black,8
Minerva,the,4
Miss Granger,Felix,12
Miss Granger,Harry,4
Miss Granger,Hermione,5
Miss Granger,Lord,3
Miss Granger,Malfoy,6
Miss Granger,Slughorn,7
Miss Granger,Voldemort,4
Miss Granger,face,8
Miss Granger,hope,6
Miss Granger,the,7
Molly,Arthur,17
Molly,Bill,4
Molly,Dumbledore,3
Molly,Hagrid,4
Molly,Harry,37
Molly,Harry Potter,7
Molly,Mr. Weasley,4
Molly,Percy,6
Molly,Remus,8
Molly,The,12
Molly,able,3
Molly,face,12
Molly,the,36
Montague,Borgin,8
Montague,Dumbledore,3
Montague,The,3
Montague,the,20
Montgomery,Ron,12
Morfin,Dumbledore,31
Morfin,Harry,46
Morfin,Harry Potter,20
Morfin,Hepzibah,8
Morfin,Hermione,9
Morfin,Marvolo,16
Morfin,Merope,43
Morfin,The,15
Morfin,Tom,6
Morfin,Tom Riddle,18
Morfin,Uncle,4
Morfin,Voldemort,14
Morfin,able,3
Morfin,black,3
Morfin,day,12
Morfin,face,17
Morfin,hope,3
Morfin,magic,10
Morfin,the,129
Morfin Gaunt,Dumbledore,4
Morfin Gaunt,Slughorn,8
Mr. Longbottom,Neville,4
Mr. Longbottom,bald,4
Mr. Longbottom,the,3
Mr. Weasley,Arthur,10
Mr. Weasley,Bill,10
Mr. Weasley,Borgin,4
Mr. Weasley,Celestina,4
Mr. Weasley,Crookshanks,4
Mr. Weasley,Dumbledore,23
Mr. Weasley,Florean,8
Mr. Weasley,George,20
Mr. Weasley,Ginny,16
Mr. Weasley,Harry,148
Mr. Weasley,Harry Potter,44
Mr. Weasley,Hermione,16
Mr. Weasley,Lupin,28
Mr. Weasley,Malfoy,6
Mr. Weasley,Malkin,8
Mr. Weasley,McGonagall,6
Mr. Weasley,Minerva,3
Mr. Weasley,Miss Granger,12
Mr. Weasley,Molly,12
Mr. Weasley,Percy,12
Mr. Weasley,Remus,8
Mr. Weasley,Remus Lupin,8
Mr. Weasley,Ron,32
Mr. Weasley,Rubeus Hagrid,8
Mr. Weasley,Severus,4
Mr. Weasley,Snape,4
Mr. Weasley,The,6
Mr. Weasley,Verity,8
Mr. Weasley,face,13
Mr. Weasley,magenta,8
