sentence,entities
"“Okay?” 

Ron looked half resentful, half sheepish; he rocked 
backward and forward on his feet for a moment, then 
said, “Right then, well, that’s ...",['Ron']
"Ginny did not seek another one-to-one meeting with 
Harry for the rest of the day, nor by any look or 
gesture did she show that they had shared more than 
polite conversation in her room.",['Ginny']
"As Harry’s birthday dinner would have stretched the 
Burrow’s kitchen to breaking point even before the 
arrival of Charlie, Lupin, Tonks, and Hagrid, several 
tables were placed end to end in the garden.","['Lupin', 'Hagrid']"
"“Nice,” said Ron, as with one final flourish of her 
wand, Hermione turned the leaves on the crabapple 
tree to gold.",['Ron']
"“Thank you, Ron!” said Hermione, looking both 
pleased and a little confused.",['Ron']
"He had a funny notion that he 
would find a chapter on compliments when he found 
time to peruse his copy of Twelve Fail-Safe Ways to 
Charm Witches; he caught Ginny’s eye and grinned at 
her before remembering his promise to Ron and 
hurriedly striking up a conversation with Monsieur 
Delacour. 

","['Ron', 'Ginny']"
"Over her 
shoulder, Ron gave Harry the thumbs-up and 
mouthed, Good one. 



",['Ron']
"Hagrid had honored the 
occasion by wearing his best, and horrible, hairy 
brown suit.",['Hagrid']
"Although Lupin smiled as he shook 
Harry’s hand, Harry thought he looked rather 
unhappy.",['Lupin']
"“Seventeen, eh!” said Hagrid as he accepted a bucket- 
sized glass of wine from Fred.",['Hagrid']
"“Didn’t you 
smash down the front door, give Dudley a pig’s tail, 
and tell me I was a wizard?” 

“I forge’ the details,” Hagrid chortled.",['Hagrid']
"“All righ’, Ron, 
Hermione?” 

“We’re fine,” said Hermione.",['Ron']
"Bin busy, we got some newborn 
unicorns, I’ll show yeh when yeh get back — ” Harry 
avoided Ron’s and Hermione’s gazes as Hagrid 
rummaged in his pocket.","['Ron', 'Hagrid']"
"“Hagrid, thanks!” 



",['Hagrid']
"Page | 133 Harry Potter and the Deathly Hallows - J.K. Rowling 




“ ’S’nothin’,” said Hagrid with a wave of a dustbin-lid- 
sized hand.",['Hagrid']
"He was 
shorter than Ron, thickset, with a number of burns 
and scratches up his muscley arms. 

",['Ron']
"“Hi, Hagrid, how’s it going?” 

“Bin meanin’ ter write fer ages.",['Hagrid']
"They all saw it at the same time: a streak of light that 
came flying across the yard and onto the table, where 
it resolved itself into a bright silver weasel, which 
stood on its hind legs and spoke with Mr. Weasley’s 
voice. 

",['Mr. Weasley']
"“We shouldn’t be here,” said Lupin at once.",['Lupin']
"But there was no time to discuss the matter; a second 
later, Mr. Weasley had appeared out of thin air at the 
gate, accompanied by Rufus Scrimgeour, instantly 
recognizable by his mane of grizzled hair. 

",['Mr. Weasley']
"“Also with Mr. Ronald Weasley and Miss 
Hermione Granger.” 

“Us?” said Ron, sounding surprised.","['Ron', 'Miss', 'Mr.']"
"he 
demanded of Mr. Weasley. 

",['Mr. Weasley']
"“Yes, of course,” said Mr. Weasley, who looked 
nervous.",['Mr. Weasley']
"“You can lead the way,” Scrimgeour said to Ron. 
",['Ron']
"Harry saw Mr. Weasley exchange a worried look with 
Mrs. Weasley as he, Ron, and Hermione stood up.","['Mr. Weasley', 'Ron']"
"Scrimgeour sat himself in the sagging armchair that 
Mr. Weasley normally occupied, leaving Harry, Ron, 
and Hermione to squeeze side by side onto the sofa. 
","['Mr. Weasley', 'Ron']"
"“I am here, as I’m sure you know, 
because of Albus Dumbledore’s will.” 

",['Dumbledore']
"Harry, Ron, and Hermione looked at one another. 

",['Ron']
"You were not aware then that 
Dumbledore had left you anything?” 

",['Dumbledore']
“A-all of us?” said Ron.,['Ron']
“Dumbledore died over a month ago.,['Dumbledore']
"Are you telling me that you thought Dumbledore was 
trying to pass us something cursed?” 

“Are you planning to follow a career in Magical Law, 
Miss Granger?” asked Scrimgeour. 

","['Miss Granger', 'Dumbledore']"
Ron laughed.,['Ron']
"“Would you say you were close to Dumbledore, 
Ronald?”",['Dumbledore']
"Ron 
looked startled. 

",['Ron']
"Ron looked around at Harry and Hermione, to see 
Hermione giving him a stop-talking-now\ sort of look, 
but the damage was done: Scrimgeour looked as 
though he had heard exactly what he had expected, 
and wanted, to hear.",['Ron']
"He swooped like a bird of prey 
upon Ron’s answer. 

",['Ron']
"“If you were not very close to Dumbledore, how do you 
account for the fact that he remembered you in his 

Page | 138 Harry Potter and the Deathly Hallows - J.K. Rowling 




will?",['Dumbledore']
"“I ... dunno,” said Ron.",['Ron']
"“You’re being modest, Ron,” said Hermione. 
",['Ron']
"“Dumbledore was very fond of you.” 

",['Dumbledore']
"This was stretching the truth to breaking point; as far 
as Harry knew, Ron and Dumbledore had never been 
alone together, and direct contact between them had 
been negligible.","['Ron', 'Dumbledore']"
"He put his hand inside his cloak and 
drew out a drawstring pouch much larger than the 
one Hagrid had given Harry.",['Hagrid']
"“ ‘The Last Will and Testament of Albus Percival 
Wulfric Brian Dumbledore’ ...",['Dumbledore']
"Scrimgeour leaned forward and passed 
the Deluminator to Ron, who took it and turned it 
over in his fingers, looking stunned. 

",['Ron']
"“That is a valuable object,” said Scrimgeour, watching 
Ron.",['Ron']
"Certainly it is of 
Dumbledore’s own design.",['Dumbledore']
"Page | 139 Harry Potter and the Deathly Hallows - J.K. Rowling 




Ron shook his head, looking bewildered. 

",['Ron']
"“Dumbledore must have taught thousands of 
students,” Scrimgeour persevered.",['Dumbledore']
"To what use did he think you would put his 
Deluminator, Mr. Weasley?” 

“Put out lights, I s’pose,” mumbled Ron.","['Mr. Weasley', 'Ron']"
"After 
squinting at Ron for a moment or two, he turned back 
to Dumbledore’s will. 

","['Ron', 'Dumbledore']"
"“ To Miss Hermione Jean Granger, I leave my copy of 
The Tales of Beedle the Bard, in the hope that she will 
find it entertaining and instructive.’ ” 

",['Miss']
"“Why do you think Dumbledore left you that book, 
Miss Granger?” asked Scrimgeour. 

","['Miss Granger', 'Dumbledore']"
"Page | 140 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Did you ever discuss codes, or any means of passing 
secret messages, with Dumbledore?” 



",['Dumbledore']
"They were wedged together so 
tightly that Ron had difficulty extracting his arm to 
put it around Hermione ’s shoulders.",['Ron']
"“Why did Dumbledore leave you this Snitch?” asked 
Scrimgeour. 

",['Dumbledore']
"“There must 
be a secret message from Dumbledore hidden in the 
icing!” 

",['Dumbledore']
"“What?” said Harry and Ron together; both 
considered Hermione ’s Quidditch knowledge 
negligible. 

",['Ron']
"It occurs to me that Dumbledore, who 
had prodigious magical skill, whatever his other 
faults, might have enchanted this Snitch so that it 
will open only for you.” 



",['Dumbledore']
"Scrimgeour, Ron, and Hermione continued to gaze 
avidly at the now partially concealed ball, as if still 
hoping it might transform in some way. 

",['Ron']
"Both Ron and 
Hermione laughed. 

",['Ron']
"“Dumbledore left you a second 
bequest, Potter.” 

",['Dumbledore']
Hermione and Ron both stiffened.,['Ron']
"“Unfortunately,” said Scrimgeour, “that sword was 
not Dumbledore ’s to give away.",['Dumbledore']
"“That does not make it the exclusive 
property of Mr. Potter, whatever Dumbledore may 
have decided.”","['Mr. Potter', 'Dumbledore']"
"“Why do you think 
— ?” 

“ — Dumbledore wanted to give me the sword?” said 
Harry, struggling to keep his temper.",['Dumbledore']
"“Was 
it because Dumbledore believed that only the sword of 
Godric Gryffindor could defeat the Heir of Slytherin? 
",['Dumbledore']
"“Oi!” said Ron, jumping up and raising his own wand, 
but Harry said, 

“No! D’you want to give him an excuse to arrest us?” 

",['Ron']
"“Remembered that I am not Dumbledore, who forgave 
your insolence and insubordination?",['Dumbledore']
"Page | 145 Harry Potter and the Deathly Hallows - J.K. Rowling 




The floor trembled; there was a sound of running 
footsteps, then the door to the sitting room burst 
open and Mr. and Mrs. Weasley ran in. 

",['Mr.']
"“We — we thought we heard — ” began Mr. Weasley, 
looking thoroughly alarmed at the sight of Harry and 
the Minister virtually nose to nose. 

",['Mr. Weasley']
"“You seem to think that the Ministry does not 
desire what you — what Dumbledore — desired.",['Dumbledore']
"Mr. Weasley asked, looking 
around at Harry, Ron, and Hermione as Mrs. Weasley 
came hurrying back to them. 

","['Mr. Weasley', 'Ron']"
"“To give us what Dumbledore left us,” said Harry. 
",['Dumbledore']
"Everyone exclaimed over the 
Deluminator and The Tales of Beedle the Bard and 
lamented the fact that Scrimgeour had refused to 
pass on the sword, but none of them could offer any 
suggestion as to why Dumbledore would have left 
Harry an old Snitch.",['Dumbledore']
"As Mr. Weasley examined the 
Deluminator for the third or fourth time, Mrs. 

Weasley said tentatively, “Harry, dear, everyone’s 
awfully hungry, we didn’t like to start without you.",['Mr. Weasley']
"Hagrid, who was invited to 
the wedding the following day, but was far too bulky 
to sleep in the overstretched Burrow, left to set up a 
tent for himself in a neighboring field. 

",['Hagrid']
"“After everyone’s gone to bed.” 

Up in the attic room, Ron examined his Deluminator, 
and Harry filled Hagrid’s mokeskin purse, not with 
gold, but with those items he most prized, apparently 
worthless though some of them were: the Marauder’s 
Map, the shard of Sirius’s enchanted mirror, and 
R.A.B.’s locket.","['Ron', 'Hagrid']"
"Ron. 



Page | 147",['Ron']
Ron obliged at once.,['Ron']
"“Still, it’s cool,” said Ron, a little defensively.",['Ron']
"“And 
from what they said, Dumbledore invented it himself!” 

",['Dumbledore']
"“He couldn’t tell us in the 
will why he was leaving us these things, but that still 
doesn’t explain ...” 

""... why he couldn’t have given us a hint when he was 
alive?” asked Ron. 

",['Ron']
"Page | 148 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Thought wrong, then, didn’t he?” said Ron.",['Ron']
"Ron, however, 
gasped, pointing frantically from Harry to the Snitch 
and back again until he found his voice. 

",['Ron']
"Engraved upon 
the smooth golden surface, where seconds before 
there had been nothing, were five words written in the 
thin, slanting handwriting that Harry recognized as 
Dumbledore’s: 

",['Dumbledore']
"Hermione and Ron shook their heads, looking blank. 

",['Ron']
"“And the sword,” said Ron finally, when they had at 
last abandoned their attempts to divine meaning in 
the Snitch’s inscription.",['Ron']
"Was 
there something he had missed in the long talks with 
Dumbledore last year?",['Dumbledore']
"Had Dumbledore expected him to 
understand? 

",['Dumbledore']
"Page | 150 Harry Potter and the Deathly Hallows - J.K. Rowling 




“You’ve never heard of The Tales of Beedle the Bard?” 
said Ron incredulously.",['Ron']
"The circumstance of Ron 
having read a book that Hermione had not was 
unprecedented.",['Ron']
"Ron, however, looked bemused by 
their surprise. 

",['Ron']
"“What was that 
last one? 

“Come off it!” said Ron, looking in disbelief from Harry 
to Hermione.",['Ron']
"“You must’ve heard of Babbitty Rabbitty 



“Ron, you know full well",['Ron']
"“We didn’t hear stories 
like that when we were little, we heard ‘Snow White 
and the Seven Dwarfs’ and ‘Cinderella’ — ” 

“What’s that, an illness?” asked Ron. 

",['Ron']
"“Yeah,” said Ron uncertainly, “I mean, that’s just 
what you hear, you know, that all these old stories 
came from Beedle.",['Ron']
"“But I wonder why Dumbledore thought I should read 
them?” 



",['Dumbledore']
"“Probably just Charlie, now Mum’s asleep, sneaking 
off to regrow his hair,” said Ron nervously. 

",['Ron']
"“No,” agreed Ron.",['Ron']
"Page | 152 Harry Potter and the Deathly Hallows - J.K. Rowling 






THE WEDDING 



Three o’clock on the following afternoon found Harry, 
Ron, Fred, and George standing outside the great 
white marquee in the orchard, awaiting the arrival of 
the wedding guests.",['Ron']
"George was left to 
deal with the middle-aged witches and Ron took 
charge of Mr. Weasley’s old Ministry colleague 
Perkins, while a rather deaf old couple fell to Harry’s 
lot. 

","['Mr. Weasley', 'Ron']"
"“Wotcher,” said a familiar voice as he came out of the 
marquee again and found Tonks and Lupin at the 
front of the queue.",['Lupin']
"“It’s fine, I understand,” said Harry, speaking more to 
Lupin than Tonks.",['Lupin']
"Lupin gave him a swift smile, but 
as they turned away, Harry saw Lupin’s face fall again 
into lines of misery.",['Lupin']
"He did not understand it, but 
there was no time to dwell on the matter: Hagrid was 
causing a certain amount of disruption.",['Hagrid']
"While Mr. Weasley repaired the damage and Hagrid 
shouted apologies to anybody who would listen, Harry 
hurried back to the entrance to find Ron face-to-face 
with a most eccentric-looking wizard.","['Mr. Weasley', 'Ron', 'Hagrid']"
"he added to Ron. 

“Yes,” said Ron.",['Ron']
"“Ours do know a lot of excellent swear words,” said 
Ron, “but I think Fred and George taught them 
those.” 

",['Ron']
"Gnome saliva is enormously 
beneficial!” said Mr. Lovegood, seizing Luna’s 
outstretched finger and examining the bleeding 
puncture marks.",['Mr.']
"Ron, passing them in the opposite direction, let out a 
loud snort. 

",['Ron']
"“Ron can laugh,” said Luna serenely as Harry led her 
and Xenophilius toward their seats, “but my father 
has done a lot of research on Gernumbli magic.” 

“Really?” said Harry, who had long since decided not 
to challenge Luna or her father’s peculiar views.",['Ron']
"As she drifted off after her father, Ron reappeared 
with an elderly witch clutching his arm.",['Ron']
"Ron gave Harry a meaningful look as he passed and 
did not reappear for some time: When next they met 
at the entrance, Harry had shown a dozen more 
people to their places.",['Ron']
"“Nightmare, Muriel is,” said Ron, mopping his 
forehead on his sleeve.",['Ron']
"and then, ‘Bad posture and skinny ankles.’ ” 

“Don’t take it personally, she’s rude to everyone,” said 
Ron. 

“Talking about Muriel?”",['Ron']
"“Never married, for some reason,” said Ron. 

",['Ron']
"They were all laughing so much that none of them 
noticed the latecomer, a dark-haired young man with 
a large, curved nose and thick black eyebrows, until 

Page | 159 Harry Potter and the Deathly Hallows - J.K. Rowling 




he held out his invitation to Ron and said, with his 
eyes on Hermione, “You look vunderful.” 

",['Ron']
Ron’s ears had turned bright red again.,['Ron']
"Harry, who had no grudge against Krum, shook 
hands; then, feeling that it would be prudent to 
remove Krum from Ron’s vicinity, offered to show him 
his seat. 

",['Ron']
"While people were still 
craning their necks to get a good look at him, Ron, 
Hermione, Fred, and George came hurrying down the 
aisle. 

",['Ron']
"Harry, Ron, and Hermione took their seats in the 
second row behind Fred and George.",['Ron']
"Hermione looked 
rather pink and Ron’s ears were still scarlet.",['Ron']
"Mr. and Mrs. Weasley 
strolled up the aisle, smiling and waving at relatives; 
Mrs. Weasley was wearing a brand-new set of 
amethyst-colored robes with a matching hat. 

",['Mr.']
"Ginny and Gabrielle, 
both wearing golden dresses, looked even prettier 
than usual, and once Fleur had reached him, Bill did 
not look as though he had ever met Fenrir Greyback. 

",['Ginny']
"“Ladies and gentlemen,” said a slightly singsong 
voice, and with a slight shock, Harry saw the same 
small, tufty-haired wizard who had presided at 
Dumbledore’s funeral, now standing in front of Bill 



Page | 161 Harry Potter and the Deathly Hallows - J.K. Rowling 




and Fleur.",['Dumbledore']
"Ginny glanced around, grinning, winked at Harry, 
then quickly faced the front again.",['Ginny']
"Harry’s mind 
wandered a long way from the marquee, back to 
afternoons spent alone with Ginny in lonely parts of 
the school grounds.",['Ginny']
"Trumpetlike sounds from the back of the marquee 
told everyone that Hagrid had taken out one of his 
own tablecloth-sized handkerchiefs.",['Hagrid']
"“Smooth,” said Ron approvingly as the waiters popped 
up on all sides, some bearing silver trays of pumpkin 
juice, butterbeer, and firewhisky, others tottering 
piles of tarts and sandwiches. 

",['Ron']
"“Well have time later,” shrugged Ron, snatching three 
butter-beers from a passing tray and handing one to 
Harry.",['Ron']
"Nowhere near Muriel — ” 

Ron led the way across the empty dance floor, 
glancing left and right as he went: Harry felt sure that 
he was keeping an eye out for Krum.",['Ron']
"“All right if we join you?” asked Ron. 

“Oh yes,” she said happily.",['Ron']
"Page | 163 Harry Potter and the Deathly Hallows - J.K. Rowling 




“What is it, a lifetime’s supply of Gurdyroots?” asked 
Ron. 

Hermione aimed a kick at him under the table, but 
caught Harry instead.",['Ron']
"Bill and Fleur took to 
the dance floor first, to great applause; after a while, 
Mr. Weasley led Madame Delacour onto the floor, 
followed by Mrs. Weasley and Fleur’s father. 

",['Mr. Weasley']
"“She’s great, isn’t she?” said Ron admiringly.",['Ron']
"“That’s Xenophilius Lovegood, he’s the father of a 
friend of ours,” said Ron.",['Ron']
"the Dark wizard Dumbledore 
defeated?” 

",['Dumbledore']
"Of course, he vos never 
poverful in this country, they said he feared 
Dumbledore — and rightly, seeing how he vos 
finished.",['Dumbledore']
"Krum was pointing at 
Ginny, who had just joined Luna.",['Ginny']
"He wanted to find 
Ron, to tell him about Gregorovitch, but Ron was 
dancing with Hermione out in the middle of the floor. 
",['Ron']
"Page | 168 Harry Potter and the Deathly Hallows - J.K. Rowling 




Harry leaned up against one of the golden pillars and 
watched Ginny, who was now dancing with Fred and 
George’s friend Lee Jordan, trying not to feel resentful 
about the promise he had given Ron. 

","['Ron', 'Ginny']"
"Fred and George had 
long since disappeared into the darkness with a pair 
of Fleur’s cousins; Charlie, Hagrid, and a squat 
wizard in a purple porkpie hat were singing “Odo the 
Hero” in a corner. 

",['Hagrid']
"Wandering through the crowd so as to escape a 
drunken uncle of Ron’s who seemed unsure whether 
or not Harry was his son, Harry spotted an old wizard 
sitting alone at a table.",['Ron']
"He was vaguely familiar: 
Racking his brains, Harry suddenly realized that this 
was Elphias Doge, member of the Order of the 
Phoenix and the writer of Dumbledore’s obituary. 

",['Dumbledore']
"Page | 169 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Mr. Doge, I’m Harry Potter.” 

",['Mr.']
"“I thought of writing to you,” he whispered, “after 
Dumbledore ... the shock ... and for you, I am sure 



Doge’s tiny eyes filled with sudden tears. 

",['Dumbledore']
"“I didn’t realize you knew Professor 
Dumbledore so well.” 

",['Dumbledore']
"I don’t know 
whether you saw, Mr. Doge — ?” 

",['Mr.']
"“Elphias, I don’t know whether you saw the interview 
Rita Skeeter gave about Dumbledore?” 

",['Dumbledore']
"“Well, in that interview,” Harry went on, “Rita Skeeter 
hinted that Professor Dumbledore was involved in the 
Dark Arts when he was young.” 

",['Dumbledore']
"Let nothing tarnish your memories of 
Albus Dumbledore!” 

",['Dumbledore']
"“She’s written a 
book about Dumbledore, you know!” 

",['Dumbledore']
"You know she’s written a biography 
of Dumbledore?",['Dumbledore']
"“Oh, we all know you worshipped Dumbledore; I 
daresay you’ll still think he was a saint even if it does 
turn out that he did away with his Squib sister!” 

",['Dumbledore']
"Dumbledore kept 
that sister of his quiet for a long time!” 

",['Dumbledore']
"Page | 173 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Dumbledore’s mother was a terrifying woman, simply 
terrifying.",['Dumbledore']
"much kinder than trying to find them a 
place in the Wizarding world, where they must always 
be second class; but naturally Kendra Dumbledore 
wouldn’t have dreamed of letting her daughter go to a 
Muggle school — ” 

“Ariana was delicate!” said Doge desperately.",['Dumbledore']
"Had Dumbledore’s sister 
suffered the same fate in reverse: imprisoned for her 
lack of magic?",['Dumbledore']
"And had Dumbledore truly left her to 
her fate while he went off to Hogwarts, to prove 
himself brilliant and talented? 

",['Dumbledore']
"Harry could hardly believe that 
Dumbledore would not have intervened if such 
cruelty was happening inside his own house, and yet 
there was undoubtedly something odd about the 
story. 



",['Dumbledore']
"Never once, in six years, 
had Dumbledore told Harry that they had both lived 
and lost loved ones in Godric’s Hollow.",['Dumbledore']
"Why? Were 
Lily and James buried close to Dumbledore ’s mother 
and sister?",['Dumbledore']
"Had Dumbledore visited their graves, 
perhaps walked past Lily’s and James’s to do so?",['Dumbledore']
“Ron’s gone looking to find more butterbeers.,['Ron']
“Ron!” Hermione cried.,['Ron']
"“Ron, where are you?” 

",['Ron']
"As they pushed their way across the dance floor, 
Harry saw cloaked and masked figures appearing in 
the crowd; then he saw Lupin and Tonks, their wands 
raised, and heard both of them shout, “Protego\”, a 
cry that was echoed on all sides — 



Page | 180 Harry Potter and the Deathly Hallows - J.K. Rowling 



“Ron! Ron!”","['Lupin', 'Ron']"
And then Ron was there.,['Ron']
"“Where are we?” said Ron’s voice. 

",['Ron']
"A double-decker bus rumbled by and a group 
of merry pub-goers ogled them as they passed; Harry 
and Ron were still wearing dress robes. 

",['Ron']
"“Hermione, we haven’t got anything to change into,” 
Ron told her, as a young woman burst into raucous 
giggles at the sight of him. 



",['Ron']
"“Yes, they’re here,” said Hermione, and to Harry and 
Ron’s utter astonishment, she pulled out a pair of 
jeans, a sweatshirt, some maroon socks, and finally 
the silvery Invisibility Cloak. 

",['Ron']
"Ron, hurry up and change.",['Ron']
"Harry asked as Ron 
stripped off his robes. 

",['Ron']
"“You’re amazing, you are,” said Ron, handing her his 
bundled-up robes. 

",['Ron']
"“She’s right,” said Ron, who seemed to know that 
Harry was about to argue, even if he could not see his 
face.",['Ron']
"But he thought of Ginny, 
and fear bubbled like acid in his stomach. 

",['Ginny']
"Ron asked Hermione. 



",['Ron']
"“True,” said Ron, looking around, “but don’t you feel a 
bit — exposed?” 

“Where else is there?”",['Ron']
"And Grimmauld Place is out 
if Snape can get in there.",['Snape']
"“Let’s sit down somewhere,” Hermione said hastily as 
Ron opened his mouth to shout back across the road. 
",['Ron']
"Harry slipped into a booth first 
and Ron sat next to him opposite Hermione, who had 
her back to the entrance and did not like it: She 
glanced over her shoulder so frequently she appeared 
to have a twitch.",['Ron']
"Page | 184 Harry Potter and the Deathly Hallows - J.K. Rowling 




After a minute or two, Ron said, “You know, we’re not 
far from the Leaky Cauldron here, it’s only in Charing 
Cross — ” 

“Ron, we can’t!” said Hermione at once. 

",['Ron']
"“Can you do that talking Patronus thing, then?” 
asked Ron. 

",['Ron']
"God, 
that’s revolting,” Ron added after one sip of the 
foamy, grayish coffee.",['Ron']
"The waitress had heard; she 
shot Ron a nasty look as she shuffled off to take the 
new customers’ orders.",['Ron']
"Page | 185 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Let’s get going, then, I don’t want to drink this 
muck,” said Ron.",['Ron']
"Ron, a few seconds 
late in realizing what was going on, lunged across the 
table, pushing Hermione sideways onto her bench. 

",['Ron']
"The force of the Death Eaters’ spells shattered the 
tiled wall where Ron’s head had just been, as Harry, 
still invisible, yelled, “Stupefyl” 

The great blond Death Eater was hit in the face by a 
jet of red light: He slumped sideways, unconscious. 
",['Ron']
"His companion, unable to see who had cast the spell, 
fired another at Ron: Shining black ropes flew from 
his wand-tip and bound Ron head to foot — the 
waitress screamed and ran for the door — Harry sent 
another Stunning Spell at the Death Eater with the 
twisted face who had tied up Ron, but the spell 
missed, rebounded on the window, and hit the 
waitress, who collapsed in front of the door. 

",['Ron']
"“D-diffindo,” she said, pointing her wand at Ron, who 
roared in pain as she slashed open the knee of his 
jeans, leaving a deep cut.",['Ron']
"“Oh, I’m so sorry, Ron, my 
hand’s shaking!",['Ron']
"Ron got to his feet, 
shaking his arms to regain feeling in them.",['Ron']
"“I should’ve recognized him, he was there the night 
Dumbledore died,” he said.",['Dumbledore']
"He turned over the darker 
Death Eater with his foot; the man’s eyes moved 
rapidly between Harry, Ron, and Hermione. 

",['Ron']
"“That’s Dolohov,” said Ron.",['Ron']
"“Lock the door,” he told her, “and Ron, turn out the 
lights.” 

",['Ron']
"He looked down at the paralyzed Dolohov, thinking 
fast as the lock clicked and Ron used the 
Deluminator to plunge the cafe into darkness.",['Ron']
"Ron whispered 
to Harry through the dark; then, even more quietly, 
“Kill them?",['Ron']
"“You’re the boss,” said Ron, sounding profoundly 
relieved.",['Ron']
"“Take care of the other one and the waitress while 
Ron and I clear up.” 

",['Ron']
"“Clear up?” said Ron, looking around at the partly 
destroyed cafe.",['Ron']
"Ron struggled for a moment before managing to 
extract his wand from his pocket. 



",['Ron']
"“Oh, I’m so sorry,” hissed Hermione, and as she 
dragged the waitress out of sight of the windows, 
Harry heard her mutter a suggestion as to where Ron 
could stick his wand instead. 

",['Ron']
"“He can’t have,” said Ron.",['Ron']
"“We need a safe place to hide,” said Ron.",['Ron']
"“Don’t be silly, Harry, Snape can get in there!” 

",['Snape']
"“Ron’s dad said they’ve put up jinxes against him — 
and even if they haven’t worked,” he pressed on as 
Hermione began to argue, “so what?",['Ron']
"I swear, I’d like 
nothing better than to meet Snape!” 

",['Snape']
Snape’s only one Death Eater.,['Snape']
"While she unlocked the cafe 
door, Ron clicked the Deluminator to release the 
cafe’s light.",['Ron']
"Then, on Harry’s count of three, they 
reversed the spells upon their three victims, and 
before the waitress or either of the Death Eaters could 
do more than stir sleepily, Harry, Ron, and Hermione 
had turned on the spot and vanished into the 
compressing darkness once more. 

",['Ron']
"Number twelve was visible to them, for they had 
been told of its existence by Dumbledore, its Secret- 
P a g e",['Dumbledore']
"“That could’ve happened as the Order left,” Ron 
murmured back. 

",['Ron']
"“So where are these jinxes they put up against 
Snape?”",['Snape']
"“Maybe they’re only activated if he shows up?” 
suggested Ron. 

",['Ron']
"“Severus Snape?” 

",['Snape']
"“We’re not Snape!” croaked Harry, before 
something whooshed over him like cold air and his 
tongue curled backward on itself, making it 
impossible to speak.",['Snape']
"Ron was making retching 
noises; Hermione stammered, “That m-must have b- 
been the T-Tongue-Tying Curse Mad-Eye set up for 
Snape!” 

","['Ron', 'Snape']"
"Coughing, his eyes watering, Harry looked 
around to see Hermione crouched on the floor by the 
door with her arms over her head, and Ron, who was 
shaking from head to foot, patting her clumsily on the 
shoulder and saying, “It’s all r-right. ...",['Ron']
"Hermione whimpered, as Ron 
helped her to her feet. 

",['Ron']
"Just something to scare Snape.” 

",['Snape']
"Had it worked, Harry wondered, or had Snape already 
blasted the horror-figure aside as casually as he had 
killed the real Dumbledore?","['Snape', 'Dumbledore']"
"“Well, you’ve just had a big shock,” said Ron kindly. 
",['Ron']
"“And old Dusty,” said Ron, glancing at the patch of 
carpet from which the corpse-figure had risen. 

",['Ron']
"Ron crossed to the window and moved the heavy 
velvet curtain aside an inch. 

",['Ron']
"Ron asked, advancing on Harry. 
",['Ron']
"“No, I just felt anger — he’s really angry — ” 

“But that could be at the Burrow,” said Ron loudly. 
",['Ron']
"“Harry, Dumbledore didn’t want you 
to use that connection, he wanted you to shut it 
down, that’s why you were supposed to use 
Occlumency!",['Dumbledore']
"He turned his back on Ron and Hermione, pretending 
to examine the old tapestry of the Black family tree on 
the wall.",['Ron']
"Then Hermione shrieked: Harry drew his 
wand again and spun around to see a silver Patronus 
soar through the drawing room window and land 
upon the floor in front of them, where it solidified into 
the weasel that spoke with the voice of Ron’s father. 

",['Ron']
"Ron let out 
a noise between a whimper and a groan and dropped 
onto the sofa: Hermione joined him, gripping his arm. 

",['Ron']
"she whispered, 
and Ron half laughed and hugged her. 

",['Ron']
He thought of Ginny.,['Ginny']
He heard Ron agree.,['Ron']
"Malfoy’s 
gaunt, petrified face seemed branded on the inside of 
his eyes.",['Malfoy']
"A chink of sky was 
visible between the heavy curtains: It was the cool, 
clear blue of watered ink, somewhere between night 
and dawn, and everything was quiet except for Ron 
and Hermione’s slow, deep breathing.",['Ron']
"Ron had had a fit of gallantry and insisted that 
Hermione sleep on the cushions from the sofa, so that 
her silhouette was raised above his.",['Ron']
"Her arm curved 
to the floor, her fingers inches from Ron’s.",['Ron']
"He lay on the floor and he thought of the 
Horcruxes, of the daunting, complex mission 
Dumbledore had left him.",['Dumbledore']
"Dumbledore ... 

",['Dumbledore']
"Page | 198 Harry Potter and the Deathly Hallows -J.K. Rowling 



The grief that had possessed him since Dumbledore’s 
death felt different now.",['Dumbledore']
"Could 
Dumbledore have let such things happen?",['Dumbledore']
"Harry thought of Godric’s Hollow, of graves 
Dumbledore had never mentioned there; he thought 
of mysterious objects left without explanation in 
Dumbledore’s will, and resentment swelled in the 
darkness.",['Dumbledore']
Why hadn’t Dumbledore told him?,['Dumbledore']
"Had Dumbledore actually cared 
about Harry at all?",['Dumbledore']
"On the second landing was the bedroom in which he 
and Ron had slept last time they had been here; he 
glanced into it.",['Ron']
Snape?,['Snape']
"On James’s left was Lupin, even then a 
little shabby-looking, but he had the same air of 
delighted surprise at finding himself liked and 
included ... or was it simply because Harry knew how 
it had been, that he saw these things in the picture? 
",['Lupin']
"James is 
getting a bit frustrated shut up here, he tries not to 
show it but I can tell — also, Dumbledore’s still got his 
Invisibility Cloak, so no chance of little excursions.",['Dumbledore']
