source,target,value
Hall,Pomona,8
Hall,Ron,12
Hall,Severus Snape,8
Hall,THE,8
Hall,Terry Boot,11
Hall,The,4
Hall,Voldemort,28
Hall,group,4
Hall,hall,20
Hall,the,170
Hannah,Harry,8
Hannah,Hermione,4
Hannah Abbott,Fred,3
Hannah Abbott,the,18
Harry,ARIANA,12
Harry,ARTHUR WEASLEY,4
Harry,Aberforth,140
Harry,Alastor Moody,4
Harry,Albert,7
Harry,Albus,186
Harry,Albus Dumbledore,41
Harry,Alecto,6
Harry,Alecto Carrow,8
Harry,Amycus,60
Harry,Ancient,8
Harry,Anthony Goldstein,3
Harry,Aragog,24
Harry,Arcturus,3
Harry,Ariana,32
Harry,Arthur,56
Harry,Avery,8
Harry,BANE,4
Harry,BATHILDA,6
Harry,Barny,24
Harry,Bathilda,68
Harry,Bathilda Bagshot,16
Harry,Beedle the Bard,4
Harry,Bella,3
Harry,Bellatrix,144
Harry,Bellatrix Lestrange,24
Harry,Bernie,3
Harry,Betty Braithwaite,8
Harry,Bill,44
Harry,Black,8
Harry,Bogrod,19
Harry,Borgin,4
Harry,CEDRIC DIGGORY,4
Harry,Cadogan,3
Harry,Carrow,4
Harry,Cedric,8
Harry,Charity Burbage,7
Harry,Cho,8
Harry,Crabbe,31
Harry,Cresswell,8
Harry,DOBBY,4
Harry,Dawn,7
Harry,Day,8
Harry,Dean,18
Harry,Dean Thomas,12
Harry,Dedalus,28
Harry,Dexter,4
Harry,Dirk,7
Harry,Dirk Cresswell,19
Harry,Dobby,98
Harry,Dolores,4
Harry,Dolores Umbridge,4
Harry,Dora,3
Harry,Draco,9
Harry,Draco Malfoy,10
Harry,Dragomir Gorgovitch,4
Harry,Dudley,128
Harry,Dumbledore,1445
Harry,Emeric the Evil,3
Harry,Evil,4
Harry,FOREST,12
Harry,Fang,6
Harry,Fenrir,12
Harry,Fenrir Greyback,6
Harry,Fleur,31
Harry,Flitwick,54
Harry,Forbidden,8
Harry,Fred,15
Harry,GODRIC,12
Harry,Gabrielle,3
Harry,Gellert Grindelwald,16
Harry,George,67
Harry,Ginny,235
Harry,Godric,67
Harry,Godric Gryffindor,12
Harry,Goyle,20
Harry,Grawp,76
Harry,Gringotts,30
Harry,Griphook,209
Harry,HAGRID,12
Harry,HARRY,47
Harry,HEDWIG,3
Harry,Hagrid,404
Harry,Hall,88
Harry,Hannah Abbott,12
Harry,Harry Potter,2147
Harry,Hedwig,54
Harry,Helena Ravenclaw,7
Harry,Hermione,739
Harry,Hestia,76
Harry,Holly,8
Harry,Horace Slughorn,12
Harry,Ice,12
Harry,Ignotus,12
Harry,Ignotus Peverell,12
Harry,JAMES POTTER,3
Harry,James,20
Harry,James Potter,4
Harry,KREACHER,8
Harry,Kingsley,21
Harry,Kreacher,80
Harry,LILY,6
Harry,Lady,4
Harry,Lee,6
Harry,Lee Jordan,3
Harry,Lestrange,40
Harry,Lily,58
Harry,Lord,34
Harry,Lucius,16
Harry,Lucius Malfoy,12
Harry,Luna,315
Harry,Lupin,841
Harry,MALFOY,3
Harry,Mafalda,4
Harry,Magic,200
Harry,Malfoy,57
Harry,Mark,44
Harry,McGonagall,12
Harry,Merlin,16
Harry,Michael,11
Harry,Minerva,15
Harry,Miss Granger,20
Harry,Molly,16
Harry,Molly Weasley,8
Harry,Mr. Potter,12
Harry,Mr. Weasley,88
Harry,Mundungus,90
Harry,Mundungus Fletcher,17
Harry,Mungo,4
Harry,Muriel,54
Harry,NICK,6
Harry,Nagini,19
Harry,Narcissa,19
Harry,Narcissa Malfoy,7
Harry,Neville,44
Harry,Nick,9
Harry,Nymphadora,11
Harry,Pansy,12
Harry,Peeves,4
Harry,Percy,140
Harry,Perkins,8
Harry,Peter Pettigrew,3
Harry,Petunia,112
Harry,Phineas,71
Harry,Pigwidgeon,12
Harry,Pius,8
Harry,Pius Thicknesse,8
Harry,Regulus,48
Harry,Remus,12
Harry,Rita,88
Harry,Rita Skeeter,14
Harry,Ron,6107
Harry,Rowena,16
Harry,Runcorn,24
Harry,SEVERUS SNAPE,6
Harry,SIRIUS,11
Harry,Scabior,23
Harry,Seamus,34
Harry,Selwyn,19
Harry,Severus,107
Harry,Severus Snape,8
Harry,Sirius,120
Harry,Slughorn,52
Harry,Snape,285
Harry,Stanley Shunpike,12
Harry,Stunned,7
Harry,THE,38
Harry,Tall,4
Harry,Ted,20
Harry,Teddy,3
Harry,The,364
Harry,Tom Riddle,10
Harry,Travers,4
Harry,Umbridge,134
Harry,Uncle,32
Harry,Vernon,51
Harry,Vernon Dursley,24
Harry,Viktor,8
Harry,Voldemort,1484
Harry,Xenophilius,136
Harry,Zacharias Smith,3
Harry,able,48
Harry,aged,32
Harry,albino peacock,8
Harry,ancient,3
Harry,angry,31
Harry,bald,3
Harry,ball,24
Harry,black,172
Harry,brothers,8
Harry,clever,20
Harry,curt,8
Harry,dawn,23
Harry,day,64
Harry,don,6
Harry,face,518
Harry,fallen,25
Harry,fang,4
Harry,fluffy,4
Harry,forbidden,12
Harry,forest,10
Harry,foul-smelling,4
Harry,glossy,8
Harry,grim,4
Harry,group,39
Harry,hall,82
Harry,handsome,12
Harry,heather,6
Harry,holly,11
Harry,hope,104
Harry,ice,17
Harry,iris,8
Harry,ivy,10
Harry,lady,11
Harry,magic,39
Harry,mark,7
Harry,marsh,8
Harry,mercy,16
Harry,newspaper,10
Harry,nick,8
Harry,rose,45
Harry,scarlet,9
Harry,stunned,18
Harry,tall,39
Harry,the,5006
Harry,trolley,4
Harry,uncle,36
Harry Potter,Aberforth,60
Harry Potter,Albus,76
Harry Potter,Albus Dumbledore,16
Harry Potter,Alecto Carrow,8
Harry Potter,Apolline,8
Harry Potter,Ariana,18
Harry Potter,Arkie,8
Harry Potter,Arthur,52
Harry Potter,Avery,8
Harry Potter,Barny,4
Harry Potter,Barry,12
Harry Potter,Bathilda,10
Harry Potter,Bathilda Bagshot,6
Harry Potter,Bella,4
Harry Potter,Bellatrix,47
Harry Potter,Betty,4
Harry Potter,Bill,36
Harry Potter,Black,40
Harry Potter,Bogrod,4
Harry Potter,Brothers,4
Harry Potter,Carrow,4
Harry Potter,Charity Burbage,4
Harry Potter,Charlie,16
Harry Potter,Cho,12
Harry Potter,Crabbe,12
Harry Potter,DOLORES UMBRIDGE,8
Harry Potter,DUMBLEDORE,14
Harry Potter,Day,4
Harry Potter,Dedalus,4
Harry Potter,Dedalus Diggle,4
Harry Potter,Dirk,24
Harry Potter,Dobby,16
Harry Potter,Dolores,4
Harry Potter,Dolores Umbridge,4
Harry Potter,Dora,8
Harry Potter,Draco,12
Harry Potter,Dudley,104
Harry Potter,Dumbledore,294
Harry Potter,Ellie,8
Harry Potter,Elphias,24
Harry Potter,FALLEN,12
Harry Potter,Fabian Prewett,4
Harry Potter,Fang,3
Harry Potter,Fleur,173
Harry Potter,Flitwick,8
Harry Potter,Forbidden,4
Harry Potter,Forest,11
Harry Potter,Fred,3
Harry Potter,Gellert Grindelwald,7
Harry Potter,George,36
Harry Potter,Ginny,68
Harry Potter,Godric,4
Harry Potter,Godric Gryffindor,6
Harry Potter,Grawp,8
Harry Potter,Gringotts,74
Harry Potter,Griphook,8
Harry Potter,HAGRID,12
Harry Potter,HARRY,8
Harry Potter,Hagrid,94
Harry Potter,Hall,16
Harry Potter,Harry,1695
Harry Potter,Hedwig,12
Harry Potter,Helga,8
Harry Potter,Hermione,19
Harry Potter,Hestia,4
Harry Potter,James,8
Harry Potter,James Potter,16
Harry Potter,Kreacher,10
Harry Potter,Lee Jordan,28
Harry Potter,Lestrange,8
Harry Potter,Lily,44
Harry Potter,Lord,12
Harry Potter,Loxias,12
Harry Potter,Lucius,28
Harry Potter,Lucius Malfoy,31
Harry Potter,Luna,51
Harry Potter,Lupin,104
Harry Potter,Magic,36
Harry Potter,Malfoy,3
Harry Potter,Marvolo Gaunt,4
Harry Potter,McGonagall,68
Harry Potter,Merlin,12
Harry Potter,Michael Corner,4
Harry Potter,Minerva,3
Harry Potter,Miss Granger,12
Harry Potter,Molly,12
Harry Potter,Mr. Potter,4
Harry Potter,Mr. Weasley,48
Harry Potter,Mundungus,4
Harry Potter,Mungo,12
Harry Potter,Nagini,12
Harry Potter,Narcissa,8
Harry Potter,Neville,48
Harry Potter,Percy,12
Harry Potter,Perkins,5
Harry Potter,Petunia,8
Harry Potter,Phineas,16
Harry Potter,Pigwidgeon,8
Harry Potter,Pius,12
Harry Potter,Regulus,11
Harry Potter,Ron,754
Harry Potter,Rosie,8
Harry Potter,Rubeus Hagrid,4
Harry Potter,Runcorn,24
Harry Potter,Selwyn,4
Harry Potter,Severus,37
Harry Potter,Severus Snape,4
Harry Potter,Sirius,108
Harry Potter,Sirius Black,8
Harry Potter,Snape,454
Harry Potter,THE,27
Harry Potter,Ted,12
Harry Potter,Terry Boot,9
Harry Potter,The,1016
Harry Potter,Travers,44
Harry Potter,Umbridge,16
Harry Potter,Uncle,24
Harry Potter,Voldemort,276
Harry Potter,Xenophilius,48
Harry Potter,Xenophilius Lovegood,4
Harry Potter,able,104
Harry Potter,aged,8
Harry Potter,angry,104
Harry Potter,ball,3
Harry Potter,black,20
Harry Potter,butterbeer,8
Harry Potter,clever,4
Harry Potter,dawn,11
Harry Potter,day,24
Harry Potter,evil,12
Harry Potter,face,548
Harry Potter,fallen,12
Harry Potter,forest,3
Harry Potter,grim,4
Harry Potter,group,4
Harry Potter,hope,12
Harry Potter,ice,8
Harry Potter,mark,6
Harry Potter,rob,4
Harry Potter,rose,12
Harry Potter,stunned,4
Harry Potter,the,2733
Harry Potter,uncle,32
Harry Potter,violet,8
Hedwig,Hagrid,23
Hedwig,Harry,3
Hedwig,Hermione,3
Hedwig,Pigwidgeon,6
Hedwig,black,4
Hedwig,the,161
Helena,Lord,3
Helena,angry,2
Helena Ravenclaw,Tom Riddle,1
Helena Ravenclaw,the,17
Helga,Hepzibah Smith,12
Hepzibah Smith,Harry,8
Hepzibah Smith,Ron,4
Hereward,Emeric the Evil,3
Hereward,Godelot,3
Hereward,The,4
Hermione,ALBUS,6
Hermione,ALBUS DUMBLEDORE,4
Hermione,Aberforth,28
Hermione,Albus Dumbledore,4
Hermione,Ancient,4
Hermione,Babbitty Rabbitty,8
Hermione,Bathilda,127
Hermione,Beedle,23
Hermione,Beedle the Bard,48
Hermione,Bellatrix,52
Hermione,Bill,28
Hermione,Black,4
Hermione,Borgin,9
Hermione,Catchpole,4
Hermione,Cedric,4
Hermione,Charlie,7
Hermione,Chief,4
Hermione,Cho,4
Hermione,Crookshanks,4
Hermione,Dean,121
Hermione,Dirk Cresswell,4
Hermione,Dobby,36
Hermione,Dolores,4
Hermione,Draco Malfoy,8
Hermione,Dragomir,12
Hermione,Dumbledore,547
Hermione,Fleur,20
Hermione,Forbidden,12
Hermione,Fred,4
Hermione,Ginny,277
Hermione,Gloomy,8
Hermione,Godric,76
Hermione,Goyle,80
Hermione,Gringotts,8
Hermione,Griphook,31
Hermione,HERMIONE,8
Hermione,Hagrid,9
Hermione,Hall,12
Hermione,Harry,3122
Hermione,Harry Potter,475
Hermione,Hedwig,8
Hermione,Ignotus,4
Hermione,Ignotus Peverell,4
Hermione,James,28
Hermione,Kingsley,108
Hermione,Kreacher,10
Hermione,Lee,8
Hermione,Lee Jordan,4
Hermione,Lestrange,4
Hermione,Lily,8
Hermione,Lucius,4
Hermione,Luna,75
Hermione,Lupin,55
Hermione,Mafalda,92
Hermione,Mafalda Hopkirk,4
Hermione,Magic,4
Hermione,Malfoy,4
Hermione,Marius,8
Hermione,Marvolo,4
Hermione,McGonagall,12
Hermione,Merlin,8
Hermione,Miss Granger,3
Hermione,Mr. Weasley,4
Hermione,Mundungus,8
Hermione,Mungo,8
Hermione,Muriel,23
Hermione,Nagini,16
Hermione,Narcissa,12
Hermione,Neville,40
Hermione,Peeves,16
Hermione,Penelope Clearwater,12
Hermione,Perkins,12
Hermione,Phineas,96
Hermione,RON,4
Hermione,Regulus,56
Hermione,Remus,29
Hermione,Rita,4
Hermione,Ron,909
Hermione,Rosie,4
Hermione,Runcorn,4
Hermione,Scabior,4
Hermione,Seamus,12
Hermione,Selwyn,7
Hermione,Severus Snape,4
Hermione,Sirius,8
Hermione,Snape,24
Hermione,Stunned,8
Hermione,Ted,8
Hermione,The,530
Hermione,Thorfinn,8
Hermione,Travers,72
Hermione,Umbridge,24
Hermione,Vernon,4
Hermione,Viktor Krum,8
Hermione,Voldemort,50
Hermione,Xenophilius,251
Hermione,Xenophilius Lovegood,8
Hermione,able,6
Hermione,ancient,4
Hermione,angry,8
Hermione,badgered,9
Hermione,black,29
Hermione,bloody,3
Hermione,broom,72
Hermione,brothers,35
Hermione,day,88
Hermione,face,48
Hermione,fallen,40
Hermione,fiery,16
Hermione,fluffy,12
Hermione,group,4
Hermione,hall,147
Hermione,handsome,4
Hermione,holly,8
Hermione,hope,11
Hermione,magic,36
Hermione,mark,24
Hermione,marsh,4
Hermione,miles,12
Hermione,newspaper,16
Hermione,pumpkin,4
Hermione,scarlet,4
Hermione,stunned,4
Hermione,the,3751
Hermione Granger,Mr. Weasley,3
Hermione Granger,the,8
Hestia,Dedalus,21
Hestia,Harry,20
Hestia,Harry Potter,6
Hestia,Petunia,7
Hestia,The,6
Hestia,Vernon,9
Hestia,hope,3
Hestia,magic,6
Hestia,stunned,3
Hestia,the,20
Hestia Jones,Dudley,12
Hestia Jones,Harry,4
Hestia Jones,Harry Potter,4
Hestia Jones,uncle,4
Holly,Harry,3
Holly,the,8
Horace,Luna,4
Horace,Minerva,6
Horace,the,8
Horace Slughorn,Voldemort,8
Horace Slughorn,hall,3
Hugo,Albus,8
Hugo,Harry,4
Hugo,Harry Potter,12
Hugo,face,8
Ice,Umbridge,8
Ice,the,4
Ignotus,Antioch,4
Ignotus,Godric,6
Ignotus,Harry,12
Ignotus,Hermione,3
Ignotus,Ron,12
Ignotus,The,3
Ignotus,Xenophilius,3
Ignotus,the,16
Ignotus Peverell,Xenophilius,12
Ignotus Peverell,the,24
Igor Karkaroff,Dumbledore,3
Igor Karkaroff,Snape,3
Ivor Dillonsby,Bathilda,12
Ivor Dillonsby,Dumbledore,12
JAMES POTTER,Dumbledore,4
JAMES POTTER,the,8
James,Albus,3
James,Ginny,3
James,Harry,27
James,Lily,80
James,Neville,12
James,Petunia,4
James,Sirius,15
James,Snape,3
James,Teddy,6
James,The,4
James,angry,4
James,face,4
James,the,294
James Potter,Avery,4
James Potter,Harry,16
James Potter,Lily,15
James Potter,Sirius,4
James Potter,The,18
James Potter,face,12
James Potter,the,23
John,Remus,8
John,the,16
KREACHER,Harry,3
KREACHER,Ron,6
Katie,Fleur,12
Kingsley,Albus Dumbledore,8
Kingsley,Alicia Spinnet,12
Kingsley,Bill,3
Kingsley,Dumbledore,19
Kingsley,Fred,3
Kingsley,Ginny,48
Kingsley,Hagrid,8
Kingsley,Harry,36
Kingsley,Harry Potter,16
Kingsley,Hedwig,8
Kingsley,Hermione,3
Kingsley,Lee,3
Kingsley,Lucius,8
Kingsley,Lupin,59
Kingsley,Molly,4
Kingsley,Mr. Weasley,4
Kingsley,Mundungus,6
Kingsley,Muriel,8
Kingsley,Remus,16
Kingsley,Ron,24
Kingsley,Uncle,4
Kingsley,face,4
Kingsley,hall,4
Kingsley,the,175
Kingsley Shacklebolt,fallen,8
Kingsley Shacklebolt,the,4
Kreacher,Bella,4
Kreacher,Black,32
Kreacher,Gloomy,4
Kreacher,Harry,290
Kreacher,Harry Potter,144
Kreacher,Hermione,19
Kreacher,Lord,9
Kreacher,Merlin,8
Kreacher,Mundungus,4
Kreacher,Mundungus Fletcher,16
Kreacher,Regulus,96
Kreacher,Ron,21
Kreacher,Sirius,52
Kreacher,Snape,16
Kreacher,The,112
Kreacher,count,8
Kreacher,face,24
Kreacher,forbidden,8
Kreacher,hall,4
Kreacher,mark,4
Kreacher,tall,4
Kreacher,the,78
LILY,JAMES POTTER,8
LILY,The,3
LORD,The,1
Lady,Lily,1
Lady,Mary,5
Lady,Nick,4
Lady,The,8
Lady,Voldemort,4
Lady,forest,8
Lady,the,24
Lavender,Fred,3
Lavender,George,8
Lavender,Hermione,8
Lavender,ball,4
Lavender Brown,Anthony Goldstein,4
Lavender Brown,the,8
Lee,Chief,8
Lee,Fred,8
Lee,Harry,12
Lee,Harry Potter,12
Lee,Hermione,12
Lee,Kingsley,8
Lee,Magic,8
Lee,the,56
Lee Jordan,Cho Chang,8
Lee Jordan,Harry,40
Lee Jordan,Hermione,4
Lee Jordan,Neville,4
Lee Jordan,Ron,4
Lee Jordan,Walden Macnair,8
Lee Jordan,the,4
Lestrange,Bellatrix,9
Lestrange,Bogrod,8
Lestrange,Griphook,21
Lestrange,Hermione,6
Lestrange,hall,3
Lestrange,the,31
Lily,Dumbledore,12
Lily,Harry,54
Lily,Harry Potter,32
Lily,Hugo,8
Lily,James,11
Lily,Lord,5
Lily,Lupin,6
Lily,Mary,3
Lily,Petunia,37
Lily,Rose,24
Lily,Severus,3
Lily,Severus Snape,4
Lily,Sirius,16
Lily,Snape,88
Lily,Teddy,9
Lily,The,34
Lily,able,9
Lily,blossom,6
Lily,face,16
Lily,magic,6
Lily,scarlet,3
Lily,the,365
Livius,Xenophilius,4
Livius,the,8
Lord,Albus Dumbledore,4
Lord,Amycus,4
Lord,Bellatrix,95
Lord,Bill,4
Lord,Crabbe,4
Lord,Draco,6
Lord,Dumbledore,84
Lord,Gringotts,8
Lord,Harry,64
Lord,Harry Potter,83
