source,target,value
Harry,Connolly,4
Harry,Cornelius,8
Harry,Crabbe,30
Harry,Crookshanks,34
Harry,Day,3
Harry,Dean,88
Harry,Dean Thomas,7
Harry,Dennis,9
Harry,Dennis Creevey,14
Harry,Dobby,219
Harry,Don,6
Harry,Draco,4
Harry,Draco Malfoy,16
Harry,Dudley,58
Harry,Dumbledore,1936
Harry,Evil,4
Harry,Fang,57
Harry,Fawkes,44
Harry,Fleur,359
Harry,Fleur Delacour,81
Harry,Flitwick,25
Harry,Forbidden,8
Harry,Forest,3
Harry,Fred,237
Harry,George,277
Harry,Gilbert Wimple,4
Harry,Ginny,176
Harry,Godric,6
Harry,Goyle,17
Harry,Gringotts,6
Harry,Hagrid,549
Harry,Hall,509
Harry,Harry Potter,3787
Harry,Hassan Mostafa,13
Harry,Hedwig,205
Harry,Hermione,1751
Harry,Hermione Granger,21
Harry,Hope,12
Harry,Igor Karkaroff,12
Harry,James,5
Harry,Joey Jenkins,6
Harry,Justin,3
Harry,Katie Bell,4
Harry,Kevin,3
Harry,Lady,36
Harry,Lavender,20
Harry,Lavender Brown,5
Harry,Lee,28
Harry,Lee Jordan,41
Harry,Lily,8
Harry,Lockhart,8
Harry,Lord,33
Harry,Lucius,6
Harry,Lucius Malfoy,4
Harry,Lupin,6
Harry,Magic,63
Harry,Malfoy,256
Harry,Marauders,4
Harry,Mark,52
Harry,McGonagall,100
Harry,Minerva McGonagall,4
Harry,Miranda Goshawk,2
Harry,Miss Granger,18
Harry,Molly Weasley,3
Harry,Moran,8
Harry,Mr. Potter,5
Harry,Mr. Weasley,284
Harry,Mullet,16
Harry,Mundungus Fletcher,4
Harry,Mungo,10
Harry,Myrtle,86
Harry,Neville,343
Harry,Neville Longbottom,4
Harry,Nick,12
Harry,Ogg,8
Harry,Oliver,6
Harry,Oliver Wood,3
Harry,Owen,4
Harry,PEEVES,17
Harry,Padma,11
Harry,Padma Patil,4
Harry,Pansy,12
Harry,Parkinson,12
Harry,Parvati,94
Harry,Parvati Patil,11
Harry,Peeves,97
Harry,Percy,445
Harry,Percy Weasley,10
Harry,Peter,3
Harry,Petunia,6
Harry,Pigwidgeon,35
Harry,Poliakoff,12
Harry,Rita,85
Harry,Rita Skeeter,312
Harry,Roger Davies,8
Harry,Ron,814
Harry,Rosier,7
Harry,Rosmerta,39
Harry,Scott,8
Harry,Seamus,15
Harry,Seamus Finnigan,6
Harry,Severus,4
Harry,Sinistra,20
Harry,Sirius,562
Harry,Skower,9
Harry,Snape,494
Harry,Stebbins,4
Harry,Stewart Ackerley,12
Harry,Stunned,29
Harry,TOM RIDDLE,12
Harry,Thomas,3
Harry,Tom,12
Harry,Trelawney,105
Harry,Troy,27
Harry,Uncle,532
Harry,Vernon,27
Harry,Vicky,8
Harry,Viktor,29
Harry,Viktor Krum,38
Harry,Voldemort,397
Harry,Winky,136
Harry,Zonko,2
Harry,able,121
Harry,amber,19
Harry,ancient,4
Harry,angry,25
Harry,angry wizard,3
Harry,bald,3
Harry,ball,69
Harry,black,350
Harry,bloody,10
Harry,broom,27
Harry,brothers,16
Harry,butterbeer,61
Harry,ceremony,15
Harry,count,20
Harry,curt,3
Harry,dawn,25
Harry,day,37
Harry,don,46
Harry,evil,16
Harry,face,424
Harry,fallen,37
Harry,fallen fifty,4
Harry,fang,16
Harry,fiery,9
Harry,fluffy,3
Harry,forest,55
Harry,gloomy,6
Harry,grace,8
Harry,grim,8
Harry,group,25
Harry,hall,179
Harry,handsome,7
Harry,hope,99
Harry,ice,28
Harry,ivy,8
Harry,kit,15
Harry,lady,8
Harry,lord,2
Harry,magenta,4
Harry,magic,37
Harry,mark,11
Harry,newspaper,22
Harry,pumpkin,15
Harry,rose,65
Harry,scarlet,18
Harry,tall,74
Harry,trolley,1
Harry,uncle,21
Harry,unctuous,3
Harry Potter,African,3
Harry Potter,Aidan,4
Harry Potter,Alastor,8
Harry Potter,Alastor Moody,4
Harry Potter,Albus Dumbledore,12
Harry Potter,Alicia Spinnet,8
Harry Potter,Amos,46
Harry Potter,Amos Diggory,5
Harry Potter,Archie,10
Harry Potter,Argus,3
Harry Potter,Arthur,35
Harry Potter,Arthur Weasley,3
Harry Potter,Bartemius,9
Harry Potter,Basil,5
Harry Potter,Bertha,11
Harry Potter,Bertha Jorkins,11
Harry Potter,Bertie Bott,4
Harry Potter,Bill,11
Harry Potter,Bloody Baron,6
Harry Potter,Boris,5
Harry Potter,Buckbeak,3
Harry Potter,Catchpole,1
Harry Potter,Cedric,77
Harry Potter,Cedric Diggory,17
Harry Potter,Charlie,19
Harry Potter,Cho,20
Harry Potter,Colin,11
Harry Potter,Colin Creevey,9
Harry Potter,Connolly,3
Harry Potter,Cornelius Fudge,12
Harry Potter,Crabbe,48
Harry Potter,Crookshanks,27
Harry Potter,DUMBLEDORE,4
Harry Potter,Dean,28
Harry Potter,Dobby,247
Harry Potter,Don,12
Harry Potter,Draco,4
Harry Potter,Draco Malfoy,12
Harry Potter,Dudley,15
Harry Potter,Dumbledore,162
Harry Potter,Eloise Midgen,4
Harry Potter,Fawkes,4
Harry Potter,Fleur,34
Harry Potter,Fleur Delacour,4
Harry Potter,Flitwick,6
Harry Potter,Florence,3
Harry Potter,Forbidden,16
Harry Potter,Forest,11
Harry Potter,Frank,76
Harry Potter,Frank Bryce,3
Harry Potter,Fred,52
Harry Potter,Friar,2
Harry Potter,Gabrielle,17
Harry Potter,George,146
Harry Potter,George Weasley,4
Harry Potter,Ginny,56
Harry Potter,Goyle,6
Harry Potter,Hagrid,235
Harry Potter,Hall,38
Harry Potter,HarRy PotTER,3
Harry Potter,Harry,1176
Harry Potter,Hassan Mostafa,3
Harry Potter,Hedwig,18
Harry Potter,Hermione,1245
Harry Potter,Hermione Granger,6
Harry Potter,Igor,3
Harry Potter,James Potter,1
Harry Potter,Lady,27
Harry Potter,Lavender,3
Harry Potter,Lee Jordan,11
Harry Potter,Lord,47
Harry Potter,Lucius,12
Harry Potter,Lucius Malfoy,6
Harry Potter,Lupin,8
Harry Potter,MARK,5
Harry Potter,Magic,50
Harry Potter,Malcolm,4
Harry Potter,Malfoy,19
Harry Potter,Marauders,3
Harry Potter,Mark,38
Harry Potter,McGonagall,106
Harry Potter,Merlin,6
Harry Potter,Minerva,3
Harry Potter,Miranda Goshawk,3
Harry Potter,Moran,12
Harry Potter,Mr. Potter,6
Harry Potter,Mr. Weasley,336
Harry Potter,Mullet,17
Harry Potter,Mungo,6
Harry Potter,Myrtle,41
Harry Potter,Nagini,6
Harry Potter,Neville,23
Harry Potter,Nick,9
Harry Potter,Olympe,3
Harry Potter,Orla,10
Harry Potter,PEEVES,3
Harry Potter,Padma,6
Harry Potter,Parvati,35
Harry Potter,Parvati Patil,5
Harry Potter,Payne,2
Harry Potter,Peeves,12
Harry Potter,Percy,19
Harry Potter,Petunia,11
Harry Potter,Pigwidgeon,29
Harry Potter,Rita,8
Harry Potter,Rita Skeeter,9
Harry Potter,Ron,381
Harry Potter,Rosmerta,4
Harry Potter,Ryan,3
Harry Potter,Seamus,9
Harry Potter,Seamus Finnigan,23
Harry Potter,Severus,10
Harry Potter,Severus Snape,3
Harry Potter,Sirius,120
Harry Potter,Skower,3
Harry Potter,Snape,251
Harry Potter,Stunned,6
Harry Potter,Travers,7
Harry Potter,Trelawney,49
Harry Potter,Vernon,84
Harry Potter,Viktor,16
Harry Potter,Viktor Krum,49
Harry Potter,Voldemort,291
Harry Potter,Winky,152
Harry Potter,able,14
Harry Potter,ancient,6
Harry Potter,angry,16
Harry Potter,bald,12
Harry Potter,ball,55
Harry Potter,black,121
Harry Potter,broom,3
Harry Potter,brothers,3
Harry Potter,butterbeer,48
Harry Potter,count,6
Harry Potter,curt,4
Harry Potter,dawn,15
Harry Potter,day,37
Harry Potter,don,11
Harry Potter,evil,12
Harry Potter,face,241
Harry Potter,fallen,18
Harry Potter,fang,8
Harry Potter,fiery,4
Harry Potter,forest,59
Harry Potter,glen,2
Harry Potter,group,31
Harry Potter,hall,27
Harry Potter,handsome,8
Harry Potter,holly,12
Harry Potter,hope,62
Harry Potter,ice,18
Harry Potter,ivy,4
Harry Potter,kit,4
Harry Potter,lord,12
Harry Potter,magenta,16
Harry Potter,magic,10
Harry Potter,miles,7
Harry Potter,olive,8
Harry Potter,pumpkin,3
Harry Potter,rose,33
Harry Potter,scarlet,3
Harry Potter,shifty,4
Harry Potter,stunned,12
Harry Potter,tall,32
Harry Potter,uncle,8
Harry Potter,unctuous,6
Hassan Mostafa,Harry,22
Hassan Mostafa,Harry Potter,2
Hassan Mostafa,Uncle,4
Hassan Mostafa,broom,3
Hedwig,Buckbeak,17
Hedwig,Charlie,3
Hedwig,Dobby,7
Hedwig,Fred,8
Hedwig,Hagrid,18
Hedwig,Harry,77
Hedwig,Harry Potter,39
Hedwig,Hermione,33
Hedwig,Petunia,4
Hedwig,Pigwidgeon,6
Hedwig,Ron,88
Hedwig,Sirius,30
Hedwig,able,6
Hedwig,amber,3
Hedwig,ball,3
Hedwig,black,12
Hedwig,day,13
Hedwig,face,4
Hermes,Errol,9
Hermione,Albus,3
Hermione,Albus Dumbledore,8
Hermione,Amos,13
Hermione,Angelina,4
Hermione,Archie,12
Hermione,Ball,4
Hermione,Bertie Bott,12
Hermione,Bill,10
Hermione,Brothers,4
Hermione,Buckbeak,13
Hermione,Cedric,15
Hermione,Cedric Diggory,16
Hermione,Charlie,9
Hermione,Cho,29
Hermione,Cho Chang,12
Hermione,Crabbe,61
Hermione,Crookshanks,9
Hermione,Day,8
Hermione,Dean Thomas,3
Hermione,Dennis,4
Hermione,Dennis Creevey,3
Hermione,Dobby,37
Hermione,Don,7
Hermione,Draco,28
Hermione,Draco Malfoy,34
Hermione,Dumbledore,204
Hermione,Eloise Midgen,4
Hermione,Errol,8
Hermione,Fang,4
Hermione,Fleur,4
Hermione,Fleur Delacour,3
Hermione,Flitwick,15
Hermione,Forbidden,14
Hermione,Fred,63
Hermione,Fred Weasley,8
Hermione,Gabrielle,4
Hermione,George,349
Hermione,Ginny,19
Hermione,Goyle,3
Hermione,Hagrid,150
Hermione,Hall,42
Hermione,HarRy PotTER,8
Hermione,Harry,1578
Hermione,Harry Potter,210
Hermione,Hedwig,11
Hermione,Hope,12
Hermione,Joey Jenkins,4
Hermione,Justin,4
Hermione,Kevin,5
Hermione,Lady,37
Hermione,Lee,8
Hermione,Lee Jordan,24
Hermione,Lord,4
Hermione,Lucius Malfoy,12
Hermione,Lupin,12
Hermione,Magic,50
Hermione,Malfoy,120
Hermione,Mark,76
Hermione,McGonagall,71
Hermione,Mr. Weasley,92
Hermione,Murcus,4
Hermione,Myrtle,6
Hermione,Neville,50
Hermione,Nick,21
Hermione,Padma,16
Hermione,Padma Patil,4
Hermione,Pansy,9
Hermione,Pansy Parkinson,28
Hermione,Parkinson,24
Hermione,Parvati,21
Hermione,Peeves,11
Hermione,Percy,47
Hermione,Peter,4
Hermione,Pigwidgeon,60
Hermione,Pumpkin,9
Hermione,RITA,4
Hermione,Rita,32
Hermione,Rita Skeeter,48
Hermione,Ron,2774
Hermione,Seamus,11
Hermione,Seamus Finnigan,3
Hermione,Sirius,220
Hermione,Snape,18
Hermione,Stunned,8
Hermione,Thomas,3
Hermione,Trelawney,28
Hermione,Trevor,4
Hermione,Troy,8
Hermione,Vernon,4
Hermione,Vicky,8
Hermione,Viktor,32
Hermione,Viktor Krum,68
Hermione,Voldemort,8
Hermione,Winky,54
Hermione,able,27
Hermione,angry,24
Hermione,ball,45
Hermione,black,9
Hermione,bloody,4
Hermione,brothers,4
Hermione,butterbeer,20
Hermione,clever,8
Hermione,curt,4
Hermione,dawn,4
Hermione,day,26
Hermione,don,23
Hermione,face,92
Hermione,forbidden,4
Hermione,forest,4
Hermione,gloomy,28
Hermione,grim,8
Hermione,group,12
Hermione,hall,11
Hermione,handsome,4
Hermione,hope,16
Hermione,ice,12
Hermione,kit,4
Hermione,mark,5
Hermione,newspaper,28
Hermione,nick,8
Hermione,pumpkin,12
Hermione,scarlet,28
Hermione,trolley,3
Hermione Granger,Charlie,12
Hermione Granger,Harry,26
Hermione Granger,Miss Granger,4
Hermione Granger,Parvati,6
Hermione Granger,Rita Skeeter,4
Hermione Granger,Ron,16
Hope,Dumbledore,4
Hope,Fred,3
Hope,Harry,9
Hope,Harry Potter,3
Hope,Hedwig,6
Hope,Hermione,3
Igor,Dumbledore,33
Igor,Ron,8
Igor,Severus,4
Igor Karkaroff,curt,6
Igor Karkaroff,face,3
James,Voldemort,11
James Potter,Voldemort,2
James Potter,face,5
Joey Jenkins,Harry,12
Justin,Harry,3
Justin,Hermione,3
Justin,face,3
Katie Bell,Harry,6
Katie Bell,Lee Jordan,3
Kevin,Harry Potter,4
Kevin,Hermione,3
Kevin,McGonagall,6
Kevin,Ron,3
Kevin,rose,1
Lady,Bill,4
Lady,Cadogan,4
Lady,Cedric,4
Lady,Cho,8
Lady,Hagrid,8
Lady,Harry,72
Lady,Harry Potter,3
Lady,Hermione,3
Lady,Ron,25
Lady,Violet,44
Lady,ball,4
Lady,handsome,4
Laura,Nick,4
Laura,Ron,8
Lavender,Ball,4
Lavender,Hagrid,12
Lavender,Harry Potter,8
Lavender,Malfoy,1
Lavender,McGonagall,7
Lavender,Parvati,31
Lavender,Ron,10
Lavender,Seamus,9
Lavender,Trelawney,6
Lavender,able,6
Lavender,rose,8
Lavender Brown,Dean,4
Lavender Brown,Harry,8
Lavender Brown,Harry Potter,3
Lavender Brown,Lavender,8
Lavender Brown,Neville,8
Lavender Brown,Parvati Patil,4
Lavender Brown,Ron,27
Lavender Brown,Trelawney,4
Lavender Brown,face,8
Lee,Fred,29
Lee,George,6
Lee,Harry,6
Lee,Harry Potter,12
Lee,Hermione,4
Lee,Nick,3
Lee,Ron,9
Lee,Seamus,3
Lee,face,3
Lee,pumpkin,6
Lee,scarlet,4
Lee Jordan,George,28
Lee Jordan,Harry,51
Lee Jordan,Hermione,15
Lee Jordan,Ron,11
Lee Jordan,black,4
Lee Jordan,face,3
Lee Jordan,hall,4
Lily,James,3
Lily,Voldemort,4
Lockhart,Lupin,9
Lord,Antonin Dolohov,6
Lord,Bertha Jorkins,14
Lord,Cedric,11
Lord,Cedric Diggory,18
Lord,Crabbe,4
Lord,Dumbledore,93
Lord,Frank,19
Lord,George Weasley,8
Lord,Hall,9
Lord,Harry,100
Lord,Harry Potter,72
Lord,Lucius,3
Lord,Magic,8
Lord,Malfoy,4
Lord,Mark,14
Lord,Nagini,30
Lord,Nott,8
Lord,Peter,2
Lord,Petunia,4
Lord,Rita Skeeter,3
Lord,Ron,7
Lord,Severus,3
Lord,Severus Snape,8
Lord,Sirius,4
Lord,Snape,4
Lord,Stunned,7
Lord,Viktor Krum,8
Lord,Voldemort,44
Lord,angry,8
Lord,black,8
Lord,face,18
Lord,forest,4
Lord,hope,4
Lord,ice,3
Lord,mark,8
Lord,rose,6
Lord,scarlet,12
Lucius,Buckbeak,8
Lucius,Dobby,4
Lucius,Harry,4
Lucius,Harry Potter,4
Lucius,Hermione,4
Lucius,Lord,6
Lucius,Mungo,12
Lucius,Voldemort,22
Lucius,face,12
Lucius Malfoy,Draco,16
Lucius Malfoy,Harry,12
Lucius Malfoy,Ron,4
Lucius Malfoy,hope,4
Ludovic Bagman,Lord,4
Ludovic Bagman,Voldemort,3
Ludovic Bagman,angry,3
Lupin,Ball,4
Lupin,Dumbledore,8
Lupin,Fred,6
Lupin,Harry,15
Lupin,Hermione,4
Lupin,Ron,8
Lupin,day,8
Lupin,face,11
MAGIC,Magic,8
MAGIC,hall,4
MARK,George,9
MORAN,Troy,12
Magic,Albus Dumbledore,11
Magic,Arnold Peasegood,3
Magic,Arthur,4
Magic,Bertha Jorkins,7
Magic,Buckbeak,4
Magic,Cornelius,8
Magic,Cornelius Fudge,15
Magic,Cuthbert Mockridge,4
Magic,Dumbledore,39
Magic,Fleur Delacour,3
Magic,Forest,4
Magic,Frank,15
Magic,Fred,3
Magic,Ginny,2
Magic,Hall,4
Magic,Harry,107
Magic,Harry Potter,54
Magic,Hermione,11
Magic,Lord,4
Magic,Malfoy,32
Magic,Mark,15
Magic,McGonagall,6
Magic,Mr. Weasley,8
Magic,Narcissa,4
Magic,Percy,11
Magic,Rita Skeeter,15
Magic,Ron,40
Magic,Seamus,6
Magic,Sirius,46
Magic,Snape,9
Magic,Vernon,4
Magic,Voldemort,17
Magic,able,4
Magic,brothers,4
Magic,day,12
Magic,face,8
Magic,gloomy,5
Magic,pumpkin,3
Malcolm,Harry,4
Malcolm,Malfoy,4
Malcolm,hall,3
Malcolm Baddock,Fred,6
Malcolm Baddock,Hagrid,3
Malfoy,Arnold,20
Malfoy,Arthur,12
Malfoy,Cedric,12
Malfoy,Crabbe,94
Malfoy,Crookshanks,6
Malfoy,Dobby,9
Malfoy,Don,3
Malfoy,Draco,18
Malfoy,Dumbledore,10
Malfoy,Fred,13
Malfoy,George,3
Malfoy,Goyle,104
Malfoy,Hagrid,30
Malfoy,Harry,59
Malfoy,Harry Potter,85
Malfoy,Hedwig,3
Malfoy,Hermione,100
Malfoy,Lucius,18
Malfoy,MAGIC,3
Malfoy,Magic,7
Malfoy,McGonagall,9
Malfoy,Mr. Weasley,16
Malfoy,Narcissa,3
Malfoy,Oblansk,3
Malfoy,Pansy,3
Malfoy,Pigwidgeon,3
Malfoy,Rita,4
Malfoy,Ron,71
Malfoy,Seamus,12
Malfoy,Sirius,3
Malfoy,Snape,42
Malfoy,Stunned,8
Malfoy,Vernon,3
Malfoy,Voldemort,12
Malfoy,able,6
Malfoy,black,16
Malfoy,face,33
Malfoy,hall,21
Malfoy,tall,4
Malfoy,trolley,1
Marauders,Harry,6
Marauders,Merlin,4
Mark,Amos,21
Mark,Bill,2
Mark,Charlie,3
Mark,George,4
Mark,Harry,92
Mark,Harry Potter,44
Mark,Hermione,13
Mark,Lord,16
Mark,Magic,7
Mark,Malfoy,12
Mark,Mr. Weasley,36
Mark,Percy,12
Mark,Ron,50
Mark,Sirius,28
Mark,Snape,4
Mark,Winky,17
Mark,able,8
Mark,black,4
Mark,clever,3
Mark,face,6
Mark,forest,8
Mark,grace,4
McGonagall,Albus Dumbledore,12
McGonagall,Ball,7
McGonagall,Cedric,8
McGonagall,Cho,6
McGonagall,Cornelius,4
McGonagall,Day,12
McGonagall,Dumbledore,127
McGonagall,Emma Dobbs,4
McGonagall,Flitwick,11
McGonagall,Forest,2
McGonagall,Fred,11
McGonagall,Hagrid,29
McGonagall,Hall,24
McGonagall,Harry,130
McGonagall,Harry Potter,46
McGonagall,Hermione,86
McGonagall,Kevin,4
McGonagall,Laura,4
McGonagall,Lavender,4
McGonagall,Lupin,3
McGonagall,Magic,20
McGonagall,Malfoy,12
McGonagall,Minerva,16
McGonagall,Miss Granger,4
McGonagall,Neville,4
McGonagall,Padma,6
McGonagall,Pansy Parkinson,4
McGonagall,Parvati,3
McGonagall,Peeves,12
McGonagall,Poppy,8
McGonagall,Ron,65
McGonagall,Severus,12
McGonagall,Sirius,8
McGonagall,Snape,49
McGonagall,Stewart,3
McGonagall,Thomas,3
McGonagall,Vernon,4
McGonagall,angry,29
McGonagall,ball,7
McGonagall,black,3
McGonagall,day,3
McGonagall,face,10
McGonagall,glen,2
McGonagall,group,12
McGonagall,hope,4
Merlin,Amos Diggory,12
Merlin,Harry,12
Minerva,Barry,8
Minerva,Bill,3
Minerva,Dumbledore,30
Minerva,Hagrid,4
Minerva,Harry,24
Minerva,Severus,2
Minerva,Voldemort,3
Minerva,black,4
Minerva,pumpkin,8
Minerva McGonagall,Harry,3
Minerva McGonagall,Minerva,3
Miranda Goshawk,Harry,3
Miranda Goshawk,Ron,8
Miss Granger,Albus Dumbledore,3
Miss Granger,Dean,4
Miss Granger,Hagrid,6
Miss Granger,Harry,3
Miss Granger,Harry Potter,8
Miss Granger,Hermione,3
Miss Granger,McGonagall,6
Miss Granger,Pansy Parkinson,3
Miss Granger,Parkinson,12
Miss Granger,Ron,6
Miss Granger,Snape,4
Miss Granger,Thomas,3
Miss Granger,Viktor,12
Molly,Arthur,15
Molly,Bill,9
Molly,Charlie,4
Molly,Dumbledore,4
Molly,Fred,6
Molly,Harry,12
Molly,Hermione,3
Molly,Mr. Weasley,11
Molly,Percy,5
Molly,Ron,8
Molly,count,8
Molly,squawk,3
Molly Weasley,Harry,12
Moran,Connolly,3
Moran,Harry,26
Moran,Harry Potter,8
Moran,MORAN,12
Moran,Quigley,14
Moran,TROY,8
Moran,Troy,27
Moran,broom,12
Mr. Potter,Harry,5
Mr. Potter,Harry Potter,4
Mr. Potter,Hermione,8
Mr. Weasley,Aidan,3
Mr. Weasley,Ali Bashir,6
Mr. Weasley,Amos,44
Mr. Weasley,Amos Diggory,12
Mr. Weasley,Arthur,36
Mr. Weasley,Basil,23
Mr. Weasley,Bertha,3
Mr. Weasley,Bertha Jorkins,3
Mr. Weasley,Bill,12
Mr. Weasley,Catchpole,8
Mr. Weasley,Cedric,9
Mr. Weasley,Charlie,51
Mr. Weasley,Cornelius Fudge,3
Mr. Weasley,Crookshanks,6
Mr. Weasley,Cuthbert Mockridge,3
Mr. Weasley,Dobby,12
Mr. Weasley,Draco Malfoy,8
Mr. Weasley,Dudley,20
Mr. Weasley,Dumbledore,9
Mr. Weasley,Forest,3
Mr. Weasley,Fred,36
Mr. Weasley,George,32
Mr. Weasley,Ginny,6
Mr. Weasley,Harry,191
Mr. Weasley,Harry Potter,84
Mr. Weasley,Hermione,84
Mr. Weasley,Hermione Granger,12
Mr. Weasley,Magic,39
Mr. Weasley,Malfoy,17
Mr. Weasley,Mark,19
Mr. Weasley,McGonagall,9
Mr. Weasley,Merlin,3
Mr. Weasley,Molly,43
Mr. Weasley,Oliver,3
Mr. Weasley,Otto,5
Mr. Weasley,Percy,41
Mr. Weasley,Perkins,3
Mr. Weasley,Petunia,4
Mr. Weasley,Rita,8
Mr. Weasley,Rita Skeeter,3
Mr. Weasley,Roddy Pontner,8
Mr. Weasley,Ron,69
Mr. Weasley,Ryan,3
Mr. Weasley,Sirius,4
Mr. Weasley,Vernon,96
Mr. Weasley,Winky,18
Mr. Weasley,able,3
Mr. Weasley,aged,7
Mr. Weasley,angry,12
Mr. Weasley,bald,6
Mr. Weasley,black,9
Mr. Weasley,broom,3
Mr. Weasley,clever,3
Mr. Weasley,curt,4
Mr. Weasley,day,17
Mr. Weasley,evil,8
Mr. Weasley,face,24
Mr. Weasley,handsome,4
Mr. Weasley,lord,3
Mr. Weasley,magic,12
Mr. Weasley,miles,9
Mr. Weasley,rose,14
Mr. Weasley,scarlet,3
Mr. Weasley,uncle,8
Mr.Weasley,Fred,3
Mr.Weasley,Percy,6
Mullet,Harry,11
Mullet,Harry Potter,4
Mullet,Hermione,8
Mullet,Moran,55
Mullet,Neville Longbottom,4
Mullet,Troy,11
Mundungus Fletcher,Harry,3
Mundungus Fletcher,Remus Lupin,12
Mungo,Arthur,8
Mungo,Dumbledore,3
Mungo,Harry,14
Mungo,Harry Potter,8
Mungo,Neville,8
Murcus,Fleur Delacour,4
Myrtle,Cedric Diggory,3
Myrtle,Cho,4
Myrtle,Goyle,12
Myrtle,Harry,151
Myrtle,Harry Potter,10
Myrtle,Olive Hornby,12
Myrtle,Ron,8
Myrtle,day,7
Myrtle,face,17
Nagini,Frank,14
Nagini,Harry,3
Nagini,Harry Potter,6
Nagini,Lord,17
Nagini,Voldemort,7
Nagini,able,3
Nagini,black,4
Nagini,rob,5
Narcissa,Draco,4
Narcissa,Malfoy,8
Natalie,hope,12
Neville,Dean,56
Neville,Dumbledore,7
Neville,Flitwick,14
Neville,Forbidden,4
Neville,Frank,9
Neville,Fred,41
Neville,George,10
Neville,Ginny,27
Neville,Harry,72
Neville,Harry Potter,93
Neville,Hermione,96
Neville,Lupin,9
Neville,McGonagall,7
Neville,Mullet,4
Neville,Mungo,3
Neville,Neville Longbottom,8
Neville,Percy,3
Neville,Ron,47
Neville,Trevor,3
Neville,Viktor Krum,12
Neville,able,8
Neville,black,3
Neville,face,3
Neville,fiery,3
Neville Longbottom,Draco,8
Neville Longbottom,Hall,3
Neville Longbottom,Seamus,3
Neville Longbottom,Troy,4
Neville Longbottom,trolley,2
Nick,Fred,4
Nick,Harry,24
Nick,Harry Potter,4
Nick,Hermione,32
Nick,Laura,4
Nick,Natalie,4
Nick,Peeves,4
Nick,Ron,22
Nick,day,7
Nott,Avery,4
Nott,Crabbe,8
Nott,Goyle,12
Oblansk,Draco,4
Oblansk,Narcissa,4
Oblansk,face,3
Ogg,Hagrid,3
Ogg,Percy,4
Ogg,angry,4
Olive Hornby,Myrtle,6
Olive Hornby,day,3
Oliver,Harry,8
Oliver,Ron,4
Oliver Wood,Harry,12
Olympe,Hagrid,9
Olympe,Voldemort,3
Orla,Graham,2
Orla,Kevin,6
Otto,Mr. Weasley,3
Otto,Percy,8
Owen,Eleanor,4
Owen,George,8
PEEVES,Harry,18
PEEVES,Hermione,4
PEEVES,angry,8
Padma,Dumbledore,4
Padma,Fleur Delacour,4
Padma,Fred,16
Padma,Hagrid,4
Padma,Harry,10
Padma,Hermione,9
Padma,Parvati,12
Padma,Roger Davies,4
Padma,Ron,53
Padma,lavender,4
Padma Patil,BALL,9
Padma Patil,Harry Potter,3
Padma Patil,Hermione,3
Padma Patil,McGonagall,4
Pansy,Harry,20
Pansy,Hermione,8
Pansy,Ron,28
Pansy,face,20
Pansy Parkinson,Albus Dumbledore,3
Pansy Parkinson,Count,4
Pansy Parkinson,Hagrid,8
Pansy Parkinson,Harry Potter,16
Pansy Parkinson,Lavender,12
Pansy Parkinson,Malfoy,32
Pansy Parkinson,Miss Granger,8
Pansy Parkinson,Rita,12
Pansy Parkinson,Sirius,4
Parkinson,Crabbe,8
Parkinson,Harry,3
Parkinson,Miss Granger,6
Parkinson,Pansy,9
Parkinson,Ron,3
Parkinson,Seamus,9
Parvati,Cho,12
Parvati,Dobby,3
Parvati,Dumbledore,8
Parvati,Hagrid,8
