sentence,entities
"Hermione closed Voyages with Vampires and looked 
down at the top of Ron’s head. 

",['Ron']
"“Well, I don’t know what you expected, Ron, but you 



“Don’t tell me I deserved it,” snapped Ron. 

",['Ron']
"Mr. Weasley was facing an inquiry 
at work.",['Mr. Weasley']
"But he had no time to dwell on this; Professor 
McGonagall was moving along the Gryffindor table, 
handing out course schedules.",['McGonagall']
"Harry, Ron, and Hermione left the castle together, 
crossed the vegetable patch, and made for the 
greenhouses, where the magical plants were kept.",['Ron']
"Harry, Ron, and Hermione had only just 
joined them when she came striding into view across 
the lawn, accompanied by Gilderoy Lockhart. 

","['Lockhart', 'Ron']"
"Gilderoy Lockhart, however, was immaculate in 
sweeping robes of turquoise, his golden hair shining 
under a perfectly positioned turquoise hat with gold 
trimming. 

",['Lockhart']
"He was about to follow Ron and Hermione 
inside when Lockhart’s hand shot out. 

","['Lockhart', 'Ron']"
"“Harry! I’ve been wanting a word — you don’t mind if 
he’s a couple of minutes late, do you, Professor 
Sprout?” 



Page | 100 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Judging by Professor Sprout’s scowl, she did mind, 
but Lockhart said, “That’s the ticket,” and closed the 
greenhouse door in her face. 

",['Lockhart']
"“Harry,” said Lockhart, his large white teeth gleaming 
in the sunlight as he shook his head.",['Lockhart']
"He was 
about to say so when Lockhart went on, “Don’t know 
when I’ve been more shocked.",['Lockhart']
"“Gave you a taste for publicity, didn’t I?” said 
Lockhart.",['Lockhart']
"“Oh, no, Professor, see — ” 

“Harry, Harry, Harry,” said Lockhart, reaching out 
and grasping his shoulder.",['Lockhart']
"When Harry had taken his place between Ron and 
Hermione, she said, “We’ll be repotting Mandrakes 
today.",['Ron']
"Harry, Ron, and Hermione were joined at their tray by 
a curly-haired Hufflepuff boy Harry knew by sight but 
had never spoken to. 

",['Ron']
"And you’re Hermione Granger 

— always top in everything” (Hermione beamed as she 
had her hand shaken too) “ — and Ron Weasley. 
",['Ron']
"Page | 104 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Ron didn’t smile.",['Ron']
"“That Lockhart’s something, isn’t he?” said Justin 
happily as they began filling their plant pots with 
dragon dung compost.",['Lockhart']
"Of course, 
Mother was slightly disappointed, but since I made 
her read Lockhart’s books I think she’s begun to see 
how useful it’ll be to have a fully trained wizard in the 
family.",['Lockhart']
"Professor McGonagall’s classes were always hard 
work, but today was especially difficult.",['McGonagall']
"Harry Potter and the Chamber of Secrets - J.K. Rowling 




Ron was having far worse problems.",['Ron']
"It kept 
crackling and sparking at odd moments, and every 
time Ron tried to transfigure his beetle it engulfed 
him in thick gray smoke that smelled of rotten eggs. 
",['Ron']
"Unable to see what he was doing, Ron accidentally 
squashed his beetle with his elbow and had to ask for 
a new one.",['Ron']
"Professor McGonagall wasn’t pleased. 

",['McGonagall']
"Everyone filed out of the 
classroom except him and Ron, who was whacking 
his wand furiously on the desk. 

",['Ron']
"“Oh, yeah, and get another Howler back,” said Ron, 
stuffing the now hissing wand into his bag.",['Ron']
"“ ‘It’s your 
own fault your wand got snapped — ’ ” 

They went down to lunch, where Ron’s mood was not 
improved by Hermione’s showing them the handful of 
perfect coat buttons she had produced in 
T ransfiguration . 

",['Ron']
"“Why,” demanded Ron, seizing her schedule, “have 
you outlined all Lockhart’s lessons in little hearts?” 



","['Lockhart', 'Ron']"
"Harry and Ron stood talking about Quidditch 
for several minutes before Harry became aware that 
he was being closely watched.",['Ron']
"Loud and scathing, Draco Malfoy’s voice echoed 
around the courtyard.",['Malfoy']
Malfoy roared to the crowd.,['Malfoy']
"“Shut up, Malfoy.” 

",['Malfoy']
"“Jealous?” said Malfoy, who didn’t need to shout 
anymore: Half the courtyard was listening in.",['Malfoy']
"“Eat slugs, Malfoy,” said Ron angrily.","['Malfoy', 'Ron']"
"“Be careful, Weasley,” sneered Malfoy.",['Malfoy']
"“Weasley would like a signed photo, Potter,” smirked 
Malfoy.",['Malfoy']
"“It’d be worth more than his family’s whole 
house — ” 

Ron whipped out his Spellotaped wand, but Hermione 
shut Voyages with Vampires with a snap and 
whispered, “Look out!” 

",['Ron']
"Gilderoy Lockhart 
was striding toward them, his turquoise robes 
swirling behind him.",['Lockhart']
"Harry started to speak but he was cut short as 
Lockhart flung an arm around his shoulders and 
thundered jovially, “Shouldn’t have asked!",['Lockhart']
"Pinned to Lockhart’s side and burning with 
humiliation, Harry saw Malfoy slide smirking back 
into the crowd. 

","['Lockhart', 'Malfoy']"
"“Come on then, Mr. Creevey,” said Lockhart, beaming 
at Colin.",['Lockhart']
"“Off you go, move along there,” Lockhart called to the 
crowd, and he set off back to the castle with Harry, 
who was wishing he knew a good Vanishing Spell, 
still clasped to his side. 



",['Lockhart']
"Page | 109 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“A word to the wise, Harry,” said Lockhart paternally 
as they entered the building through a side door.",['Lockhart']
"Deaf to Harry’s stammers, Lockhart swept him down 
a corridor lined with staring students and up a 
staircase. 

",['Lockhart']
"They had reached Lockhart’s classroom and he let 
Harry go at last.",['Lockhart']
"Harry yanked his robes straight and 
headed for a seat at the very back of the class, where 
he busied himself with piling all seven of Lockhart’s 
books in front of him, so that he could avoid looking 
at the real thing. 

",['Lockhart']
"The rest of the class came clattering in, and Ron and 
Hermione sat down on either side of Harry. 

",['Ron']
"“You could’ve fried an egg on your face,” said Ron. 
",['Ron']
"“You’d better hope Creevey doesn’t meet Ginny, or 
they’ll be starting a Harry Potter fan club.” 

“Shut up,” snapped Harry.",['Ginny']
"The last thing he needed 
was for Lockhart to hear the phrase “Harry Potter fan 
club.” 

",['Lockhart']
"When the whole class was seated, Lockhart cleared 
his throat loudly and silence fell.",['Lockhart']
"“Gilderoy Lockhart, Order of Merlin, Third Class, 
Honorary Member of the Dark Force Defense League, 
and five-time winner of Witch Weekly’s Most- 
Charming- Smile Award — but I don’t talk about that. 
",['Lockhart']
"What is Gilderoy Lockhart’s favorite color? 

",['Lockhart']
"What is Gilderoy Lockhart’s secret ambition? 

",['Lockhart']
"What, in your opinion, is Gilderoy Lockhart’s 
greatest achievement to date? 

",['Lockhart']
"When is Gilderoy Lockhart’s birthday, and what 
would his ideal gift be? 



",['Lockhart']
"Page | 111 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Half an hour later, Lockhart collected the papers and 
rifled through them in front of the class. 

",['Lockhart']
"Ron was now 
staring at Lockhart with an expression of disbelief on 
his face; Seamus Finnigan and Dean Thomas, who 
were sitting in front, were shaking with silent 
laughter.","['Lockhart', 'Ron']"
"Hermione, on the other hand, was listening 
to Lockhart with rapt attention and gave a start when 
he mentioned her name. 

",['Lockhart']
“Excellent!” beamed Lockhart.,['Lockhart']
"Lockhart placed a 
hand on the cover.",['Lockhart']
"“I must ask you not to scream,” said Lockhart in a 
low voice.",['Lockhart']
"As the whole class held its breath, Lockhart whipped 
off the cover. 

",['Lockhart']
"He let out 
a snort of laughter that even Lockhart couldn’t 
mistake for a scream of terror. 

",['Lockhart']
"“Don’t be so sure!” said Lockhart, waggling a finger 
annoyingly at Seamus.",['Lockhart']
"“Right, then,” Lockhart said loudly.",['Lockhart']
"“Come on now — round them up, round them up, 
they’re only pixies,” Lockhart shouted. 

",['Lockhart']
"Lockhart 
gulped and dived under his own desk, narrowly 
avoiding being squashed by Neville, who fell a second 
later as the chandelier gave way. 

",['Lockhart']
"In the relative calm that followed, Lockhart 
straightened up, caught sight of Harry, Ron, and 
Hermione, who were almost at the door, and said, 
“Well, I’ll ask you three to just nip the rest of them 
back into their cage.”","['Lockhart', 'Ron']"
"“Can you believe him?” roared Ron as one of the 
remaining pixies bit him painfully on the ear. 

",['Ron']
"“You’ve read his books — 
look at all those amazing things he’s done — ” 

“He says he’s done,” Ron muttered. 



",['Ron']
"Page | 115 Harry Potter and the Chamber of Secrets - J.K. Rowling 




7 




MUDBLOODS AND MURMURS 

Harry spent a lot of time over the next few days 
dodging out of sight whenever he saw Gilderoy 
Lockhart coming down a corridor.",['Lockhart']
"Hedwig was still angry with Harry about the 
disasterous car journey and Ron’s wand was still 
malfunctioning, surpassing itself on Friday morning 
by shooting out of Ron’s hand in Charms and hitting 
tiny old Professor Flitwick squarely between the eyes, 
creating a large, throbbing green boil where it had 
struck.","['Flitwick', 'Ron']"
"He, Ron, and 
Hermione were planning to visit Hagrid on Saturday 
morning.","['Hagrid', 'Ron']"
"When he’d found his scarlet team robes and pulled on 
his cloak for warmth, Harry scribbled a note to Ron 
explaining where he’d gone and went down the spiral 
staircase to the common room, his Nimbus Two 
Thousand on his shoulder.",['Ron']
"A moving, black-and-white Lockhart was tugging hard 
on an arm Harry recognized as his own.",['Lockhart']
"As Harry watched, Lockhart gave up and slumped, 
panting, against the white edge of the picture. 

",['Lockhart']
"As Harry 
walked onto the field, he saw Ron and Hermione 
sitting in the stands. 

",['Ron']
"“Aren’t you finished yet?” called Ron incredulously. 

",['Ron']
"“Haven’t even started,” said Harry, looking jealously 
at the toast and marmalade Ron and Hermione had 
brought out of the Great Hall.",['Ron']
"“But Tve got a specially signed note 
here from Professor Snape.",['Snape']
"% Professor S. Snape, give 
the Slytherin team permission to practice today on the 
Quidditch field owinq to the need to train their new 
Seeker. ’ ” 

",['Snape']
"It was Draco Malfoy. 

",['Malfoy']
"“Aren’t you Lucius Malfoy’s son?” said Fred, looking 
at Malfoy with dislike. 

",['Malfoy']
"Malfoy was smirking so broadly 
his cold eyes were reduced to slits. 

",['Malfoy']
"Ron and Hermione were crossing the grass to see 
what was going on. 

",['Ron']
Ron asked Harry.,['Ron']
"He was looking at Malfoy, taking in his Slytherin 
Quidditch robes. 

",['Malfoy']
"“I’m the new Slytherin Seeker, Weasley,” said Malfoy, 
smugly.",['Malfoy']
"Ron gaped, openmouthed, at the seven superb 
broomsticks in front of him. 



",['Ron']
"Page | 124 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“Good, aren’t they?” said Malfoy smoothly.",['Malfoy']
"The smug look on Malfoy’s face flickered. 

",['Malfoy']
"Harry knew at once that Malfoy had said something 
really bad because there was an instant uproar at his 
words.",['Malfoy']
"Flint had to dive in front of Malfoy to stop Fred 
and George jumping on him, Alicia shrieked, “How 
dare you\”, and Ron plunged his hand into his robes, 
pulled out his wand, yelling, “You’ll pay for that one, 
Malfoy!” and pointed it furiously under Flint’s arm at 
Malfoy’s face. 

","['Malfoy', 'Ron']"
"A loud bang echoed around the stadium and a jet of 
green light shot out of the wrong end of Ron’s wand, 
hitting him in the stomach and sending him reeling 
backward onto the grass. 

",['Ron']
“Ron! Ron!,['Ron']
"Ron opened his mouth to speak, but no words came 
out.",['Ron']
"Malfoy was on all fours, 
banging the ground with his fist.",['Malfoy']
"The Gryffindors were 
gathered around Ron, who kept belching large, 
glistening slugs.",['Ron']
"“We’d better get him to Hagrid’s, it’s nearest,” said 
Harry to Hermione, who nodded bravely, and the pair 
of them pulled Ron up by the arms. 

","['Hagrid', 'Ron']"
"Ron gave a huge heave and 
more slugs dribbled down his front. 

",['Ron']
"He and 
Hermione supported Ron out of the stadium and 
across the grounds toward the edge of the forest. 

",['Ron']
"“Nearly there, Ron,” said Hermione as the 
gamekeeper’s cabin came into view.",['Ron']
"“You’ll be all right 
in a minute — almost there — ” 

They were within twenty feet of Hagrid’s house when 
the front door opened, but it wasn’t Hagrid who 
emerged.",['Hagrid']
"Gilderoy Lockhart, wearing robes of palest 
mauve today, came striding out. 

",['Lockhart']
"“Quick, behind here,” Harry hissed, dragging Ron 
behind a nearby bush.",['Ron']
Lockhart was saying loudly to Hagrid.,"['Hagrid', 'Lockhart']"
"Harry waited until Lockhart was out of sight, then 
pulled Ron out of the bush and up to Hagrid’s front 
door.","['Hagrid', 'Lockhart', 'Ron']"
"Hagrid appeared at once, looking very grumpy, but 
his expression brightened when he saw who it was. 

",['Hagrid']
"“Bin wonderin’ when you’d come ter see me — come 
in, come in — thought you mighta bin Professor 
Lockhart back again — ” 

Harry and Hermione supported Ron over the 
threshold into the one-roomed cabin, which had an 
enormous bed in one corner, a fire crackling merrily 
in the other.","['Lockhart', 'Ron']"
"Hagrid didn’t seem perturbed by Ron’s 
slug problem, which Harry hastily explained as he 
lowered Ron into a chair. 

","['Hagrid', 'Ron']"
"“Get ’em all up, 
Ron.” 

",['Ron']
"“I don’t think there’s anything to do except wait for it 
to stop,” said Hermione anxiously, watching Ron bend 
over the basin.",['Ron']
"“That’s a difficult curse to work at the 
best of times, but with a broken wand — ” 

Hagrid was bustling around making them tea.",['Hagrid']
"“What did Lockhart want with you, Hagrid?”","['Hagrid', 'Lockhart']"
"“Givin’ me advice on gettin’ kelpies out of a well,” 
growled Hagrid, moving a half-plucked rooster off his 

Page | 127 Harry Potter and the Chamber of Secrets - J.K.",['Hagrid']
"It was most unlike Hagrid to criticize a Hogwarts 
teacher, and Harry looked at him in surprise. 
",['Hagrid']
"Professor Dumbledore obviously thought he was the 
best man for the job — ” 

“He was the on’y man for the job,” said Hagrid, 
offering them a plate of treacle toffee, while Ron 
coughed squelchily into his basin.","['Hagrid', 'Dumbledore', 'Ron']"
"So tell me,” said Hagrid, 
jerking his head at Ron.","['Hagrid', 'Ron']"
"“Malfoy called Hermione something — it must’ve been 
really bad, because everyone went wild.” 

",['Malfoy']
"“It was bad,” said Ron hoarsely, emerging over the 
tabletop looking pale and sweaty.",['Ron']
"“Malfoy called her 
‘Mudblood,’ Hagrid — ” 

Ron dived out of sight again as a fresh wave of slugs 
made their appearance.","['Hagrid', 'Malfoy', 'Ron']"
"Hagrid looked outraged. 

",['Hagrid']
"I 
could tell it was really rude, of course — ” 

“It’s about the most insulting thing he could think of,” 
gasped Ron, coming back up.",['Ron']
"There are some wizards — 
like Malfoy’s family — who think they’re better than 
everyone else because they’re what people call pure- 
blood.”",['Malfoy']
"“An’ they haven’t invented a spell our Hermione can’ 
do,” said Hagrid proudly, making Hermione go a 
brilliant shade of magenta. 

",['Hagrid']
"“It’s a disgusting thing to call someone,” said Ron, 
wiping his sweaty brow with a shaking hand.",['Ron']
"“Well, I don’ blame yeh fer tryin’ ter curse him, Ron,” 
said Hagrid loudly over the thuds of more slugs 
hitting the basin.","['Hagrid', 'Ron']"
"Spect Lucius Malfoy would’ve come 
marchin’ up ter school if yeh’d cursed his son.",['Malfoy']
"Harry would have pointed out that trouble didn’t 
come much worse than having slugs pouring out of 
your mouth, but he couldn’t; Hagrid’s treacle toffee 
had cemented his jaws together. 

",['Hagrid']
"“Harry,” said Hagrid abruptly as though struck by a 
sudden thought.",['Hagrid']
"“If Lockhart’s still spreading that around — ” 

But then he saw that Hagrid was laughing. 

","['Hagrid', 'Lockhart']"
"I told Lockhart yeh didn’ need teh. 
",['Lockhart']
"“Don’ think he did,” said Hagrid, his eyes twinkling. 
",['Hagrid']
"Treacle toffee, Ron?” he added as 
Ron reappeared. 

",['Ron']
"“No thanks,” said Ron weakly.",['Ron']
"“Come an’ see what I’ve bin growin’,” said Hagrid as 
Harry and Hermione finished the last of their tea. 

",['Hagrid']
"In the small vegetable patch behind Hagrid ’s house 
were a dozen of the largest pumpkins Harry had ever 
seen.",['Hagrid']
"“Gettin’ on well, aren’t they?” said Hagrid happily. 

",['Hagrid']
"Hagrid looked over his shoulder to check that they 
were alone. 



",['Hagrid']
"Page | 130 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“Well, I’ve bin givin’ them — you know — a bit o’ help 



Harry noticed Hagrid’s flowery pink umbrella leaning 
against the back wall of the cabin.",['Hagrid']
"Harry had had 
reason to believe before now that this umbrella was 
not all it looked; in fact, he had the strong impression 
that Hagrid’s old school wand was concealed inside it. 
",['Hagrid']
Hagrid wasn’t supposed to use magic.,['Hagrid']
"He had been 
expelled from Hogwarts in his third year, but Harry 
had never found out why — any mention of the 
matter and Hagrid would clear his throat loudly and 
become mysteriously deaf until the subject was 
changed. 

",['Hagrid']
"“That’s what yer little sister said,” said Hagrid, 
nodding at Ron.","['Hagrid', 'Ron']"
"Hagrid 
looked sideways at Harry, his beard twitching.",['Hagrid']
"Ron snorted with laughter 
and the ground was sprayed with slugs. 

",['Ron']
"Hagrid roared, pulling Ron away from his 
precious pumpkins. 

","['Hagrid', 'Ron']"
"They said good-bye to Hagrid 
and walked back up to the castle, Ron hiccoughing 
occasionally, but only bringing up two very small 
slugs. 

","['Hagrid', 'Ron']"
"Professor McGonagall was walking toward 
them, looking stern.",['McGonagall']
"“What’re we doing, Professor?” said Ron, nervously 
suppressing a burp. 

",['Ron']
"“ You will be polishing the silver in the trophy room 
with Mr. Filch,” said Professor McGonagall.",['McGonagall']
Ron gulped.,['Ron']
"“And you, Potter, will be helping Professor Lockhart 
answer his fan mail,” said Professor McGonagall. 

","['McGonagall', 'Lockhart']"
"“Certainly not,” said Professor McGonagall, raising 
her eyebrows.",['McGonagall']
"“Professor Lockhart requested you 
particularly.",['Lockhart']
"Harry and Ron slouched into the Great Hall in states 
of deepest gloom, Hermione behind them, wearing a 
well-you-did-break-school-rules sort of expression. 
",['Ron']
"Both he and Ron felt they’d got the worse 
deal. 

",['Ron']
"“Filch ’ll have me there all night,” said Ron heavily. 

",['Ron']
"Answering 
Lockhart’s fan mail ...",['Lockhart']
"...” 

Saturday afternoon seemed to melt away, and in what 
seemed like no time, it was five minutes to eight, and 
Harry was dragging his feet along the second-floor 
corridor to Lockhart’s office.",['Lockhart']
"Lockhart beamed down at 
him. 

",['Lockhart']
"“Come in, Harry, 
come in — ” 

Shining brightly on the walls by the light of many 
candles were countless framed photographs of 
Lockhart.",['Lockhart']
"Lockhart told Harry, 
as though this was a huge treat.",['Lockhart']
"Harry let Lockhart’s voice 
wash over him, occasionally saying, “Mmm” and 
“Right” and “Yeah.”",['Lockhart']
"The candles burned lower and lower, making the light 
dance over the many moving faces of Lockhart 
watching him.",['Lockhart']
"And then he heard something — something quite 
apart from the spitting of the dying candles and 
Lockhart’s prattle about his fans. 

",['Lockhart']
“I know!” said Lockhart.,['Lockhart']
"“Sorry?” said Lockhart, looking puzzled.",['Lockhart']
"Lockhart was looking at Harry in high astonishment. 

",['Lockhart']
"He was straining his ears to hear 
the voice again, but there was no sound now except 
for Lockhart telling him he mustn’t expect a treat like 
this every time he got detention.",['Lockhart']
Ron wasn’t back yet.,['Ron']
"Half an hour later, 
Ron arrived, nursing his right arm and bringing a 
strong smell of polish into the darkened room. 

",['Ron']
"How was it with Lockhart?” 

Keeping his voice low so as not to wake Neville, Dean, 
and Seamus, Harry told Ron exactly what he had 
heard. 

","['Lockhart', 'Ron']"
“And Lockhart said he couldn’t hear it?” said,['Lockhart']
"Ron. 
Harry could see him frowning in the moonlight. 

",['Ron']
"Ginny 
Weasley, who had been looking pale, was bullied into 
taking some by Percy.",['Ginny']
"Raindrops the size of bullets thundered on the castle 
windows for days on end; the lake rose, the flower 
beds turned into muddy streams, and Hagrid’s 
pumpkins swelled to the size of garden sheds.",['Hagrid']
"It was common knowledge that 
he was always begging Dumbledore to let him 
suspend students by their ankles from the ceiling. 

",['Dumbledore']
"Mr. Weasley and Miss Granger would be most 
welcome, too, of course — but I daresay you’d rather 
go to the school feast?”","['Miss Granger', 'Mr. Weasley']"
"Page | 144 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“A deathday party?” said Hermione keenly when 
Harry had changed at last and joined her and Ron in 
the common room.",['Ron']
"“Why would anyone want to celebrate the day they 
died?” said Ron, who was halfway through his Potions 
homework and grumpy.",['Ron']
"Harry was at the point of telling Ron and Hermione 
about Filch and the Kwikspell course when the 
salamander suddenly whizzed into the air, emitting 
loud sparks and bangs as it whirled wildly round the 
room.",['Ron']
"The rest 
of the school was happily anticipating their Halloween 
feast; the Great Hall had been decorated with the 
usual live bats, Hagrid’s vast pumpkins had been 
Page | 145 Harry Potter and the Chamber of Secrets - J.K. Rowling 




carved into lanterns large enough for three men to sit 
in, and there were rumors that Dumbledore had 
booked a troupe of dancing skeletons for the 
entertainment. 

","['Hagrid', 'Dumbledore']"
"So at seven o’clock, Harry, Ron, and Hermione walked 
straight past the doorway to the packed Great Hall, 
which was glittering invitingly with gold plates and 
candles, and directed their steps instead toward the 
dungeons. 

",['Ron']
Ron whispered.,['Ron']
"“Careful not to walk through anyone,” said Ron 
nervously, and they set off around the edge of the 
dance floor.",['Ron']
"anyway if I could avoid it; it’s awful trying to 
have a pee with her wailing at you — ” 

“Look, food!” said Ron. 

",['Ron']
"I feel sick,” said Ron. 

",['Ron']
"“Miss Granger was just talking about you — ” said 
Peeves slyly in Myrtle’s ear. 

",['Miss Granger']
"“No — honestly — didn’t I just say how nice Myrtle’s 
looking?” said Hermione, nudging Harry and Ron 
painfully in the ribs. 



",['Ron']
"“Live ’uns!” said Sir Patrick, spotting Harry, Ron, and 
Hermione and giving a huge, fake jump of 
astonishment, so that his head fell off again (the 
crowd howled with laughter). 

",['Ron']
"“I can’t stand much more of this,” Ron muttered, his 
teeth chattering, as the orchestra ground back into 
action and the ghosts swept back onto the dance 
floor. 

",['Ron']
"“Pudding might not be finished yet,” said Ron 
hopefully, leading the way toward the steps to the 
entrance hall. 

",['Ron']
"It was the same voice, the same cold, murderous 
voice he had heard in Lockhart’s office. 



",['Lockhart']
"“Harry, what’re you — ?” 

“It’s that voice again — shut up a minute — ” 

soo hungry ... for so long ...” 

“Listen!” said Harry urgently, and Ron and Hermione 
froze, watching him. 

",['Ron']
"Harry sprinted up the marble staircase to the first 
floor, Ron and Hermione clattering behind him. 

",['Ron']
"he shouted, and ignoring 
Ron’s and Hermione’s bewildered faces, he ran up the 
next flight of steps three at a time, trying to listen 
over his own pounding footsteps — 

Harry hurtled around the whole of the second floor, 
Ron and Hermione panting behind him, not stopping 
until they turned a corner into the last, deserted 
passage. 

",['Ron']
"“Harry, what was that all about?” said Ron, wiping 
sweat off his face.",['Ron']
"“What’s that thing — hanging underneath?” said Ron, 
a slight quiver in his voice. 

",['Ron']
"As they edged nearer, Harry almost slipped — there 
was a large puddle of water on the floor; Ron and 
Hermione grabbed him, and they inched toward the 
message, eyes fixed on a dark shadow beneath it.",['Ron']
"Then Ron said, 
“Let’s get out of here.” 

",['Ron']
"“Trust me,” said Ron.",['Ron']
"Harry, 
Ron, and Hermione stood alone, in the middle of the 
corridor, as silence fell among the mass of students 
pressing forward to see the grisly sight. 

",['Ron']
It was Draco Malfoy.,['Malfoy']
"What’s going on?” 

Attracted no doubt by Malfoy’s shout, Argus Filch 
came shouldering his way through the crowd.",['Malfoy']
"Dumbledore had arrived on the scene, followed by a 
number of other teachers.",['Dumbledore']
"In seconds, he had swept 
past Harry, Ron, and Hermione and detached Mrs. 
Norris from the torch bracket. 



",['Ron']
"“You, too, 

Mr. Potter, Mr. Weasley, Miss Granger.” 

","['Miss Granger', 'Mr. Potter', 'Mr. Weasley']"
"Lockhart stepped forward eagerly. 

",['Lockhart']
"“My office is nearest, Headmaster — just upstairs — 
please feel free — ” 

“Thank you, Gilderoy,” said Dumbledore. 

",['Dumbledore']
"Lockhart, 
looking excited and important, hurried after 
Dumbledore; so did Professors McGonagall and 
Snape. 

","['Snape', 'Dumbledore', 'Lockhart', 'McGonagall']"
"As they entered Lockhart’s darkened office there was 
a flurry of movement across the walls; Harry saw 
several of the Lockharts in the pictures dodging out of 
sight, their hair in rollers.",['Lockhart']
"The real Lockhart lit the 
candles on his desk and stood back.",['Lockhart']
"Dumbledore laid 
Mrs. Norris on the polished surface and began to 
examine her.",['Dumbledore']
"Harry, Ron, and Hermione exchanged 
tense looks and sank into chairs outside the pool of 
candlelight, watching. 

",['Ron']
"The tip of Dumbledore ’s long, crooked nose was 
barely an inch from Mrs. Norris’s fur.",['Dumbledore']
"Professor 
McGonagall was bent almost as close, her eyes 
narrowed.",['McGonagall']
"Snape loomed behind them, half in 
shadow, wearing a most peculiar expression: It was 
as though he was trying hard not to smile.",['Snape']
"And 
Lockhart was hovering around all of them, making 
suggestions. 

",['Lockhart']
"...” 

Lockhart’s comments were punctuated by Filch ’s dry, 
racking sobs.",['Lockhart']
"If Dumbledore believed Filch, he 
would be expelled for sure. 

",['Dumbledore']
"Dumbledore was now muttering strange words under 
his breath and tapping Mrs. Norris with his wand but 
nothing happened: She continued to look as though 
she had been recently stuffed. 

",['Dumbledore']
"""... I remember something very similar happening in 
Ouagadougou,” said Lockhart, “a series of attacks, 
the full story’s in my autobiography, I was able to 
provide the townsfolk with various amulets, which 
cleared the matter up at once.",['Lockhart']
"The photographs of Lockhart on the walls were all 
nodding in agreement as he talked.",['Lockhart']
"At last Dumbledore straightened up. 

",['Dumbledore']
"Lockhart stopped abruptly in the middle of counting 
the number of murders he had prevented. 

",['Lockhart']
"“But why’s she all — all stiff and 
frozen?” 



Page | 158 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“She has been Petrified,” said Dumbledore (“Ah!",['Dumbledore']
"I 
thought so!” said Lockhart).",['Lockhart']
"“No second year could have done this,” said 
Dumbledore firmly.",['Dumbledore']
"“If I might speak, Headmaster,” said Snape from the 
shadows, and Harry’s sense of foreboding increased; 
he was sure nothing Snape had to say was going to 
do him any good. 

",['Snape']
"Page | 159 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Harry, Ron and Hermione all launched into an 
explanation about the deathday party.",['Ron']
"“But why not join the feast afterward?” said Snape, 
his black eyes glittering in the candlelight.",['Snape']
"Ron and Hermione looked at Harry. 

",['Ron']
"“Without any supper?” said Snape, a triumphant 
smile flickering across his gaunt face.",['Snape']
"“We weren’t hungry,” said Ron loudly as his stomach 
gave a huge rumble. 

",['Ron']
"Snape’s nasty smile widened. 

",['Snape']
"“Really, Severus,” said Professor McGonagall sharply, 
“I see no reason to stop the boy playing Quidditch. 
",['McGonagall']
"Page | 160 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Dumbledore was giving Harry a searching look.",['Dumbledore']
Snape looked furious.,['Snape']
"“I want to see some punishmenti” 

“We will be able to cure her, Argus,” said Dumbledore 
patiently.",['Dumbledore']
"“I’ll make it,” Lockhart butted in.",['Lockhart']
"I could whip up a Mandrake 
Restorative Draught in my sleep — ” 

“Excuse me,” said Snape icily.",['Snape']
"“You may go,” Dumbledore said to Harry, Ron, and 
Hermione. 

","['Dumbledore', 'Ron']"
"When they were a floor up from Lockhart’s 
office, they turned into an empty classroom and 
closed the door quietly behind them.",['Lockhart']
"Page | 161 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“No,” said Ron, without hesitation.",['Ron']
"Something in Ron’s voice made Harry ask, “You do 
believe me, don’t you?” 

“ ’Course I do,” said Ron quickly.",['Ron']
"“You know, it rings a sort of bell,” said Ron slowly.",['Ron']
"To his surprise, Ron stifled a snigger. 

",['Ron']
Ron gave a satisfied smile.,['Ron']
"“We’d better get to bed before 
Snape comes along and tries to frame us for 
something else.” 



",['Snape']
"Ginny Weasley seemed very disturbed by Mrs. 

Norris’s fate.",['Ginny']
"According to Ron, she was a great cat 
lover. 

",['Ron']
"“But you haven’t really got to know Mrs. Norris,” Ron 
told her bracingly.",['Ron']
Ginny ’s lip trembled.,['Ginny']
"“Stuff like this 
doesn’t often happen at Hogwarts,” Ron assured her. 
",['Ron']
"I’m only joking — ” Ron 
added hastily as Ginny blanched. 

","['Ginny', 'Ron']"
"It was 
quite usual for Hermione to spend a lot of time 
reading, but she was now doing almost nothing else. 
Nor could Harry and Ron get much response from her 
when they asked what she was up to, and not until 
the following Wednesday did they find out. 

",['Ron']
"Harry had been held back in Potions, where Snape 
had made him stay behind to scrape tubeworms off 



Page | 163 Harry Potter and the Chamber of Secrets - J.K. Rowling 




the desks.",['Snape']
"After a hurried lunch, he went upstairs to 
meet Ron in the library, and saw Justin Finch- 
Fletchley, the Hufflepuff boy from Herbology, coming 
toward him.",['Ron']
"Harry found Ron at the back of the library, measuring 
his History of Magic homework.",['Ron']
