sentence,entities
"Malfoy was talking animatedly to Crabbe 
and Goyle, who were chortling.",['Malfoy']
"Hagrid was waiting for his class at the door of his hut. 
",['Hagrid']
"For one nasty moment, Harry thought that Hagrid 
was going to lead them into the forest; Harry had had 
enough unpleasant experiences in there to last him a 
lifetime.",['Hagrid']
"However, Hagrid strolled off around the edge 
of the trees, and five minutes later, they found 
themselves outside a kind of paddock.",['Hagrid']
"“That’s it — make sure yeh can see — now, firs’ thing 
yeh’ll want ter do is open yer books — ” 

“How?” said the cold, drawling voice of Draco Malfoy. 

",['Malfoy']
"“Eh?” said Hagrid. 

",['Hagrid']
Malfoy repeated.,['Malfoy']
"“Hasn’ — hasn’ anyone bin able ter open their 
books?” said Hagrid, looking crestfallen. 

",['Hagrid']
"“Yeh’ve got ter stroke ’em,” said Hagrid, as though 
this was the most obvious thing in the world.",['Hagrid']
"The book tried to bite, but Hagrid ran a 
giant forefinger down its spine, and the book 
shivered, and then fell open and lay quiet in his hand. 

",['Hagrid']
Malfoy sneered.,['Malfoy']
"“I — I thought they were funny,” Hagrid said 
uncertainly to Hermione. 

",['Hagrid']
"“Oh, tremendously funny!” said Malfoy.",['Malfoy']
"Page | 124 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“Shut up, Malfoy,” said Harry quietly.",['Malfoy']
"Hagrid was 
looking downcast and Harry wanted Hagrid ’s first 
lesson to be a success. 

",['Hagrid']
"“Righ’ then,” said Hagrid, who seemed to have lost his 
thread, “so — so yeh’ve got yer books an’ — an’ — 
now yeh need the Magical Creatures.",['Hagrid']
"“God, this place is going to the dogs,” said Malfoy 
loudly.",['Malfoy']
"“That oaf teaching classes, my father’ll have a 
fit when I tell him — ” 

“Shut up, Malfoy,” Harry repeated. 

",['Malfoy']
"Each of the beasts had a 
thick leather collar around its neck, which was 
attached to a long chain, and the ends of all of these 
were held in the vast hands of Hagrid, who came 
jogging into the paddock behind the creatures. 

",['Hagrid']
"Everyone drew back slightly as Hagrid reached 
them and tethered the creatures to the fence. 

",['Hagrid']
"Hagrid roared happily, waving a hand at 
them.",['Hagrid']
Harry could sort of see what Hagrid meant.,['Hagrid']
"“So,” said Hagrid, rubbing his hands together and 
beaming around, “if yeh wan’ ter come a bit nearer — ” 

No one seemed to want to.",['Hagrid']
"Harry, Ron, and Hermione, 
however, approached the fence cautiously. 

",['Ron']
"“Now, firs’ thing yeh gotta know abou’ hippogriffs is, 
they’re proud,” said Hagrid.",['Hagrid']
"Malfoy, Crabbe, and Goyle weren’t listening; they 
were talking in an undertone and Harry had a nasty 
feeling they were plotting how best to disrupt the 
lesson. 

",['Malfoy']
"“Yeh always wait fer the hippogriff ter make the firs’ 
move,” Hagrid continued.",['Hagrid']
"Even Harry, Ron, and Hermione had misgivings.",['Ron']
"“No one?” said Hagrid, with a pleading look. 

",['Hagrid']
"“Good man, Harry!” roared Hagrid.",['Hagrid']
"Malfoy’s eyes were 
narrowed maliciously. 

",['Malfoy']
"“Easy, now, Harry,” said Hagrid quietly.",['Hagrid']
"“Tha’s it,” said Hagrid.",['Hagrid']
"“Ah,” said Hagrid, sounding worried.",['Hagrid']
"“Well done, Harry!” said Hagrid, ecstatic.",['Hagrid']
"The class broke into applause, all except for Malfoy, 
Crabbe, and Goyle, who were looking deeply 
disappointed. 

",['Malfoy']
"“Righ’ then, Harry,” said Hagrid.",['Hagrid']
"“Yeh climb up there, jus’ behind the wing joint,” said 
Hagrid, “an’ mind yeh don’ pull any of his feathers 
out, he won’ like that.",['Hagrid']
"roared Hagrid, slapping the hippogriff’s 
hindquarters. 

",['Hagrid']
"“Good work, Harry!” roared Hagrid as everyone except 
Malfoy, Crabbe, and Goyle cheered.","['Hagrid', 'Malfoy']"
"Hagrid untied 
the hippogriffs one by one, and soon people were 
bowing nervously, all over the paddock.",['Hagrid']
"Ron and Hermione practiced 
on the chestnut, while Harry watched. 



",['Ron']
"Page | 129 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




Malfoy, Crabbe, and Goyle had taken over Buckbeak. 
",['Malfoy']
"He had bowed to Malfoy, who was now patting his 
beak, looking disdainful. 

",['Malfoy']
"“This is very easy,” Malfoy drawled, loud enough for 
Harry to hear him.",['Malfoy']
"It happened in a flash of steely talons; Malfoy let out a 
high-pitched scream and next moment, Hagrid was 
wrestling Buckbeak back into his collar as he 
strained to get at Malfoy, who lay curled in the grass, 
blood blossoming over his robes. 

","['Hagrid', 'Malfoy']"
Malfoy yelled as the class panicked.,['Malfoy']
"“Yer not dyin’!” said Hagrid, who had gone very white. 
",['Hagrid']
"“Someone help me — gotta get him outta here — ” 

Hermione ran to hold open the gate as Hagrid lifted 
Malfoy easily.","['Hagrid', 'Malfoy']"
"As they passed, Harry saw that there 
was a long, deep gash on Malfoy’s arm; blood 
splattered the grass and Hagrid ran with him, up the 
slope toward the castle. 

","['Hagrid', 'Malfoy']"
"The Slytherins were all shouting 
about Hagrid. 

",['Hagrid']
"“They should fire him straight away!” said Pansy 
Parkinson, who was in tears. 

",['Parkinson']
“It was Malfoy’s fault!”,['Malfoy']
"The 
Slytherins, still muttering about Hagrid, headed away 
in the direction of their dungeon common room; 

Harry, Ron, and Hermione proceeded upstairs to 
Gryffindor Tower. 

","['Hagrid', 'Ron']"
"“That was a really bad thing to happen in Hagrid ’s 
first class, though, wasn’t it?” said Ron, looking 
worried.","['Hagrid', 'Ron']"
“Trust Malfoy to mess things up for him.,['Malfoy']
"They were among the first to reach the Great Hall at 
dinnertime, hoping to see Hagrid, but he wasn’t there. 

",['Hagrid']
"“They’d better not,” said Ron, who wasn’t eating 
either. 

",['Ron']
"Harry was sure they were 
cooking up their own version of how Malfoy had been 
injured. 

",['Malfoy']
"“Well, you can’t say it wasn’t an interesting first day 
back,” said Ron gloomily. 

",['Ron']
"They went up to the crowded Gryffindor common 
room after dinner and tried to do the homework 
Professor McGonagall had given them, but all three of 
them kept breaking off and glancing out of the tower 
window. 

",['McGonagall']
"“There’s a light on in Hagrid’s window,” Harry said 
suddenly. 

",['Hagrid']
"Ron looked at his watch. 

",['Ron']
"When they reached Hagrid’s hut, they 
knocked, and a voice growled, “C’min.” 

",['Hagrid']
"Hagrid was sitting in his shirtsleeves at his scrubbed 
wooden table; his boarhound, Fang, had his head in 
Hagrid’s lap.",['Hagrid']
"One look told them that Hagrid had been 
drinking a lot; there was a pewter tankard almost as 
big as a bucket in front of him, and he seemed to be 
having difficulty getting them into focus. 



",['Hagrid']
"“You haven’t been fired, Hagrid!”",['Hagrid']
"“Not yet,” said Hagrid miserably, taking a huge gulp 
of whatever was in the tankard.",['Hagrid']
"“But ’s only a matter 
o’ time, i’n’t it, after Malfoy ...” 

“How is he?” said Ron as they all sat down.","['Malfoy', 'Ron']"
"“Madam Pomfrey fixed him best she could,” said 
Hagrid dully, “but he’s sayin’ it’s still agony ... covered 
in bandages ... moanin’ ...” 

",['Hagrid']
"Trust Malfoy to milk it for all it’s worth.” 

",['Malfoy']
"“School gov’nors have bin told, o’ course,” said Hagrid 
miserably.",['Hagrid']
"...” 

“It’s all Malfoy ’s fault, Hagrid!” said Hermione 
earnestly. 

","['Hagrid', 'Malfoy']"
"It’s Malfoy’s problem that 
he wasn’t listening.",['Malfoy']
"We’ll tell Dumbledore what really 
happened.” 

",['Dumbledore']
"“Yeah, don’t worry, Hagrid, we’ll back you up,” said 
",['Hagrid']
"Ron. 



Page | 133 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




Tears leaked out of the crinkled corners of Hagrid ’s 
beetle-black eyes.","['Hagrid', 'Ron']"
"He grabbed both Harry and Ron 
and pulled them into a bone-breaking hug. 

",['Ron']
"“I think you’ve had enough to drink, Hagrid,” said 
Hermione firmly.",['Hagrid']
"“Ar, maybe she’s right,” said Hagrid, letting go of 
Harry and Ron, who both staggered away, rubbing 
their ribs.","['Hagrid', 'Ron']"
"Hagrid heaved himself out of his chair and 
followed Hermione unsteadily outside.",['Hagrid']
"Hagrid came back, his long hair and beard sopping 
wet, wiping the water out of his eyes. 

",['Hagrid']
"“Listen, it was good of yeh ter 
come an’ see me, I really — ” 

Hagrid stopped dead, staring at Harry as though he’d 
only just realized he was there. 

",['Hagrid']
"Hagrid strode over to Harry, grabbed his arm, and 
pulled him to the door. 



",['Hagrid']
Hagrid said angrily.,['Hagrid']
"Page | 135 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




7 




THE BOGGART IN THE WARDROBE 

Malfoy didn’t reappear in classes until late on 
Thursday morning, when the Slytherins and 
Gryffindors were halfway through double Potions.",['Malfoy']
"“How is it, Draco?” simpered Pansy Parkinson.",['Parkinson']
"“Yeah,” said Malfoy, putting on a brave sort of 
grimace.",['Malfoy']
"“Settle down, settle down,” said Professor Snape idly. 

",['Snape']
"Harry and Ron scowled at each other; Snape wouldn’t 
have said “settle down” if they’d walked in late, he’d 
have given them detention.","['Snape', 'Ron']"
"But Malfoy had always 
been able to get away with anything in Snape ’s 

Page | 136","['Snape', 'Malfoy']"
"Harry Potter and the Prisoner of Azkaban - J.K. Rowling 



classes; Snape was head of Slytherin House, and 
generally favored his own students above all others. 



",['Snape']
"Malfoy set up his cauldron right next to 
Harry and Ron, so that they were preparing their 
ingredients on the same table. 

","['Malfoy', 'Ron']"
"“Sir,” Malfoy called, “sir, I’ll need help cutting up 
these daisy roots, because of my arm — ” 

“Weasley, cut up Malfoy’s roots for him,” said Snape 
without looking up. 

","['Snape', 'Malfoy']"
"Ron went brick red. 

",['Ron']
"“There’s nothing wrong with your arm,” he hissed at 
Malfoy. 

",['Malfoy']
"Malfoy smirked across the table. 

",['Malfoy']
"“Weasley, you heard Professor Snape; cut up these 
roots.” 

",['Snape']
"Ron seized his knife, pulled Malfoy’s roots toward 
him, and began to chop them roughly, so that they 
were all different sizes. 

","['Malfoy', 'Ron']"
"“Professor,” drawled Malfoy, “Weasley’s mutilating my 
roots, sir.” 

",['Malfoy']
"Snape approached their table, stared down his 
hooked nose at the roots, then gave Ron an 
unpleasant smile from beneath his long, greasy black 
hair. 

","['Snape', 'Ron']"
"“Change roots with Malfoy, Weasley.” 

",['Malfoy']
"Page | 137 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




Ron had spent the last quarter of an hour carefully 
shredding his own roots into exactly equal pieces. 

",['Ron']
"“Now,” said Snape in his most dangerous voice. 

",['Snape']
"Ron shoved his own beautifully cut roots across the 
table at Malfoy, then took up the knife again. 

","['Malfoy', 'Ron']"
"“And, sir, 111 need this shrivelfig skinned,” said 
Malfoy, his voice full of malicious laughter. 

",['Malfoy']
"“Potter, you can skin Malfoy’s shrivelfig,” said Snape, 
giving Harry the look of loathing he always reserved 
just for him. 

","['Snape', 'Malfoy']"
"Harry took Malfoy’s shrivelfig as Ron began trying to 
repair the damage to the roots he now had to use. 
","['Malfoy', 'Ron']"
"Harry skinned the shrivelfig as fast as he could and 
flung it back across the table at Malfoy without 
speaking.",['Malfoy']
"Malfoy was smirking more broadly than 
ever. 

",['Malfoy']
“Seen your pal Hagrid lately?”,['Hagrid']
"“None of your business,” said Ron jerkily, without 
looking up. 

",['Ron']
"“I’m afraid he won’t be a teacher much longer,” said 
Malfoy in a tone of mock sorrow.",['Malfoy']
"“Father’s not very 
happy about my injury — ” 

“Keep talking, Malfoy, and I’ll give you a real injury,” 
snarled Ron. 

“ — he’s complained to the school governors.","['Malfoy', 'Ron']"
"“To try to get Hagrid 
fired.” 

",['Hagrid']
"“Well,” said Malfoy, lowering his voice to a whisper, 

“ partly , Potter.",['Malfoy']
"Neville 
regularly went to pieces in Potions lessons; it was his 
worst subject, and his great fear of Professor Snape 
made things ten times worse.",['Snape']
"His potion, which was 
supposed to be a bright, acid green, had turned — 

“Orange, Longbottom,” said Snape, ladling some up 
and allowing it to splash back into the cauldron, so 
that everyone could see.",['Snape']
"“Please, sir,” said Hermione, “please, I could help 
Neville put it right — ” 

“I don’t remember asking you to show off, Miss 
Granger,” said Snape coldly, and Hermione went as 
pink as Neville.",['Snape']
"Snape moved away, leaving Neville breathless with 
fear. 

",['Snape']
“Where?” said Harry and Ron quickly.,['Ron']
"On the other 
side of the table, Malfoy looked up, listening closely. 

",['Malfoy']
"“Not too far from here ... ,” Ron repeated, looking 
significantly at Harry.",['Ron']
"He turned around and saw 
Malfoy watching closely.",['Malfoy']
"“What, Malfoy?",['Malfoy']
"But Malfoy’s eyes were shining malevolently, and they 
were fixed on Harry.",['Malfoy']
"Malfoy’s thin mouth was curving in a mean smile. 

",['Malfoy']
"“What are you talking about, Malfoy?” said Ron 
roughly. 

","['Malfoy', 'Ron']"
"breathed Malfoy, his pale 
eyes narrowed. 



",['Malfoy']
"Malfoy let out a low, sneering laugh. 

",['Malfoy']
"“ What are you talking about?” said Harry angrily, but 
at that moment Snape called, “You should have 
finished adding your ingredients by now; this potion 
needs to stew before it can be drunk, so clear away 
while it simmers and then we’ll test Longbottom’s.",['Snape']
"Hermione 
was muttering instructions to him out of the corner of 
her mouth, so that Snape wouldn’t see.",['Snape']
"Harry and 
Ron packed away their unused ingredients and went 
to wash their hands and ladles in the stone basin in 
the corner. 

",['Ron']
“What did Malfoy mean?”,['Malfoy']
"Harry muttered to Ron as 
he stuck his hands under the icy jet that poured from 
the gargoyle’s mouth.",['Ron']
"“He’s making it up,” said Ron savagely.",['Ron']
"The end of the lesson in sight, Snape strode over to 
Neville, who was cowering by his cauldron. 

",['Snape']
"“Everyone gather ’round,” said Snape, his black eyes 
glittering, “and watch what happens to Longbottom’s 
toad.",['Snape']
"Snape picked up Trevor the toad in 
his left hand and dipped a small spoon into Neville’s 
potion, which was now green.",['Snape']
"There was a moment of hushed silence, in which 
Trevor gulped; then there was a small pop, and Trevor 
the tadpole was wriggling in Snape ’s palm. 

",['Snape']
"Snape, looking 
sour, pulled a small bottle from the pocket of his 
robe, poured a few drops on top of Trevor, and he 
reappeared suddenly, fully grown. 

",['Snape']
"“Five points from Gryffindor,” said Snape, which 
wiped the smiles from every face.",['Snape']
"“I told you not to 
help him, Miss Granger.",['Miss Granger']
"Harry, Ron, and Hermione climbed the steps to the 
entrance hall.",['Ron']
"Harry was still thinking about what 
Malfoy had said, while Ron was seething about 
Snape. 

","['Snape', 'Malfoy', 'Ron']"
"Ron looked around. 

",['Ron']
"Page | 142 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“She was right behind us,” said Ron, frowning. 

",['Ron']
"Malfoy passed them, walking between Crabbe and 
Goyle.",['Malfoy']
"“How did you do that?” said Ron. 

",['Ron']
"Ron asked her. 

",['Ron']
"“But — ” Ron was turning over the books she had 
handed him, looking at the covers.",['Ron']
"Ron asked Harry. 



",['Ron']
"Professor Lupin wasn’t there when they arrived at his 
first Defense Against the Dark Arts lesson.",['Lupin']
"Lupin smiled vaguely and placed his tatty 
old briefcase on the teacher’s desk.",['Lupin']
"“Right then,” said Professor Lupin, when everyone 
was ready.",['Lupin']
"Puzzled but interested, the class got to its feet and 
followed Professor Lupin out of the classroom.",['Lupin']
"Page | 144 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




Peeves didn’t look up until Professor Lupin was two 
feet away; then he wiggled his curly-toed feet and 
broke into song. 

",['Lupin']
"“Loony, loopy Lupin,” Peeves sang.",['Lupin']
"“Loony, loopy 
Lupin, loony, loopy Lupin — ” 

Rude and unmanageable as he almost always was, 
Peeves usually showed some respect toward the 
teachers.",['Lupin']
"Everyone looked quickly at Professor Lupin 
to see how he would take this; to their surprise, he 
was still smiling. 

",['Lupin']
"However, Peeves paid 
no attention to Professor Lupin’s words, except to 
blow a loud wet raspberry. 

",['Lupin']
"Professor Lupin gave a small sigh and took out his 
wand. 

",['Lupin']
"Page | 145 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“Thank you, Dean,” said Professor Lupin, putting his 
wand away again.",['Lupin']
"They set off again, the class looking at shabby 
Professor Lupin with increased respect.",['Lupin']
"“Inside, please,” said Professor Lupin, opening it and 
standing back. 

",['Lupin']
"Professor Snape was sitting in a low armchair, and he 
looked around as the class filed in.",['Snape']
"As Professor Lupin came in and made to 
close the door behind him, Snape said, “Leave it open, 
Lupin.","['Snape', 'Lupin']"
"At the doorway he turned 
on his heel and said, “Possibly no one’s warned you, 
Lupin, but this class contains Neville Longbottom.",['Lupin']
"Not unless Miss Granger is hissing 
instructions in his ear.” 

",['Miss Granger']
"Harry glared at Snape; it was bad 
enough that he bullied Neville in his own classes, let 
alone doing it in front of other teachers. 

",['Snape']
"Professor Lupin had raised his eyebrows. 

",['Lupin']
"Snape’s 
lip curled, but he left, shutting the door with a snap. 

",['Snape']
"“Now, then,” said Professor Lupin, beckoning the 
class toward the end of the room, where there was 
nothing but an old wardrobe where the teachers kept 
their spare robes.",['Lupin']
"As Professor Lupin went to stand 
next to it, the wardrobe gave a sudden wobble, 
banging off the wall. 

",['Lupin']
"“Nothing to worry about,” said Professor Lupin calmly 
because a few people had jumped backward in alarm. 
",['Lupin']
"Neville gave Professor Lupin a look of 
pure terror, and Seamus Finnigan eyed the now 
rattling doorknob apprehensively. 

",['Lupin']
"“Boggarts like dark, enclosed spaces,” said Professor 
Lupin.",['Lupin']
"“Couldn’t have put it better myself,” said Professor 
Lupin, and Hermione glowed.",['Lupin']
"“This means,” said Professor Lupin, choosing to 
ignore Neville’s small sputter of terror, “that we have a 
huge advantage over the boggart before we begin. 

",['Lupin']
"“Precisely,” said Professor Lupin, and Hermione put 
her hand down, looking a little disappointed.",['Lupin']
"“Good,” said Professor Lupin.",['Lupin']
"“Right, Neville,” said Professor Lupin.",['Lupin']
"“Didn’t catch that, Neville, sorry,” said Professor 
Lupin cheerfully. 

",['Lupin']
"Neville looked around rather wildly, as though 
begging someone to help him, then said, in barely 
more than a whisper, “Professor Snape.” 

",['Snape']
"Professor Lupin, however, looked 
thoughtful. 

",['Lupin']
“Professor Snape ... hmmm ...,['Snape']
"“No, no, you misunderstand me,” said Professor 
Lupin, now smiling.",['Lupin']
"Page | 149 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“And a handbag?” prompted Professor Lupin. 

",['Lupin']
"“Right then,” said Professor Lupin.",['Lupin']
"“When the boggart bursts out of this wardrobe, 

Neville, and sees you, it will assume the form of 
Professor Snape,” said Lupin.","['Snape', 'Lupin']"
"If all 
goes well, Professor Boggart Snape will be forced into 
that vulture-topped hat, and that green dress, with 
that big red handbag.” 

",['Snape']
"“If Neville is successful, the boggart is likely to shift 
his attention to each of us in turn,” said Professor 
Lupin.",['Lupin']
"Ron was muttering to himself, “Take its legs off.” 
",['Ron']
"Ron’s 
greatest fear was spiders. 

",['Ron']
"“Everyone ready?” said Professor Lupin. 

",['Lupin']
"“Neville, we’re going to back away,” said Professor 
Lupin.",['Lupin']
"“On the count of three, Neville,” said Professor Lupin, 
who was pointing his own wand at the handle of the 
wardrobe.",['Lupin']
"“One — two — three — now\” 

A jet of sparks shot from the end of Professor Lupin’s 
wand and hit the doorknob.",['Lupin']
"Hook-nosed and menacing, Professor Snape 
stepped out, his eyes flashing at Neville. 



",['Snape']
"Snape was bearing down upon him, 
reaching inside his robes. 

",['Snape']
"Snape stumbled; 
he was wearing a long, lace-trimmed dress and a 
towering hat topped with a moth-eaten vulture, and 
he was swinging a huge crimson handbag. 

",['Snape']
"There was a roar of laughter; the boggart paused, 
confused, and Professor Lupin shouted, “Parvati! 
",['Lupin']
"Snape rounded 
on her.",['Snape']
"“Seamus!” roared Professor Lupin. 

",['Lupin']
shouted Lupin.,['Lupin']
"Ron, you next!” 

",['Ron']
"Ron leapt forward. 

",['Ron']
"A giant spider, six feet 
tall and covered in hair, was advancing on Ron, 
clicking its pincers menacingly.",['Ron']
"For a moment, Harry 
thought Ron had frozen.",['Ron']
"Then — 

“RiddikulusV’ bellowed Ron, and the spider’s legs 
vanished; it rolled over and over; Lavender Brown 
squealed and ran out of its way and it came to a halt 
at Harry’s feet.",['Ron']
"Page | 153 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“Here!” shouted Professor Lupin suddenly, hurrying 
forward. 

",['Lupin']
"Then they saw a silvery-white orb hanging in the air 
in front of Lupin, who said, “RiddikulusV’ almost 
lazily. 

",['Lupin']
"“Forward, Neville, and finish him off!” said Lupin as 
the boggart landed on the floor as a cockroach.",['Lupin']
Snape was back.,['Snape']
"This time Neville charged forward 
looking determined. 

“RiddikulusV’ he shouted, and they had a split 
second’s view of Snape in his lacy dress before Neville 
let out a great “Ha!” of laughter, and the boggart 
exploded, burst into a thousand tiny wisps of smoke, 
and was gone. 

",['Snape']
"“Excellent!” cried Professor Lupin as the class broke 
into applause.",['Lupin']
"“You and Hermione answered my questions correctly 
at the start of the class, Harry,” Lupin said lightly. 
",['Lupin']
"Professor Lupin had 
deliberately stopped him from tackling the boggart. 
",['Lupin']
"“And Snape in that hat!” 

",['Snape']
"“I wonder why Professor Lupin’s frightened of crystal 
balls?” said Lavender thoughtfully. 

",['Lupin']
"“That was the best Defense Against the Dark Arts 
lesson we’ve ever had, wasn’t it?” said Ron excitedly 
as they made their way back to the classroom to get 
their bags. 

",['Ron']
"“But I wish I could have had a turn with 
the boggart — ” 

“What would it have been for you?” said Ron, 
sniggering.",['Ron']
"Only Draco 
Malfoy and his gang of Slytherins had anything bad to 
say about Professor Lupin. 

","['Malfoy', 'Lupin']"
"“Look at the state of his robes,” Malfoy would say in a 
loud whisper as Professor Lupin passed.","['Malfoy', 'Lupin']"
"But no one else cared that Professor Lupin’s robes 
were patched and frayed.",['Lupin']
"Snape was in 

Page | 156 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 



a particularly vindictive mood these days, and no one 
was in any doubt why.",['Snape']
"The story of the boggart 
assuming Snape’s shape, and the way that Neville 
had dressed it in his grandmother’s clothes, had 
traveled through the school like wildfire.",['Snape']
"Snape didn’t 
seem to find it funny.",['Snape']
"His eyes flashed menacingly at 
the very mention of Professor Lupin’s name, and he 
was bullying Neville worse than ever. 

",['Lupin']
"Harry was also growing to dread the hours he spent 
in Professor Trelawney’s stifling tower room, 
deciphering lopsided shapes and symbols, trying to 
ignore the way Professor Trelawney’s enormous eyes 
filled with tears every time she looked at him.",['Trelawney']
"He 
couldn’t like Professor Trelawney, even though she 
was treated with respect bordering on reverence by 
many of the class.",['Trelawney']
"Parvati Patil and Lavender Brown 
had taken to haunting Professor Trelawney’s tower 
room at lunchtimes, and always returned with 
annoyingly superior looks on their faces, as though 
they knew things the others didn’t.",['Trelawney']
"Hagrid seemed to have lost his 
confidence.",['Hagrid']
"“Why would anyone bother looking after them?” said 
Ron, after yet another hour of poking shredded 
lettuce down the flobberworms’ slimy throats. 

",['Ron']
"“What’s happened?” he asked Ron and Hermione, 
who were sitting in two of the best chairs by the 
fireside and completing some star charts for 
Astronomy. 

",['Ron']
"“First Hogsmeade weekend,” said Ron, pointing at a 
notice that had appeared on the battered old bulletin 
board.",['Ron']
"Harry threw himself into a chair beside Ron, his high 
spirits ebbing away.",['Ron']
"He’s been 
sighted once already” 

“Black’s not fool enough to try anything in 
Hogsmeade,” said Ron.",['Ron']
"“Ask McGonagall if you can go 
this time, Harry.",['McGonagall']
"“Harry’s supposed to stay in 
school — ” 

“He can’t be the only third year left behind,” said Ron. 
“Ask McGonagall, go on, Harry — ” 

“Yeah, I think I will,” said Harry, making up his mind. 



","['McGonagall', 'Ron']"
"“Does he have to eat that in front of us?” said Ron, 
scowling. 

",['Ron']
"Crookshanks slowly chewed up the spider, his yellow 
eyes fixed insolently on Ron. 

",['Ron']
"“Just keep him over there, that’s all,” said Ron 
irritably, turning back to his star chart.",['Ron']
"“You can copy mine, if you like,” said Ron, labeling 
his last star with a flourish and shoving the chart 
toward Harry. 

",['Ron']
"Crookshanks was still 
staring unblinkingly at Ron, flicking the end of his 
bushy tail.",['Ron']
"Ron roared, seizing his bag as Crookshanks 
sank four sets of claws deep inside it and began 
tearing ferociously.",['Ron']
"Ron tried to pull the bag away from Crookshanks, but 
Crookshanks clung on, spitting and slashing. 



",['Ron']
"Page | 161 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“Ron, don’t hurt him!”",['Ron']
"squealed Hermione; the whole 
common room was watching; Ron whirled the bag 
around, Crookshanks still clinging to it, and Scabbers 
came flying out of the top — 

“CATCH THAT CAT!”",['Ron']
"Ron yelled as Crookshanks freed 
himself from the remnants of the bag, sprang over the 
table, and chased after the terrified Scabbers. 

",['Ron']
"Ron and Hermione hurried over; Hermione grabbed 
Crookshanks around the middle and heaved him 
away; Ron threw himself onto his stomach and, with 
great difficulty, pulled Scabbers out by the tail. 

",['Ron']
"“All cats chase rats, 
Ron!” 

",['Ron']
"“There’s something funny about that animal!” said 
Ron, who was trying to persuade a frantically wiggling 
Scabbers back into his pocket.",['Ron']
"“Crookshanks could smell him, Ron, how else d’you 
think — ” 



",['Ron']
"Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“That cat’s got it in for Scabbers!” said Ron, ignoring 
the people around him, who were starting to giggle. 
",['Ron']
"Ron marched through the common room and out of 
sight up the stairs to the boys’ dormitories. 

",['Ron']
"Ron was still in a bad mood with Hermione next day. 
",['Ron']
"“He’s hiding at the bottom of my bed, shaking,” said 
Ron angrily, missing the pail and scattering beans 
over the greenhouse floor. 

",['Ron']
"Harry, who had 
resolved to ask Professor McGonagall after the lesson 
whether he could go into Hogsmeade with the rest, 
joined the line outside the class trying to decide how 
he was going to argue his case.",['McGonagall']
"“What’s the matter, Lavender?” said Hermione 
anxiously as she, Harry, and Ron went to join the 
group. 



",['Ron']
"“ — and she can’t have been 
dreading it, because it’s come as a real shock — ” 

“Don’t mind Hermione, Lavender,” said Ron loudly, 
“she doesn’t think other people’s pets matter very 
much.” 

",['Ron']
"Professor McGonagall opened the classroom door at 
that moment, which was perhaps lucky; Hermione 
and Ron were looking daggers at each other, and 
when they got into class, they seated themselves on 
either side of Harry and didn’t talk to each other for 
the whole class. 

","['McGonagall', 'Ron']"
"Harry still hadn’t decided what he was going to say to 
Professor McGonagall when the bell rang at the end of 
the lesson, but it was she who brought up the subject 
of Hogsmeade first. 

",['McGonagall']
"“Please, Professor, I — I think I’ve lost — ” 

“Your grandmother sent yours to me directly, 
Longbottom,” said Professor McGonagall.",['McGonagall']
"“Ask her now,” Ron hissed at Harry. 

",['Ron']
"Page | 165 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“Go for it, Harry,” said Ron stubbornly. 

",['Ron']
"Harry waited for the rest of the class to disappear, 
then headed nervously for Professor McGonagall’s 
desk. 

",['McGonagall']
"Professor McGonagall looked over her square 
spectacles at him but didn’t say anything. 

",['McGonagall']
"Professor McGonagall looked down and began 
shuffling papers on her desk. 

",['McGonagall']
"“But — Professor, my aunt and uncle — you know, 
they’re Muggles, they don’t really understand about 
— about Hogwarts forms and stuff,” Harry said, while 
Ron egged him on with vigorous nods.",['Ron']
"“If you said I 
could go — ” 

“But I don’t say so,” said Professor McGonagall, 
standing up and piling her papers neatly into a 
drawer.",['McGonagall']
"Ron called Professor 
McGonagall a lot of names that greatly annoyed 
Hermione; Hermione assumed an “all-for-the-best” 
expression that made Ron even angrier, and Harry 
had to endure everyone in the class talking loudly 
and happily about what they were going to do first, 
once they got into Hogsmeade. 

","['McGonagall', 'Ron']"
"“There’s always the feast,” said Ron, in an effort to 
cheer Harry up.",['Ron']
"Dean Thomas, who was good with a quill, had offered 
to forge Uncle Vernon’s signature on the form, but as 
Harry had already told Professor McGonagall he 
hadn’t had it signed, that was no good.",['McGonagall']
"Ron 
halfheartedly suggested the Invisibility Cloak, but 
Hermione stamped on that one, reminding Ron what 
Dumbledore had told them about the dementors 
being able to see through them.","['Dumbledore', 'Ron']"
"“Yeah, loads,” said Ron.",['Ron']
