sentence,entities
barked Ron.,['Ron']
"“We discuss our options with our Head of House, I 
asked Professor McGonagall at the end of last term.” 

",['McGonagall']
"“They’re definitely owls,” said Ron hoarsely, jumping 
up to join Hermione at the window. 

",['Ron']
"oh no ...” 

Page | 113 Harry Potter and the Half Blood Prince - J.K. Rowling 




She gripped both Harry and Ron tightly around the 
elbows. 



",['Ron']
"To his left, Ron was trying to 
detach his own results; to his right, Hermione’s 
hands were shaking so much she was making her 
whole owl tremble. 

",['Ron']
"Hermione had her back to him and 
her head bent, but Ron was looking delighted. 

",['Ron']
"“Here — 
swap — ” 

Harry glanced down Ron’s grades: There were no 
“Outstandings” there.",['Ron']
"“Knew you’d be top at Defense Against the Dark Arts,” 
said Ron, punching Harry on the shoulder.",['Ron']
"“Well done!” said Mrs. Weasley proudly, ruffling Ron’s 
hair.",['Ron']
"Page | 115 Harry Potter and the Half Blood Prince - J.K. Rowling 




“Hermione?” said Ginny tentatively, for Hermione still 
hadn’t turned around.",['Ginny']
"“Oh, come off it,” said Ron, striding over to her and 
whipping her results out of her hand.",['Ron']
"grinned Ron. 
",['Ron']
"He spent most of his 
days playing two-a-side Quidditch in the Weasleys’ 
orchard (he and Hermione against Ron and Ginny; 
Hermione was dreadful and Ginny good, so they were 
reasonably well matched) and his evenings eating 
triple helpings of everything Mrs. Weasley put in front 
of him. 

","['Ron', 'Ginny']"
"It would have been a happy, peaceful holiday had it 
not been for the stories of disappearances, odd 
accidents, even of deaths now appearing almost daily 
in the Prophet Sometimes Bill and Mr. Weasley 
brought home news before it even reached the paper. 
",['Mr. Weasley']
"To Mrs. Weasley’s displeasure, Harry’s sixteenth 
birthday celebrations were marred by grisly tidings 
brought to the party by Remus Lupin, who was 
looking gaunt and grim, his brown hair streaked 
liberally with gray, his clothes more ragged and 
patched than ever. 



",['Lupin']
"“Why?” asked Ron, while Mrs. Weasley pointedly 
glared at Bill. 

",['Ron']
"“Talking of Diagon Alley,” said Mr. Weasley, “looks 
like Ollivander’s gone too.” 

",['Mr. Weasley']
"“The wandmaker?” said Ginny, looking startled. 

",['Ginny']
"Page | 118 Harry Potter and the Half Blood Prince - J.K. Rowling 




“They’ll make do with other makers,” said Lupin.",['Lupin']
"“Wow, I remember when Charlie wore one of these,” 
said Ron, examining the badge with glee.",['Ron']
"“Well, I don’t suppose we can put off a trip to Diagon 
Alley much longer now you’ve got these,” sighed Mrs. 
Weasley, looking down Ron’s booklist.",['Ron']
"Who’s going to 
be hiding behind a bookshelf in Flourish and Blotts?” 
sniggered Ron. 

",['Ron']
"“If you think 
security’s a laughing matter you can stay behind and 
I’ll get your things myself — ” 

“No, I wanna come, I want to see Fred and George’s 
shop!” said Ron hastily. 

",['Ron']
"Ron turned to stare incredulously at Harry as his 
mother hoisted the laundry basket and the teetering 
clock into her arms and stormed out of the room. 

",['Ron']
"But Ron was careful not to be flippant about 
Voldemort over the next few days.",['Ron']
"Bill, who 
would be staying at home with Fleur (much to 
Hermione and Ginny’s pleasure), passed a full money 
bag across the table to Harry. 

",['Ginny']
"“Where’s mine?” demanded Ron at once, his eyes 
wide. 

",['Ron']
"Ginny mimed vomiting into her 
cereal behind Fleur.",['Ginny']
"Harry choked over his 
cornflakes, and Ron thumped him on the back. 



",['Ron']
"“It’s good Dad can get us these again,” said Ron 
appreciatively, stretching luxuriously as the car 
moved smoothly away from the Burrow, Bill and Fleur 
waving from the kitchen window.",['Ron']
"He, Harry, 

Hermione, and Ginny were all sitting in roomy 
comfort in the wide backseat. 

",['Ginny']
"“Don’t get used to it, it’s only because of Harry,” said 
Mr. Weasley over his shoulder.",['Mr. Weasley']
"He had stowed his Invisibility Cloak in his backpack 
and felt that, if that was good enough for 
Dumbledore, it ought to be good enough for the 
Ministry, though now he came to think of it, he was 
not sure the Ministry knew about his cloak. 

",['Dumbledore']
"“A couple of hours, I expect,” said Mr. Weasley.",['Mr. Weasley']
"Page | 121 Harry Potter and the Half Blood Prince - J.K. Rowling 




Harry imitated Mr. Weasley and peered through the 
window; his heart leapt.",['Mr. Weasley']
"There were no Aurors waiting 
outside the inn, but instead the gigantic, black- 
bearded form of Rubeus Hagrid, the Hogwarts 
gamekeeper, wearing a long beaverskin coat, beaming 
at the sight of Harry’s face and oblivious to the 
startled stares of passing Muggles. 

",['Hagrid']
"See, the Ministry 
wanted ter send a bunch o’ Aurors, but Dumbledore 
said I’d do,” said Hagrid proudly, throwing out his 
chest and tucking his thumbs into his pockets.","['Hagrid', 'Dumbledore']"
"He 
looked up hopefully as they entered, but before he 
could speak, Hagrid said importantly, “Jus’ passin’ 
through today, Tom, sure yeh understand, Hogwarts 
business, yeh know.” 

",['Hagrid']
"Tom nodded gloomily and returned to wiping glasses; 
Harry, Hermione, Hagrid, and the Weasleys walked 
through the bar and out into the chilly little courtyard 
at the back where the dustbins stood.",['Hagrid']
"Hagrid raised 
his pink umbrella and rapped a certain brick in the 
wall, which opened at once to form an archway onto a 



Page | 122 Harry Potter and the Half Blood Prince - J.K. Rowling 




winding cobbled street.",['Hagrid']
"“One for your little girl, madam?” he called at Mrs. 
Weasley as they passed, leering at Ginny.",['Ginny']
"“If I were on duty ...” said Mr. Weasley, glaring angrily 
at the amulet seller. 

",['Mr. Weasley']
"“I think we’d better do Madam Malkin’s first, 
Hermione wants new dress robes, and Ron’s showing 

Page | 123 Harry Potter and the Half Blood Prince - J.K. Rowling 




much too much ankle in his school robes, and you 
must need new ones too, Harry, you’ve grown so 
much — come on, everyone — ” 

“Molly, it doesn’t make sense for all of us to go to 
Madam Malkin’s,” said Mr. Weasley.","['Mr. Weasley', 'Ron']"
"“Why don’t those 
three go with Hagrid, and we can go to Flourish and 
Blotts and get everyone’s schoolbooks?” 

",['Hagrid']
"“Hagrid, do 
you think — ?” 

“Don’ fret, they’ll be fine with me, Molly,” said Hagrid 
soothingly, waving an airy hand the size of a dustbin 
lid.",['Hagrid']
"Mrs. Weasley did not look entirely convinced, but 
allowed the separation, scurrying off toward Flourish 
and Blotts with her husband and Ginny while Harry, 
Ron, Hermione, and Hagrid set off for Madam 
Malkin’s. 

","['Ron', 'Hagrid', 'Ginny']"
"“Migh’ be a bit of a squeeze in there with all of us,” 
said Hagrid, stopping outside Madam Malkin’s and 
bending down to peer through the window.",['Hagrid']
"So Harry, Ron, and Hermione entered the little shop 
together.",['Ron']
"He 
strode to the mirror and examined himself; it was a 
few moments before he noticed Harry, Ron, and 
Hermione reflected over his shoulder.",['Ron']
"“If you’re wondering what the smell is, Mother, a 
Mudblood just walked in,” said Draco Malfoy. 

",['Malfoy']
"she added hastily, for a glance toward the door had 
shown her Harry and Ron both standing there with 
their wands out and pointing at Malfoy.","['Ron', 'Malfoy']"
"“Yeah, like you’d dare do magic out of school,” 
sneered Malfoy.",['Malfoy']
"“Madam — 
please — ” 

Narcissa Malfoy strolled out from behind the clothes 
rack. 

",['Malfoy']
"“Put those away,” she said coldly to Harry and Ron. 

",['Ron']
"Narcissa Malfoy 
smiled unpleasantly. 

",['Malfoy']
"“I see that being Dumbledore’s favorite has given you 
a false sense of security, Harry Potter.",['Dumbledore']
"But 
Dumbledore won’t always be there to protect you.” 

",['Dumbledore']
"Malfoy made an angry movement toward Harry, but 
stumbled over his overlong robe.",['Malfoy']
"Ron laughed loudly. 

",['Ron']
"Malfoy snarled. 

",['Malfoy']
"She bent 
toward Malfoy, who was still glaring at Harry. 

",['Malfoy']
"“I think this left sleeve could come up a little bit more, 
dear, let me just — ” 

“Ouch!” bellowed Malfoy, slapping her hand away. 
",['Malfoy']
"And with that, the pair of them strode out of the 
shop, Malfoy taking care to bang as hard as he could 
into Ron on the way out. 

","['Ron', 'Malfoy']"
"Page | 127 Harry Potter and the Half Blood Prince - J.K. Rowling 




She was distracted all through the fitting of Ron’s and 
Harry’s new robes, tried to sell Hermione wizard’s 
dress robes instead of witch’s, and when she finally 
bowed them out of the shop it was with an air of 
being glad to see the back of them. 

",['Ron']
"“Got ev’rything?” asked Hagrid brightly when they 
reappeared at his side. 

",['Hagrid']
"“Yeah,” said Hagrid, unconcerned.",['Hagrid']
"Harry, Ron, and Hermione exchanged looks, but 
before they could disabuse Hagrid of this comfortable 
notion, Mr. and Mrs. Weasley and Ginny appeared, all 
clutching heavy packages of books. 

","['Ron', 'Hagrid', 'Mr.', 'Ginny']"
"Neither Harry nor Ron bought any ingredients at the 
Apothecary, seeing that they were no longer studying 
Potions, but both bought large boxes of owl nuts for 
Hedwig and Pigwidgeon at Eeylops Owl Emporium. 
",['Ron']
"Page | 128 Harry Potter and the Half Blood Prince - J.K. Rowling 




“Whoa,” said Ron, stopping in his tracks. 

",['Ron']
"“No they won’t!” said Ron, who, like Harry, was 
laughing.",['Ron']
"“There’s a customer out here looking for a joke 
cauldron, Mr. Weasley and Mr. Weasley,” she said. 

",['Mr. Weasley']
"Harry found it very odd to hear Fred and George 
called “Mr. Weasley,” but they took it in their stride. 

",['Mr. Weasley']
"George swept off through the curtain to help with the 
customers, and Fred led Harry back into the main 
part of the shop to find Hermione and Ginny still 
poring over the Patented Daydream Charms. 

",['Ginny']
"Hermione and Ginny both 
hung back, looking wary. 

",['Ginny']
Ginny raised an eyebrow skeptically.,['Ginny']
"“But we’re not 
selling them to our sister,” he added, becoming 
suddenly stern, “not when she’s already got about five 
boys on the go from what we’ve — ” 

“Whatever you’ve heard from Ron is a big fat lie,” said 
Ginny calmly, leaning forward to take a small pink 
pot off the shelf.","['Ron', 'Ginny']"
"“Yes, I am,” said Ginny.",['Ginny']
"So what about Michael 
Corner?” 

“I dumped him, he was a bad loser,” said Ginny, 
putting a finger through the bars of the cage and 
watching the Pygmy Puffs crowd around it.",['Ginny']
"Ginny turned to look at him, her hands on her hips. 
",['Ginny']
"And I’ll thank you,” she 
added angrily to Ron, who had just appeared at 
George’s elbow, laden with merchandise, “not to tell 
tales about me to these two!” 

",['Ron']
"“That’s three Galleons, nine Sickles, and a Knut,” said 
Fred, examining the many boxes in Ron’s arms. 
",['Ron']
"Ron dropped several boxes, swore, and made a rude 
hand gesture at Fred that was unfortunately spotted 
by Mrs. Weasley, who had chosen that moment to 
appear. 

",['Ron']
"“Mum, can I have a Pygmy Puff?” said Ginny at once. 
",['Ginny']
"Mrs. Weasley moved aside to look at the Pygmy Puffs, 
and Harry, Ron, and Hermione momentarily had an 
unimpeded view out of the window.",['Ron']
"Draco Malfoy was 
hurrying up the street alone.",['Malfoy']
"“Given her the slip by the looks of it,” said Ron. 

",['Ron']
"Narcissa Malfoy would not have let her precious son 
out of her sight willingly; Malfoy must have made a 

Page | 136 Harry Potter and the Half Blood Prince - J.K. Rowling 




real effort to free himself from her clutches.",['Malfoy']
"Harry, 
knowing and loathing Malfoy, was sure the reason 
could not be innocent. 

",['Malfoy']
"Mrs. Weasley and Ginny were 
bending over the Pygmy Puffs.",['Ginny']
"Mr. Weasley was 
delightedly examining a pack of Muggle marked 
playing cards.",['Mr. Weasley']
"On the other side of the glass, Hagrid was 
standing with his back to them, looking up and down 
the street. 

",['Hagrid']
"“Come on\” said Ron. 

",['Ron']
"She hesitated for a second longer, then ducked under 
the cloak with Harry and Ron.",['Ron']
"Harry, Ron, and Hermione 
squeezed their way out of the door as quickly as they 
could, but by the time they gained the street, Malfoy 
had disappeared just as successfully as they had. 

","['Ron', 'Malfoy']"
"“He was going in that direction,” murmured Harry as 
quietly as possible, so that the humming Hagrid 
would not hear them.",['Hagrid']
"Ron. 

Page | 137 Harry Potter and the Half Blood Prince - J.K. Rowling 




For Malfoy had glanced around, then slid into 
Knockturn Alley and out of sight. 



","['Ron', 'Malfoy']"
"There in the midst of the cases full of skulls 
and old bottles stood Draco Malfoy with his back to 
them, just visible beyond the very same large black 
cabinet in which Harry had once hidden to avoid 
Malfoy and his father.",['Malfoy']
"Judging by the movements of 
Malfoy’s hands, he was talking animatedly.",['Malfoy']
"The 
proprietor of the shop, Mr. Borgin, an oily-haired, 



Page | 138 Harry Potter and the Half Blood Prince - J.K. Rowling 




stooping man, stood facing Malfoy.","['Mr.', 'Malfoy']"
“We can!” said Ron excitedly.,['Ron']
"“Fantastic!” said Hermione, as Ron unraveled the 
long, fleshcolored strings and began to feed them 
toward the bottom of the door.",['Ron']
"“Oh, I hope the door 
isn’t Imperturbable — ” 

“No!” said Ron gleefully.",['Ron']
"They put their heads together and listened intently to 
the ends of the strings, through which Malfoy’s voice 
could be heard loud and clear, as though a radio had 
been turned on. 

",['Malfoy']
"“I can’t,” said Malfoy.",['Malfoy']
"Page | 139 Harry Potter and the Half Blood Prince - J.K. Rowling 




“No?” said Malfoy, and Harry knew, just by his tone, 
that Malfoy was sneering.",['Malfoy']
"Harry, Ron, and Hermione shuffled 
sideways to try and keep him in sight, but all they 
could see was Borgin, looking very frightened. 

",['Ron']
"“Tell anyone,” said Malfoy, “and there will be 
retribution.",['Malfoy']
"“There will be no need for — ” 

“I’ll decide that,” said Malfoy.",['Malfoy']
"Borgin made a bow as deep as the one Harry had 
once seen him give Lucius Malfoy. 

",['Malfoy']
"Next moment, the bell over the door tinkled loudly as 
Malfoy stalked out of the shop looking very pleased 
with himself.",['Malfoy']
"He passed so close to Harry, Ron, and 

",['Ron']
"“What was that about?” whispered Ron, reeling in the 
Extendable Ears. 

",['Ron']
"Ron hastily fed the Extendable Ears 
back under the door and passed one of the strings to 
Harry. 

",['Ron']
"“If you’ve got one and a half thousand Galleons,” said 
Mr. Borgin coldly. 

",['Mr.']
Mr. Borgin squinted at her.,['Mr.']
"“The thing is, that — er — boy who was in here just 
now, Draco Malfoy, well, he’s a friend of mine, and I 
want to get him a birthday present, but if he’s already 
reserved anything, I obviously don’t want to get him 
the same thing, so ... um ...” 

",['Malfoy']
"“Ah well,” said Ron, throwing the cloak back over 
Hermione.",['Ron']
"Ron and Hermione bickered all the way back to 
Weasleys’ Wizard Wheezes, where they were forced to 
stop so that they could dodge undetected around a 
very anxious-looking Mrs. Weasley and Hagrid, who 
had clearly noticed their absence.","['Ron', 'Hagrid']"
"Page | 143 Harry Potter and the Half Blood Prince - J.K. Rowling 




7 




THE SLUG CLUB 

Harry spent a lot of the last week of the holidays 
pondering the meaning of Malfoy’s behavior in 
Knockturn Alley.",['Malfoy']
"What disturbed him most was the 
satisfied look on Malfoy’s face as he had left the shop. 
",['Malfoy']
"Nothing that made Malfoy look that happy could be 
good news.",['Malfoy']
"To his slight annoyance, however, neither 
Ron nor Hermione seemed quite as curious about 
Malfoy’s activities as he was; or at least, they seemed 
to get bored of discussing it after a few days. 

","['Ron', 'Malfoy']"
"“But haven’t we agreed there could 
be a lot of explanations?” 

“Maybe he’s broken his Hand of Glory,” said Ron 
vaguely, as he attempted to straighten his 



Page",['Ron']
"“Remember that 
shriveled-up arm Malfoy had?” 

",['Malfoy']
"“That sounded to me like Borgin’s got another one of 
the broken objects, and Malfoy wants both.” 

",['Malfoy']
"“You reckon?” said Ron, now trying to scrape some 
dirt off his broom handle. 

",['Ron']
"When neither Ron nor 
Hermione answered, he said, “Malfoy’s father’s in 
Azkaban.","['Ron', 'Malfoy']"
"Don’t you think Malfoy’d like revenge?” 

Ron looked up, blinking. 

",['Ron']
"“Malfoy, revenge?",['Malfoy']
"“Your scar’s not hurting again, is it?” asked Ron 
nervously. 

",['Ron']
"Page | 145 Harry Potter and the Half Blood Prince - J.K. Rowling 




There was a silence; then Ron erupted in laughter. 
",['Ron']
“Malfoy?,['Malfoy']
"You think You-Know- 
Who would let Malfoy join?” 

“It seems very unlikely, Harry,” said Hermione in a 
repressive sort of voice.",['Malfoy']
"Ron and Hermione looked at each other. 

",['Ron']
"“Well ...” said Ron, sounding thoroughly unconvinced. 

",['Ron']
"Ron and Hermione exchanged another look. 

",['Ron']
"“Yeah, I still don’t reckon You-Know-Who would let 
Malfoy join.",['Malfoy']
"On the landing he bumped into Ginny, 
who was returning to her room carrying a pile of 
freshly laundered clothes. 

",['Ginny']
"Bill and I ’ave almost decided on only two 
bridesmaids, Ginny and Gabrielle will look very sweet 
togezzer.",['Ginny']
"I am theenking of dressing zem in pale gold 
— pink would of course be ’orrible with Ginny’s ’air — 



“Ah, Harry!” said Mrs. Weasley loudly, cutting across 
Fleur’s monologue.",['Ginny']
"The Ministry cars glided up to 
the front of the Burrow to find them waiting, trunks 
packed; Hermione’s cat, Crookshanks, safely enclosed 
in his traveling basket; and Hedwig; Ron’s owl, 
Pigwidgeon; and Ginny’s new purple Pygmy Puff, 
Arnold, in cages. 

","['Ron', 'Ginny']"
"Ron hurried forward, looking hopeful, but 
Ginny stuck out her foot and Ron fell, sprawling in 
the dust at Fleur’s feet.","['Ron', 'Ginny']"
"There was no cheerful Hagrid waiting for them at 
King’s Cross Station.",['Hagrid']
"Without waiting to consult his grim-faced 
Auror, Harry motioned to Ron and Hermione to follow 
him up the platform, looking for an empty 
compartment. 

",['Ron']
"“Ron and I’ve got to go to the prefects’ carriage first 
and then patrol the corridors for a bit.” 

",['Ron']
"“Well, have a lovely 
term, Ron. ...” 

",['Ron']
"“Mr. Weasley, can I have a quick word?” said Harry, 
making up his mind on the spur of the moment. 

",['Mr. Weasley']
"“Of course,” said Mr. Weasley, who looked slightly 
surprised, but followed Harry out of earshot of the 
others nevertheless. 

",['Mr. Weasley']
"Harry had thought it through carefully and come to 
the conclusion that, if he was to tell anyone, Mr. 
Weasley was the right person; firstly, because he 
worked at the Ministry and was therefore in the best 
position to make further investigations, and secondly, 
because he thought that there was not too much risk 
of Mr. Weasley exploding with anger. 

","['Mr. Weasley', 'Mr.']"
"“When we were in Diagon Alley,” Harry began, but Mr. 
Weasley forestalled him with a grimace. 



",['Mr.']
"Page | 149 Harry Potter and the Half Blood Prince - J.K. Rowling 




“Am I about to discover where you, Ron, and 
Hermione disappeared to while you were supposed to 
be in the back room of Fred and George’s shop?” 

",['Ron']
"“Well, we followed Draco Malfoy.",['Malfoy']
"“Because I thought Malfoy was up to something,” said 
Harry, disregarding Mr. Weasley’s look of mingled 
exasperation and amusement.","['Mr. Weasley', 'Malfoy']"
"“Of course you did,” said Mr. Weasley, sounding 
resigned.",['Mr. Weasley']
"We saw Malfoy jump about a 
mile when Madam Malkin tried to touch his left arm.",['Malfoy']
Mr. Weasley looked taken aback.,['Mr. Weasley']
"“Mr. Weasley, 
I’m sorry, but isn’t it worth investigating?",['Mr. Weasley']
"If Malfoy 
wants something fixing, and he needs to threaten 
Borgin to get it done, it’s probably something Dark or 
dangerous, isn’t it?” 

",['Malfoy']
"“I doubt it, to be honest, Harry,” said Mr. Weasley 
slowly.",['Mr. Weasley']
"“You see, when Lucius Malfoy was arrested, 
we raided his house.",['Malfoy']
"“Well, maybe,” said Mr. Weasley, but Harry could tell 
that Mr. Weasley was humoring him. 

",['Mr. Weasley']
"“You’d better hurry,” said Mr. Weasley, as Mrs. 
Weasley cried, “Harry, quickly!” 

",['Mr. Weasley']
"He hurried forward and Mr. and Mrs. Weasley helped 
him load his trunk onto the train. 

",['Mr.']
"“Now, dear, you’re coming to us for Christmas, it’s all 
fixed with Dumbledore, so we’ll see you quite soon,” 
said Mrs. Weasley through the window, as Harry 
slammed the door shut behind him and the train 



Page | 151 Harry Potter and the Half Blood Prince - J.K. Rowling 




began to move.",['Dumbledore']
"Harry waved until the train had turned a corner and 
Mr. and Mrs. Weasley were lost to view, then turned 
to see where the others had got to.",['Mr.']
"He supposed Ron 
and Hermione were cloistered in the prefects’ 
carriage, but Ginny was a little way along the 
corridor, chatting to some friends.","['Ron', 'Ginny']"
"He tapped Ginny on the shoulder. 

",['Ginny']
"“Fancy trying to find a compartment?” 

“I can’t, Harry, I said I’d meet Dean,” said Ginny 
brightly.",['Ginny']
"He felt a strange twinge of 
annoyance as she walked away, her long red hair 
dancing behind her; he had become so used to her 
presence over the summer that he had almost 
forgotten that Ginny did not hang around with him, 
Ron, and Hermione while at school.","['Ron', 'Ginny']"
"“No point now we’ve got rid of Umbridge, is there?” 
said Harry, sitting down.",['Umbridge']
"An empty seat where Neville now sat and 
a scarless Harry who would have been kissed good- 
bye by his own mother, not Ron’s? 

",['Ron']
"It was during one of the clear spells, 
when the sun was visible almost directly overhead, 
that Ron and Hermione entered the compartment at 
last. 

",['Ron']
"“Wish the lunch trolley would hurry up, I’m starving,” 
said Ron longingly, slumping into the seat beside 
Harry and rubbing his stomach.",['Ron']
“Malfoy’s not doing prefect duty.,['Malfoy']
"It was not like 
Malfoy to pass up the chance to demonstrate his 
power as prefect, which he had happily abused all the 
previous year. 

",['Malfoy']
"“The usual,” said Ron indifferently, demonstrating a 
rude hand gesture.",['Ron']
"Didn’t 
this look as though Malfoy had more important things 
on his mind than bullying younger students? 



",['Malfoy']
"Ron demanded, as Harry unrolled his. 
",['Ron']
"C. 

Sincerely, 

Professor H. E. F. Slug horn 

“Who’s Professor Slughorn?” asked Neville, looking 
perplexedly at his own invitation. 

",['Slughorn']
"“Listen,” he added, seized by a sudden brain 
wave, “let’s go under the Invisibility Cloak, then we 
might get a good look at Malfoy on the way, see what 
he’s up to.” 

",['Malfoy']
"When they reached compartment C, they saw at once 
that they were not Slughorn’s only invitees, although 
judging by the enthusiasm of Slughorn’s welcome, 
Harry was the most warmly anticipated. 

",['Slughorn']
"“Harry, m’boy!” said Slughorn, jumping up at the 
sight of him so that his great velvet-covered belly 
seemed to fill all the remaining space in the 
compartment.",['Slughorn']
"And you must be Mr. Longbottom!” 



",['Mr. Longbottom']
"At a gesture from 
Slughorn, they sat down opposite each other in the 
only two empty seats, which were nearest the door. 
",['Slughorn']
"He 
recognized a Slytherin from their year, a tall black boy 
with high cheekbones and long, slanting eyes; there 
were also two seventh-year boys Harry did not know 
and, squashed in the corner beside Slughorn and 
looking as though she was not entirely sure how she 
had got there, Ginny. 

","['Slughorn', 'Ginny']"
"Slughorn asked Harry 
and Neville.",['Slughorn']
"Slughorn finished. 

",['Slughorn']
"Ginny grimaced at Harry and Neville from behind 
Slughorn’s back. 

","['Slughorn', 'Ginny']"
"“Well now, this is most pleasant,” said Slughorn 
cozily.",['Slughorn']
"“I was just telling young Marcus here that I had the 
pleasure of teaching his Uncle Damocles,” Slughorn 
told Harry and Neville, now passing around a basket 
of rolls.",['Slughorn']
"Unfortunately, Belby had just taken a large mouthful 
of pheasant; in his haste to answer Slughorn he 
swallowed too fast, turned purple, and began to 
choke. 

",['Slughorn']
"“Anapneo,” said Slughorn calmly, pointing his wand 
at Belby, whose airway seemed to clear at once. 

",['Slughorn']
"“Well, of course, I daresay he’s busy,” said Slughorn, 
looking questioningly at Belby.",['Slughorn']
"“I suppose ...” said Belby, who seemed afraid to take 
another bite of pheasant until he was sure that 
Slughorn had finished with him.",['Slughorn']
"His voice tailed away as Slughorn gave him a cold 
smile and turned to McLaggen instead. 

",['Slughorn']
"Page | 161 Harry Potter and the Half Blood Prince - J.K. Rowling 




“Now, you, Cormac,” said Slughorn, “I happen to 
know you see a lot of your Uncle Tiberius, because he 
has a rather splendid picture of the two of you 
hunting nogtails in, I think, Norfolk?” 

",['Slughorn']
"“We went with Bertie Higgs and Rufus Scrimgeour — 
this was before he became Minister, obviously — ” 

“Ah, you know Bertie and Rufus too?” beamed 
Slughorn, now offering around a small tray of pies; 
somehow, Belby was missed out.",['Slughorn']
"Everyone here seemed 
to have been invited because they were connected to 
somebody well-known or influential — everyone 
except Ginny.",['Ginny']
"At the end of Neville’s interview, Harry had 
the impression that Slughorn was reserving judgment 
on Neville, yet to see whether he had any of his 
parents’ flair. 

",['Slughorn']
"“And now,” said Slughorn, shifting massively in his 
seat with the air of a compere introducing his star 
act.",['Slughorn']
"“Of course,” said Slughorn, watching Harry closely, 
“there have been rumors for years. ...",['Slughorn']
"An angry 
voice burst out from behind Slughorn. 

",['Slughorn']
"“Oh dear!” chuckled Slughorn comfortably, looking 
around at Ginny, who was glaring at Zabini around 
Slughorn ’s great belly.","['Slughorn', 'Ginny']"
"“Anyway,” said Slughorn, turning back to Harry. 

",['Slughorn']
"Slughorn 
beamed at him. 

",['Slughorn']
"“So modest, so modest, no wonder Dumbledore is so 
fond — you were there, then?",['Dumbledore']
"“That’s right,” said Ginny staunchly.",['Ginny']
"“You were both there too, were you?” said Slughorn 
with great interest, looking from Ginny to Neville, but 
both of them sat clamlike before his encouraging 
smile. 

","['Slughorn', 'Ginny']"
"Slughorn said, sounding a 
little disappointed.",['Slughorn']
"“I remember dear Gwenog telling 
me (Gwenog Jones, I mean, of course, Captain of the 
Holyhead Harpies) — ” 

He meandered off into a long-winded reminiscence, 
but Harry had the distinct impression that Slughorn 
had not finished with him, and that he had not been 
convinced by Neville and Ginny. 

","['Slughorn', 'Ginny']"
"The afternoon wore on with more anecdotes about 
illustrious wizards Slughorn had taught, all of whom 
had been delighted to join what he called the “Slug 
Club” at Hogwarts.",['Slughorn']
"Finally the train 
emerged from yet another long misty stretch into a 
red sunset, and Slughorn looked around, blinking in 
the twilight. 

",['Slughorn']
"Same goes 
for you, miss,” he twinkled at Ginny.",['Ginny']
"He, Ginny, and Neville followed Zabini back 
along the train. 

",['Ginny']
"“How come you ended up in there, Ginny?” 

",['Ginny']
"“He saw me hex Zacharias Smith,” said Ginny.",['Ginny']
"He kept on and on asking about what happened 
at the Ministry and in the end he annoyed me so 
much I hexed him — when Slughorn came in I 
thought I was going to get detention, but he just 
thought it was a really good hex and invited me to 
lunch!",['Slughorn']
"In a 
minute’s time, Zabini was going to reenter the 
Slytherin sixth-year compartment and Malfoy would 
be sitting there, thinking himself unheard by anybody 
except fellow Slytherins. ...",['Malfoy']
"It was fortunate that 
Goyle and Zabini were snarling at each other, drawing 
all eyes onto them, for Harry was quite sure his feet 
and ankles had been revealed as the cloak had 
flapped around them; indeed, for one horrible 
moment he thought he saw Malfoy’s eyes follow his 
Page | 166 Harry Potter and the Half Blood Prince - J.K. Rowling 




trainer as it whipped upward out of sight.",['Malfoy']
"But then 
Goyle slammed the door shut and flung Zabini off 
him; Zabini collapsed into his own seat looking 
ruffled, Vincent Crabbe returned to his comic, and 
Malfoy, sniggering, lay back down across two seats 
with his head in Pansy Parkinson’s lap.","['Parkinson', 'Malfoy']"
"Harry lay 
curled uncomfortably under the cloak to ensure that 
every inch of him remained hidden, and watched 
Pansy stroke the sleek blond hair off Malfoy’s 
forehead, smirking as she did so, as though anyone 
would have loved to have been in her place.",['Malfoy']
"“So, Zabini,” said Malfoy, “what did Slughorn want?” 

","['Slughorn', 'Malfoy']"
"This information did not seem to please Malfoy. 

",['Malfoy']
"“Oh yeah, his uncle’s big in the Ministry,” said 
Malfoy. 

",['Malfoy']
"Malfoy sat up very suddenly, knocking Pansy’s hand 
aside. 

",['Malfoy']
"“What’s Longbottom got to interest Slughorn?” 

Zabini shrugged. 

",['Slughorn']
"“Potter, precious Potter, obviously he wanted a look at 
‘the Chosen One,’ ” sneered Malfoy, “but that Weasley 
girl!",['Malfoy']
"“A lot of boys like her,” said Pansy, watching Malfoy 
out of the corner of her eyes for his reaction.",['Malfoy']
"Malfoy sank back across her 
lap and allowed her to resume the stroking of his 
hair. 

",['Malfoy']
"“Well, I pity Slughorn’s taste.",['Slughorn']
"Slughorn probably hasn’t heard I’m on 
the train, or — ” 

“I wouldn’t bank on an invitation,” said Zabini.",['Slughorn']
"I 
don’t think Slughorn’s interested in Death Eaters.” 

",['Slughorn']
"Malfoy looked angry, but forced out a singularly 
humorless laugh. 

",['Malfoy']
Malfoy yawned ostentatiously.,['Malfoy']
"“What do you mean, you might not be at Hogwarts 
next year?” said Pansy indignantly, ceasing grooming 
Malfoy at once. 

",['Malfoy']
"“Well, you never know,” said Malfoy with the ghost of 
a smirk.",['Malfoy']
"What would Ron and Hermione 
say about this?",['Ron']
"Crabbe and Goyle were gawping at 
Malfoy; apparently they had had no inkling of any 
plans to move on to bigger and better things.",['Malfoy']
