sentence,entities
"“The Minister was just telling me about your lucky 
escape, Potter,” drawled Mr. Malfoy.","['Mr.', 'Malfoy']"
"Snakelike, in fact ...” 

Mr. Weasley gripped Harry’s shoulder in warning. 

",['Mr. Weasley']
"“Yeah,” said Harry, “yeah, I’m good at escaping...” 

Lucius Malfoy raised his eyes to Mr. Weasley’s face. 

","['Mr. Weasley', 'Malfoy']"
"“I work here,” said Mr. Weasley shortly. 

",['Mr. Weasley']
"“Not here, surely?” said Mr. Malfoy, raising his 
eyebrows and glancing toward the door over Mr. 
Weasley’s shoulder.","['Mr.', 'Malfoy']"
"“No,” said Mr. Weasley curtly, his fingers now biting 
into Harry’s shoulder. 

",['Mr. Weasley']
"Harry asked 
Lucius Malfoy. 

",['Malfoy']
"“I don’t think private matters between myself and the 
Minister are any concern of yours, Potter,” said 
Malfoy, smoothing the front of his robes; Harry 
distinctly heard the gentle clinking of what sounded 
like a full pocket of gold.",['Malfoy']
"“Really, just because you are 
Dumbledore’s favorite boy, you must not expect the 



Page | 198Harry",['Dumbledore']
"Shall we go up 
to your office, then, Minister?” 

“Certainly,” said Fudge, turning his back on Harry 
and Mr. Weasley.",['Mr. Weasley']
"Mr. 
Weasley did not let go of Harry’s shoulder until they 
had disappeared into the lift. 

",['Mr.']
"“What was he doing down here?” 

“Trying to sneak down to the courtroom, if you ask 
me,” said Mr. Weasley, looking extremely agitated as 
he glanced over his shoulder as though making sure 
they could not be overheard.",['Mr. Weasley']
"I’ll leave a note 
for Dumbledore when I drop you off, he ought to 
know Malfoy’s been talking to Fudge again.” 

","['Dumbledore', 'Malfoy']"
"“Gold, I expect,” said Mr. Weasley angrily.",['Mr. Weasley']
"“Malfoy’s 
been giving generously to all sorts of things for 
years...",['Malfoy']
"Oh, he’s very well connected, Lucius Malfoy...” 

",['Malfoy']
"The lift arrived; it was empty except for a flock of 
memos that flapped around Mr. Weasley’s head as he 
pressed the button for the Atrium and the doors 
clanged shut; he waved them away irritably. 

",['Mr. Weasley']
"“Mr. Weasley,” said Harry slowly, “if Fudge is meeting 
Death Eaters like Malfoy, if he’s seeing them alone, 



Page | 199Harry","['Mr. Weasley', 'Malfoy']"
"Potter and the Order of the Phoenix - J.K. Rowling 




how do we know they haven’t put the Imperius Curse 
on him?” 

“Don’t think it hadn’t occurred to us, Harry,” 
muttered Mr. Weasley.",['Mr. Weasley']
"“But Dumbledore thinks 
Fudge is acting of his own accord at the moment — 
which, as Dumbledore says, is not a lot of comfort... 
",['Dumbledore']
"“Wait...” he told Mr. Weasley, and pulling his money 
bag from his pocket, he turned back to the fountain. 

",['Mr. Weasley']
"yelled Ron, punching the air.",['Ron']
"Mrs. Weasley was wiping her face on her apron, and 
Fred, George, and Ginny were doing a kind of war 
dance to a chant that went “He got off, he got off he 
got off — ” 

“That’s enough, settle down!” shouted Mr. Weasley, 
though he too was smiling.","['Mr. Weasley', 'Ginny']"
"“Listen, Sirius, Lucius 
Malfoy was at the Ministry — ” 

“What?” said Sirius sharply. 

",['Malfoy']
"Dumbledore ought to know.” 

",['Dumbledore']
"“He got off he got off he got off — ” 

“That’s enough — Fred — George — Ginny!” said Mrs. 
Weasley, as Mr. Weasley left the kitchen.","['Mr. Weasley', 'Ginny']"
"Ron and Hermione sat themselves down opposite him 
looking happier than they had done since he had first 
arrived at number twelve, Grimmauld Place, and 
Harry’s feeling of giddy relief, which had been 
somewhat dented by his encounter with Lucius 
Page | 201Harry Potter and the Order of the Phoenix - J.K. Rowling 




Malfoy, swelled again.","['Ron', 'Malfoy']"
"“ ’Course, once Dumbledore turned up on your side, 
there was no way they were going to convict you,” 
said Ron happily, now dishing great mounds of 
mashed potatoes onto everyone’s plates. 

","['Ron', 'Dumbledore']"
"None of the others had noticed a thing; all of them 
were now helping themselves to food while gloating 
over Harry’s narrow escape; Fred, George, and Ginny 
were still singing.",['Ginny']
"Hermione looked rather anxious, 
but before she could say anything, Ron said happily, 

“I bet Dumbledore turns up this evening to celebrate 
with us, you know.” 

","['Ron', 'Dumbledore']"
"“I don’t think he’ll be able to, Ron,” said Mrs. Weasley, 
setting a huge plate of roast chicken down in front of 
Harry.",['Ron']
"“Don’t you go feeling guilty!” said Hermione sternly, 
after Harry had confided some of his feelings to her 
and Ron while they scrubbed out a moldy cupboard 
on the third floor a few days later.",['Ron']
"“That’s a bit harsh, Hermione,” said Ron, frowning as 
he attempted to prize off a bit of mold that had 
attached itself firmly to his finger, “you wouldn’t want 
to be stuck inside this house without company.” 

",['Ron']
"Page | 203Harry Potter and the Order of the Phoenix - J.K. Rowling 




“Come off it!” said Harry and Ron together, but 
Hermione merely shrugged. 

",['Ron']
"But I sometimes think Ron’s mum’s 
right, and Sirius gets confused about whether you’re 
you or your father, Harry.” 

",['Ron']
"“I thought you might be here to tell us to have a 
break!” said Ron bitterly.",['Ron']
"“I feel like a house-elf,” grumbled Ron. 

",['Ron']
"Potter and the Order of the Phoenix - J.K. Rowling 




“I’ll sponsor you to shut up about spew,” Ron 
muttered irritably, but only so Harry could hear him. 

",['Ron']
"Harry found himself daydreaming about Hogwarts 
more and more as the end of the holidays 
approached; he could not wait to see Hagrid again, to 
play Quidditch, even to stroll across the vegetable 
patches to the Herbology greenhouses.",['Hagrid']
"On the very last day of the holidays Harry was 
sweeping up Hedwig’s owl droppings from the top of 
the wardrobe when Ron entered their bedroom 
carrying a couple of envelopes. 

",['Ron']
"Harry swept the last of the droppings into a rubbish 
bag and threw the bag over Ron’s head into the 

Page | 205Harry Potter and the Order of the Phoenix - J.K. Rowling 




wastepaper basket in the corner, which swallowed it 
and belched loudly.",['Ron']
"“Because it means Dumbledore’s found a new 
Defense Against the Dark Arts teacher,” said George. 

",['Dumbledore']
"“Well, we overheard Mum and Dad talking on the 
Extendable Ears a few weeks back,” Fred told Harry, 
“and from what they were saying, Dumbledore was 
having real trouble finding anyone to do the job this 
year.” 

",['Dumbledore']
"“What’s up with you, Ron?” asked Fred. 

",['Ron']
Ron did not answer.,['Ron']
"Ron was 
standing very still with his mouth slightly open, 
gaping at his letter from Hogwarts. 

",['Ron']
"“What’s the matter?” said Fred impatiently, moving 
around Ron to look over his shoulder at the 
parchment. 

",['Ron']
"George leapt forward, seized the envelope in Ron’s 
other hand, and turned it upside down.",['Ron']
"“There’s been a mistake,” said Fred, snatching the 
letter out of Ron’s grasp and holding it up to the light 
as though checking for a watermark.",['Ron']
"“No one in their 
right mind would make Ron a prefect...” 

",['Ron']
"“We thought Dumbledore was bound to pick you!” 
said George indignantly. 

",['Dumbledore']
"He strode over to Harry and clapped him on the back 
while giving Ron a scathing look. 

",['Ron']
"“Prefect ... ickle Ronnie the prefect ...” 

“Oh, Mum’s going to be revolting,” groaned George, 
thrusting the prefect badge back at Ron as though it 
might contaminate him. 

",['Ron']
"Ron, who still had not said a word, took the badge, 
stared at it for a moment, and then held it out to 
Harry as though asking mutely for confirmation that 
it was genuine.",['Ron']
"Page | 208Harry Potter and the Order of the Phoenix - J.K. Rowling 




“No,” said Harry quickly, pushing the badge back into 
Ron’s hand.",['Ron']
"“It’s Ron, not me.” 



",['Ron']
"“It — what?” 

“Ron’s prefect, not me,” Harry said. 

",['Ron']
"“Ron?” said Hermione, her jaw dropping.",['Ron']
"I mean — ” 

She turned red as Ron looked around at her with a 
defiant expression on his face. 

",['Ron']
"Well done, Ron!",['Ron']
Ron’s done loads of ...,['Ron']
"“Ginny said the booklists had come at last,” she said, 
glancing around at all the envelopes as she made her 
way over to the bed and started sorting the robes into 
two piles.",['Ginny']
"Ron, I’ll have to get you more 
pajamas, these are at least six inches too short, I 
can’t believe how fast you’re growing ...",['Ron']
"Potter and the Order of the Phoenix - J.K. Rowling 




“Match his what?” said Mrs. Weasley absently, rolling 
up a pair of maroon socks and placing them on Ron’s 
pile. 

",['Ron']
"Ron, you’re not... ?” 

",['Ron']
"Ron held up his badge. 

",['Ron']
"Oh, Ron, how 
wonderful!",['Ron']
"Ron, I’m so proud of 
you, what wonderful news, you could end up Head 
Boy just like Bill and Percy, it’s the first step!",['Ron']
"Oh, 
what a thing to happen in the middle of all this worry, 
I’m just thrilled, oh Ronnie — ” 

Fred and George were both making loud retching 
noises behind her back but Mrs. Weasley did not 
notice; arms tight around Ron’s neck, she was kissing 
him all over his face, which had turned a brighter 
scarlet than his badge. 

",['Ron']
"“W-what do you mean?” said Ron, looking as though 
he did not dare believe his ears. 

",['Ron']
"“Or a new cauldron, Charlie’s old one’s rusting 
through, or a new rat, you always liked Scabbers — ” 

“Mum,” said Ron hopefully, “can I have a new 
broom?” 

",['Ron']
Ron hastened to add.,['Ron']
"She gave Ron yet another kiss on the cheek, sniffed 
loudly, and bustled from the room. 

",['Ron']
"Page | 211Harry Potter and the Order of the Phoenix - J.K. Rowling 




“You don’t mind if we don’t kiss you, do you, Ron?” 
said Fred in a falsely anxious voice. 

",['Ron']
"“Oh, shut up,” said Ron, scowling at them. 

",['Ron']
"“He could if you don’t watch out!” said Hermione 
angrily, at which Fred and George burst out laughing 
and Ron muttered, “Drop it, Hermione.” 

",['Ron']
"“Don’t pay any attention to them, Ron, 
they’re only jealous!” 

",['Ron']
"“I don’t think they are,” said Ron doubtfully, also 
looking up at the ceiling.",['Ron']
"He could not lie to himself; if he had known the 
prefect badge was on its way, he would have expected 
it to come to him, not Ron.",['Ron']
"Did this make him as 
arrogant as Draco Malfoy?",['Malfoy']
"Did he really believe he was 
better than Ron? 

No, said the small voice defiantly. 

",['Ron']
"That was definitely true, Harry thought; he was no 
better than Ron in lessons.",['Ron']
"What about those adventures he, Ron, and 
Hermione had had together since they had started at 
Hogwarts, often risking much worse than expulsion? 

",['Ron']
"Well, Ron and Hermione were with me most of the 
time, said the voice in Harry’s head. 

",['Ron']
They didn’t fight Quirrell with me.,['Quirrell']
"But maybe, said the small voice fairly, maybe 
Dumbledore doesn’t choose prefects because they’ve 
got themselves into a load of dangerous situations... 
",['Dumbledore']
"Ron must 
have something you don’t... 

",['Ron']
"“No one in their right mind would make Ron a 
prefect...” 

",['Ron']
"Ron had not asked Dumbledore to give him the 
prefect badge.","['Ron', 'Dumbledore']"
This was not Ron’s fault.,['Ron']
"Was he, 

Harry, Ron’s best friend in the world, going to sulk 
because he didn’t have a badge, laugh with the twins 
behind Ron’s back, ruin this for Ron when, for the 
first time, he had beaten Harry at something? 

",['Ron']
"At this point Harry heard Ron’s footsteps on the stairs 
again.",['Ron']
"He stood up, straightened his glasses, and 
hitched a grin onto his face as Ron bounded back 
through the door. 

",['Ron']
"“Listen — Ron 
— well done, mate.” 

",['Ron']
"Page | 215Harry Potter and the Order of the Phoenix - J.K. Rowling 




The smile faded off Ron’s face. 



",['Ron']
"“Yeah,” said Ron, “yeah, I suppose...",['Ron']
"Harry 
noticed that Ron kept moving his prefect’s badge 
around, first placing it on his bedside table, then 
putting it into his jeans pocket, then taking it out and 
laying it on his folded robes, as though to see the 
effect of the red on the black.",['Ron']
"Mrs. Weasley returned from Diagon Alley around six 
o’clock, laden with books and carrying a long package 
wrapped in thick brown paper that Ron took from her 
with a moan of longing. 

",['Ron']
"“Never mind unwrapping it now, people are arriving 
for dinner, I want you all downstairs,” she said, but 
the moment she was out of sight Ron ripped off the 
paper in a frenzy and examined every inch of his new 
broom, an ecstatic expression on his face. 

",['Ron']
"“I thought we’d have a little party, not a sit-down 
dinner,” she told Harry, Ron, Hermione, Fred, George, 
and Ginny as they entered the room.","['Ron', 'Ginny']"
"“Your father and 
Bill are on their way, Ron, I’ve sent them both owls 
and they’re thrilled,” she added, beaming. 

",['Ron']
"Sirius, Lupin, Tonks, and Kingsley Shacklebolt were 
already there and Mad-Eye Moody stumped in shortly 
after Harry had got himself a butterbeer. 

",['Lupin']
"she said 
fondly, ruffling Ron’s hair. 

",['Ron']
"Page | 217Harry Potter and the Order of the Phoenix - J.K. Rowling 




“Prefect, eh?” growled Moody, his normal eye on Ron 
and his magical eye swiveling around to gaze into the 
side of his head.",['Ron']
"Harry had the very uncomfortable 
feeling it was looking at him and moved away toward 
Sirius and Lupin. 

",['Lupin']
"“Well, congratulations,” said Moody, still glaring at 
Ron with his normal eye, “authority figures always 
attract trouble, but I suppose Dumbledore thinks you 
can withstand most major jinxes or he wouldn’t have 
appointed you...” 

","['Ron', 'Dumbledore']"
"Ron looked rather startled at this view of the matter 
but was saved the trouble of responding by the arrival 
of his father and eldest brother.",['Ron']
"“Well, I think a toast is in order,” said Mr. Weasley, 
when everyone had a drink.",['Mr. Weasley']
"“To 
Ron and Hermione, the new Gryffindor prefects!” 

",['Ron']
"Ron and Hermione beamed as everyone drank to 
them and then applauded. 

",['Ron']
"Her hair was tomato- 
red and waist length today; she looked like Ginny’s 
older sister.",['Ginny']
"“Like what?” said Ginny, who was choosing a baked 
potato. 

",['Ginny']
"Page | 218Harry Potter and the Order of the Phoenix - J.K. Rowling 




Ginny laughed; Hermione looked as though she did 
not know whether to smile or not and compromised 
by taking an extra large gulp of butterbeer and 
choking on it. 

",['Ginny']
"Ginny asked, thumping 
Hermione on the back. 

",['Ginny']
"Lupin was the 
good boy, he got the badge.” 

",['Lupin']
"“I think Dumbledore might have hoped that I would 
be able to exercise some control over my best friends,” 
said Lupin.","['Lupin', 'Dumbledore']"
"Ron was rhapsodizing about his new broom to 
anybody who would listen. 

",['Ron']
"When you think the Comet Two Ninety’s only naught 
to sixty and that’s with a decent tailwind according to 
Which Broomstick?” 

Hermione was talking very earnestly to Lupin about 
her view of elf rights. 

",['Lupin']
"“Mum’s busy cooing over Prefect 
Ron, we’re okay.” 

",['Ron']
"It had 
just occurred to him that Mr. and Mrs. Weasley would 
want to know how Fred and George were financing 
their joke shop business when, as was inevitable, 
they finally found out about it.",['Mr.']
"Page | 221Harry Potter and the Order of the Phoenix - J.K. Rowling 




""... why Dumbledore didn’t make Potter a prefect?” 
said Kingsley. 

",['Dumbledore']
"“He’ll have had his reasons,” replied Lupin. 

",['Lupin']
"Harry did not look around; he did not want Lupin or 
Kingsley to know he had heard.",['Lupin']
"""... the handle’s made of Spanish oak with anti-jinx 
varnish and in-built vibration control — ” Ron was 
saying to Tonks. 

",['Ron']
"“And there’s Dumbledore beside me, 
Dedalus Diggle on the other side ...",['Dumbledore']
"“Better dead than what 
happened to them ... and that’s Emmeline Vance, 
you’ve met her, and that there’s Lupin, obviously ... 
",['Lupin']
"Hagrid, of course, looks exactly the 
same as ever ... Elphias Doge, you’ve met him, I’d 
forgotten he used to wear that stupid hat . . .",['Hagrid']
"“That’s Dumbledore’s brother, Aberforth, only time I 
ever met him, strange bloke ...",['Dumbledore']
"Ron. 



Page | 225Harry Potter and the Order of the Phoenix - J.K. Rowling 




All the air seemed to vanish from Harry’s lungs; he 
felt as though he were falling through the floor; his 
brain turned icy cold — Ron dead, no, it couldn’t be 



But wait a moment, it couldn’t be — Ron was 
downstairs — 

“Mrs. Weasley?”",['Ron']
"“ R-r-riddikulus\” Mrs. Weasley sobbed, pointing her 
shaking wand at Ron’s body. 

",['Ron']
"Ron’s body turned into Bill’s, spread-eagled on his 
back, his eyes wide open and empty.",['Ron']
"Mr. Weasley’s body replaced Bill’s, his glasses askew, 
a trickle of blood running down his face. 

",['Mr. Weasley']
"Page | 226Harry Potter and the Order of the Phoenix - J.K. Rowling 




Lupin had come running into the room, closely 
followed by Sirius, with Moody stumping along behind 
them.",['Lupin']
"Lupin looked from Mrs. Weasley to the dead 
Harry on the floor and seemed to understand in an 
instant.",['Lupin']
"Lupin waved his wand 
once more and the orb vanished in a puff of smoke. 

",['Lupin']
"“Molly,” said Lupin bleakly, walking over to her, 

“Molly, don’t ...” 

",['Lupin']
"Next second she was sobbing her heart out on Lupin’s 
shoulder. 

",['Lupin']
Lupin handed her a handkerchief,['Lupin']
"And what’s going to happen if Arthur and I get killed, 
who’s g-g-going to look after Ron and Ginny?” 

","['Ron', 'Ginny']"
"“Molly, that’s enough,” said Lupin firmly.",['Lupin']
"Page | 228Harry Potter and the Order of the Phoenix - J.K. Rowling 




“And as for who’s going to look after Ron and Ginny if 
you and Arthur died,” said Lupin, smiling slightly, 
“what do you think we’d do, let them starve?” 

","['Lupin', 'Ron', 'Ginny']"
"His parents wove 
in and out of his dreams, never speaking; Mrs. 
Weasley sobbed over Kreacher’s dead body watched 
by Ron and Hermione, who were wearing crowns, and 
yet again Harry found himself walking down a 
corridor ending in a locked door.",['Ron']
"He awoke abruptly 
with his scar prickling to find Ron already dressed 
and talking to him. 

",['Ron']
"From 
what he heard as he dressed at top speed, Harry 
gathered that Fred and George had bewitched their 
trunks to fly downstairs to save the bother of carrying 
them, with the result that they had hurtled straight 
into Ginny and knocked her down two flights of stairs 
into the hall; Mrs. Black and Mrs. Weasley were both 
screaming at the top of their voices. 



",['Ginny']
“Nearly — Ginny all right?”,['Ginny']
"Oh, for heaven’s sake, Sirius, 
Dumbledore said no!” 

",['Dumbledore']
"Seconds later, Mr. Weasley emerged onto the platform 
with Ron and Hermione.","['Mr. Weasley', 'Ron']"
"They had almost unloaded 
Moody’s luggage cart when Fred, George, and Ginny 
turned up with Lupin. 

","['Lupin', 'Ginny']"
"“Nothing,” said Lupin. 

",['Lupin']
"“I’ll still be reporting Sturgis to Dumbledore,” said 
Moody.",['Dumbledore']
"“Well, look after yourselves,” said Lupin, shaking 
hands all round.",['Lupin']
"Page | 234Harry Potter and the Order of the Phoenix - J.K. Rowling 




“It’s been great meeting all of you,” said Tonks, 
hugging Hermione and Ginny.",['Ginny']
"Harry called out of the open window as the 
train began to move, while Ron, Hermione, and Ginny 
waved beside him.","['Ron', 'Ginny']"
"The figures of Tonks, Lupin, 

Moody, and Mr. and Mrs. Weasley shrank rapidly but 
the black dog was bounding alongside the window, 
wagging its tail; blurred people on the platform were 
laughing to see it chasing the train, and then they 
turned the corner, and Sirius was gone. 

","['Lupin', 'Mr.']"
"“Oh lighten up,” said Ron, “he hasn’t seen daylight for 
months, poor bloke.” 

",['Ron']
"Harry 
asked Ron and Hermione. 

",['Ron']
"Ron and Hermione exchanged looks. 

",['Ron']
"“Er,” said Ron. 

",['Ron']
"“We’re — well — Ron and I are supposed to go into 
the prefect carriage,” Hermione said awkwardly. 

",['Ron']
"Ron wasn’t looking at Harry; he seemed to have 
become intensely interested in the fingernails on his 
left hand. 

",['Ron']
"“Yeah, definitely,” said Ron, casting a shifty, anxious 
look at Harry.",['Ron']
"But 
as Hermione and Ron dragged their trunks, 
Crookshanks, and a caged Pigwidgeon off toward the 
engine end of the train, Harry felt an odd sense of 
loss.",['Ron']
"He had never traveled on the Hogwarts Express 
without Ron. 

Page | 236Harry Potter and the Order of the Phoenix - J.K. Rowling 




“Come on,” Ginny told him, “if we get a move on we’ll 
be able to save them places.” 

","['Ron', 'Ginny']"
"“Hi, Ginny...",['Ginny']
"“What are you talking about?” said Ginny, who had 
squeezed past Neville to peer into the compartment 
behind him.",['Ginny']
"“Don’t be silly,” said Ginny, laughing, “she’s all right.” 

",['Ginny']
"Page | 237Harry Potter and the Order of the Phoenix - J.K. Rowling 




“Hi, Luna,” said Ginny.",['Ginny']
"“Thanks,” said Ginny, smiling at her. 

",['Ginny']
"Ginny asked. 

",['Ginny']
"Page | 238Harry Potter and the Order of the Phoenix - J.K. Rowling 




“No you’re not,” said Ginny sharply.",['Ginny']
"Ginny 
suppressed a giggle. 

",['Ginny']
"Ginny, who had flung her arms up in front of her face 
just in time, merely looked as though she was 
wearing a slimy green hat, but Harry, whose hands 
had been busy preventing the escape of Trevor, 
received a face full.",['Ginny']
"“Never mind,” said Ginny bracingly.",['Ginny']
"Ron and Hermione did not turn up for nearly an 
hour, by which time the food trolley had already gone 
by.",['Ron']
"Harry, Ginny, and Neville had finished their 
Pumpkin Pasties and were busy swapping Chocolate 

Page | 241Harry Potter and the Order of the Phoenix - J.K. Rowling 




Frog cards when the compartment door slid open and 
they walked in, accompanied by Crookshanks and a 
shrilly hooting Pigwidgeon in his cage. 

",['Ginny']
"“I’m starving,” said Ron, stowing Pigwidgeon next to 
Hedwig, grabbing a Chocolate Frog from Harry and 
throwing himself into the seat next to him.",['Ron']
"“And guess who’s a Slytherin prefect?” said Ron, still 
with his eyes closed. 

",['Ron']
"“Malfoy,” replied Harry at once, his worst fear 
confirmed. 

",['Malfoy']
"“ ’Course,” said Ron bitterly, stuffing the rest of the 
Frog into his mouth and taking another. 

",['Ron']
"“And that complete cow Pansy Parkinson,” said 
Hermione viciously.",['Parkinson']
"“Ernie Macmillan and Hannah Abbott,” said Ron 
thickly. 

",['Ron']
"Page | 242Harry Potter and the Order of the Phoenix - J.K. Rowling 




Everyone turned to look at Luna Lovegood, who was 
gazing un-blinkingly at Ron over the top of The 
Quibbler.",['Ron']
"Ron stared 
at the cover with his mouth hanging open for a few 
seconds, then looked around at Ginny for some kind 
of explanation, but Ginny had stuffed her knuckles in 
her mouth to stop herself giggling.","['Ron', 'Ginny']"
"Ron shook his 
head, bemused, then checked his watch. 

",['Ron']
"I can’t wait to 
get Crabbe and Goyle for something...” 

“You’re not supposed to abuse your position, Ron!” 
said Hermione sharply. 

",['Ron']
"“Yeah, right, because Malfoy won’t abuse it at all,” 
said Ron sarcastically. 

","['Ron', 'Malfoy']"
"“For heaven’s sake, Ron — ” 



Page | 243Harry Potter and the Order of the Phoenix - J.K. Rowling 




“I’ll make Goyle do lines, it’ll kill him, he hates 
writing,” said Ron happily.",['Ron']
"Her prominent eyes swam with tears as she gasped 
for breath, staring at Ron.",['Ron']
"Utterly nonplussed, he 
looked around at the others, who were now laughing 
at the expression on Ron’s face and at the ludicrously 
prolonged laughter of Luna Lovegood, who was 
rocking backward and forward, clutching her sides. 

",['Ron']
"“Are you taking the mickey?” said Ron, frowning at 
her. 

",['Ron']
"She nodded, still gazing at Ron, breathless with 
laughter. 

",['Ron']
"Harry opened the magazine and scanned the index; 
until this moment he had completely forgotten the 
magazine Kingsley had handed Mr. Weasley to give to 
Sirius, but it must have been this edition of The 
Quibbler.",['Mr. Weasley']
"Page | 247Harry Potter and the Order of the Phoenix - J.K. Rowling 




“Anything good in there?” asked Ron as Harry closed 
the magazine. 

",['Ron']
"Harry looked around; he had expected this, but 
that did not make the sight of Draco Malfoy smirking 
at him from between his cronies Crabbe and Goyle 
any more enjoyable. 

",['Malfoy']
"“What?” he said aggressively, before Malfoy could 
open his mouth. 

",['Malfoy']
"“Manners, Potter, or I’ll have to give you a detention,” 
drawled Malfoy, whose sleek blond hair and pointed 
chin were just like his father’s.",['Malfoy']
"Ron, Hermione, Ginny, and Neville laughed.","['Ron', 'Ginny']"
"Malfoy’s 
lip curled. 



",['Malfoy']
"“Shut up, Malfoy,” said Hermione sharply. 

",['Malfoy']
"“I seem to have touched a nerve,” said Malfoy, 
smirking.",['Malfoy']
"Sniggering, Malfoy gave Harry a last malicious look 
and departed, Crabbe and Goyle lumbering in his 
wake.",['Malfoy']
"Hermione slammed the compartment door 
behind them and turned to look at Harry, who knew 
at once that she, like him, had registered what Malfoy 
had said and been just as unnerved by it. 

",['Malfoy']
"“Chuck us another Frog,” said Ron, who had clearly 
noticed nothing. 

",['Ron']
"What if Mr. 
Malfoy had noticed the black dog and told Draco, 
what if he had deduced that the Weasleys, Lupin, 
Tonks, and Moody knew where Sirius was hiding?","['Lupin', 'Mr.', 'Malfoy']"
"Or 
had Malfoy’s use of the word “dogging” been a 
coincidence? 

",['Malfoy']
"She and 
Ron pinned their prefect badges carefully to their 
chests.",['Ron']
"Harry saw Ron checking how it looked in the 
black window. 

",['Ron']
"Ron and Hermione were 
supposed to supervise all this; they disappeared from 
the carriage again, leaving Harry and the others to 
look after Crookshanks and Pigwidgeon. 

",['Ron']
"A lantern came swinging toward Harry and by its light 
he saw the prominent chin and severe haircut of 
Professor Grubbly-Plank, the witch who had taken 
over Hagrid ’s Care of Magical Creatures lessons for a 
while the previous year. 

",['Hagrid']
"“Where’s Hagrid?” he said out loud. 

",['Hagrid']
"“I don’t know,” said Ginny, “but we’d better get out of 
the way, we’re blocking the door.” 

",['Ginny']
"“Oh yeah ...” 

Harry and Ginny became separated as they moved off 
along the platform and out through the station. 
",['Ginny']
"Jostled by the crowd, Harry squinted through the 
darkness for a glimpse of Hagrid; he had to be here, 
Harry had been relying on it — seeing Hagrid again 
had been one of the things to which he had been 
looking forward most.",['Hagrid']
"He looked around for Ron or Hermione, wanting to 
know what they thought about the reappearance of 
Professor Grubbly-Plank, but neither of them was 
anywhere near him, so he allowed himself to be 
shunted forward onto the dark rain-washed road 
outside Hogsmeade station. 



",['Ron']
"Harry glanced quickly at them, turned 
away to keep a lookout for Ron and Hermione, then 
did a double take. 

",['Ron']
"“Where’s Pig?” said Ron’s voice, right behind Harry. 

",['Ron']
"“That Luna girl was carrying him,” said Harry, 
turning quickly, eager to consult Ron about Hagrid. 
","['Ron', 'Hagrid']"
"“Where d’you reckon — ” 

“ — Hagrid is?",['Hagrid']
"I dunno,” said Ron, sounding worried. 
",['Ron']
"A short distance away, Draco Malfoy, followed by a 
small gang of cronies including Crabbe, Goyle, and 
Pansy Parkinson, was pushing some timid-looking 
second years out of the way so that they could get a 
coach to themselves.","['Parkinson', 'Malfoy']"
"Page | 252Harry Potter and the Order of the Phoenix - J.K. Rowling 




“Malfoy was being absolutely foul to a first year back 
there, I swear I’m going to report him, he’s only had 
his badge three minutes and he’s using it to bully 
people worse than ever...",['Malfoy']
"Where’s Crookshanks?” 

“Ginny’s got him,” said Harry.",['Ginny']
"Ginny had just emerged from the crowd, clutching a 
squirming Crookshanks. 

",['Ginny']
"“Thanks,” said Hermione, relieving Ginny of the cat. 
",['Ginny']
"Ron said, but Hermione was 
already heading off toward the nearest unoccupied 
coach.",['Ron']
"Harry remained behind with Ron. 

",['Ron']
"he asked Ron, 
nodding at the horrible horses as the other students 
surged past them. 

",['Ron']
"He’s all right,” said Ron gruffly.",['Ron']
"Harry 
said, as he, Ron, and Luna made for the carriage in 
which Hermione and Ginny were already sitting. 

","['Ron', 'Ginny']"
"Ron, however, gave Harry a perplexed 
look. 

",['Ron']
"Harry grabbed Ron’s arm and wheeled him about so 
that he was face-to-face with the winged horse.",['Ron']
"Ron 
stared straight at it for a second, then looked back at 
Harry. 

",['Ron']
"But as Ron continued to look bemused, a strange 
thought occurred to Harry. 

",['Ron']
"“Can’t you see what’s pulling the carriages?” 

Ron looked seriously alarmed now. 

",['Ron']
"Yet unless Ron 
was faking — and it was a very feeble joke if he was — 
Ron could not see it at all. 

",['Ron']
"“Shall we get in, then?” said Ron uncertainly, looking 
at Harry as though worried about him. 

",['Ron']
"“Yeah, go on ...” 

“It’s all right,” said a dreamy voice from beside Harry 
as Ron vanished into the coach’s dark interior. 

",['Ron']
"Smiling faintly, she climbed into the musty interior of 
the carriage after Ron.",['Ron']
"“Did everyone see that Grubbly-Plank woman?” asked 
Ginny.",['Ginny']
"Hagrid can’t 
have left, can he?” 

“I’ll be quite glad if he has,” said Luna.",['Hagrid']
"“Yes, he is!” said Harry, Ron, and Ginny angrily. 

","['Ron', 'Ginny']"
"Page | 256Harry Potter and the Order of the Phoenix - J.K. Rowling 




“You’ve got a rubbish sense of humor then,” Ron 
snapped, as the wheels below them creaked into 
motion. 

",['Ron']
"Luna did not seem perturbed by Ron’s rudeness; on 
the contrary, she simply watched him for a while as 
though he were a mildly interesting television 
program. 

",['Ron']
"When they passed between the tall stone 
pillars topped with winged boars on either side of the 
gates to the school grounds, Harry leaned forward to 
try and see whether there were any lights on in 
Hagrid’s cabin by the Forbidden Forest, but the 
grounds were in complete darkness.",['Hagrid']
"He turned again to look for lit 
windows down by the forest, but there was definitely 
no sign of life within Hagrid’s cabin.",['Hagrid']
