sentence,entities
"Harry got toast, coconut, baked bean, strawberry, 
curry, grass, coffee, sardine, and was even brave 
enough to nibble the end off a funny gray one Ron 
wouldn’t touch, which turned out to be pepper. 

",['Ron']
"“Don’t know why he’s so bothered,” said Ron.",['Ron']
"The rat was still snoozing on Ron’s lap. 

",['Ron']
"“He might have died and you wouldn’t know the 
difference,” said Ron in disgust.",['Ron']
"Page | 117 Harry Potter and the Philosophers Stone - J.K. Rowling 




“We’ve already told him we haven’t seen it,” said Ron, 
but the girl wasn’t listening, she was looking at the 
wand in his hand. 

",['Ron']
"Ron looked taken aback. 

",['Ron']
"Harry looked at Ron, and was relieved to see by his 
stunned face that he hadn’t learned all the course 
books by heart either. 

",['Ron']
"“I’m Ron Weasley,” Ron muttered. 

",['Ron']
"I’ve been 
asking around, and I hope I’m in Gryffindor, it sounds 
by far the best; I hear Dumbledore himself was in it, 
",['Dumbledore']
"“Whatever House I’m in, I hope she’s not in it,” said 
Ron.",['Ron']
"“Gryffindor,” said Ron. Gloom seemed to be settling 
on him again.",['Ron']
"“Yeah,” said Ron.",['Ron']
"Page | 119 Harry Potter and the Philosophers Stone - J.K. Rowling 




“You know, I think the ends of Scabbers’ whiskers are 
a bit lighter,” said Harry, trying to take Ron’s mind off 
Houses.",['Ron']
"“Charlie’s in Romania studying dragons, and Bill’s in 
Africa doing something for Gringotts,” said Ron.",['Ron']
"Ron asked. 

",['Ron']
Ron looked dumbfounded.,['Ron']
"“And my names Malfoy, Draco Malfoy.” 

",['Malfoy']
"Ron gave a slight cough, which might have been 
hiding a snigger.",['Ron']
"Draco Malfoy looked at him. 

",['Malfoy']
"Draco Malfoy didn’t go red, but a pink tinge appeared 
in his pale cheeks. 

",['Malfoy']
"You hang around with riffraff like the 
Weasleys and that Hagrid, and it’ll rub off on you.” 

",['Hagrid']
"Both Harry and Ron stood up. 

",['Ron']
"“Say that again,” Ron said, his face as red as his hair. 

",['Ron']
"Malfoy 
sneered. 

",['Malfoy']
"“Unless you get out now,” said Harry, more bravely 
than he felt, because Crabbe and Goyle were a lot 
bigger than him or Ron. 

",['Ron']
"Goyle reached toward the Chocolate Frogs next to 
Ron — Ron leapt forward, but before he’d so much as 
touched Goyle, Goyle let out a horrible yell. 

",['Ron']
"Scabbers the rat was hanging off his finger, sharp 
little teeth sunk deep into Goyle ’s knuckle — Crabbe 
and Malfoy backed away as Goyle swung Scabbers 
round and round, howling, and when Scabbers finally 
flew off and hit the window, all three of them 
disappeared at once.",['Malfoy']
"she said, looking at the 
sweets all over the floor and Ron picking up Scabbers 
by his tail. 

",['Ron']
"“I think he’s been knocked out,” Ron said to Harry. 

",['Ron']
"“You’ve met Malfoy before?” 

",['Malfoy']
"“I’ve heard of his family,” said Ron darkly.",['Ron']
"He says Malfoy’s father 
didn’t need an excuse to go over to the Dark Side.”",['Malfoy']
"“Scabbers has been fighting, not us,” said Ron, 
scowling at her.",['Ron']
Ron glared at her as she left.,['Ron']
"He and Ron took off their jackets and pulled on their 
long black robes.",['Ron']
"Ron’s were a bit short for him, you 
could see his sneakers underneath them. 

",['Ron']
"Harry’s stomach lurched with nerves and Ron, he 
saw, looked pale under his freckles.",['Ron']
"Hagrid’s big hairy face beamed over the sea of heads. 

",['Hagrid']
"Slipping and stumbling, they followed Hagrid down 
what seemed to be a steep, narrow path.",['Hagrid']
"“Yeh’ll get yer firs’ sight o’ Hogwarts in a sec,” Hagrid 
called over his shoulder, “jus’ round this bend here.” 

",['Hagrid']
"Hagrid called, pointing to 
a fleet of little boats sitting in the water by the shore. 
",['Hagrid']
"Harry and Ron were followed into their boat by Neville 
and Hermione. 

",['Ron']
"“Everyone in?” shouted Hagrid, who had a boat to 
himself.",['Hagrid']
"“Heads down!” yelled Hagrid as the first boats reached 
the cliff; they all bent their heads and the little boats 
carried them through a curtain of ivy that hid a wide 
opening in the cliff face.",['Hagrid']
"Is this your toad?” said Hagrid, who 
was checking the boats as people climbed out of 
them. 

",['Hagrid']
"Then they clambered up a passageway in the 
rock after Hagrid’s lamp, coming out at last onto 
smooth, damp grass right in the shadow of the castle. 

",['Hagrid']
"You there, still got yer toad?” 

Hagrid raised a gigantic fist and knocked three times 
on the castle door. 



",['Hagrid']
"“The firs’ years, Professor McGonagall,” said Hagrid. 

","['Hagrid', 'McGonagall']"
"“Thank you, Hagrid.",['Hagrid']
"They followed Professor McGonagall across the 
flagged stone floor.",['McGonagall']
"Harry could hear the drone of 
hundreds of voices from a doorway to the right — the 
rest of the school must already be here — but 
Professor McGonagall showed the first years into a 
small, empty chamber off the hall.",['McGonagall']
"“Welcome to Hogwarts,” said Professor McGonagall. 
",['McGonagall']
"Her eyes lingered for a moment on Neville’s cloak, 
which was fastened under his left ear, and on Ron’s 
smudged nose.",['Ron']
"“I shall return when we are ready for you,” said 
Professor McGonagall.",['McGonagall']
"he asked 
Ron. 



",['Ron']
"Any second now, Professor McGonagall would come 
back and lead him to his doom. 

",['McGonagall']
Professor McGonagall had returned.,['McGonagall']
"“Now, form a line,” Professor McGonagall told the first 
years, “and follow me.” 

",['McGonagall']
"Feeling oddly as though his legs had turned to lead, 
Harry got into line behind a boy with sandy hair, with 
Ron behind him, and they walked out of the chamber, 
back across the hall, and through a pair of double 
doors into the Great Hall. 

",['Ron']
"Professor 
McGonagall led the first years up here, so",['McGonagall']
"Harry quickly looked down again as Professor 
McGonagall silently placed a four-legged stool in front 
of the first years.",['McGonagall']
"Ron whispered to 
Harry.",['Ron']
"Professor McGonagall now stepped forward holding a 
long roll of parchment. 

",['McGonagall']
"“Brocklehurst, Mandy” went to Ravenclaw too, but 
“Brown, Lavender” became the first new Gryffindor, 
and the table on the far left exploded with cheers; 
Harry could see Ron’s twin brothers catcalling. 

",['Ron']
"Ron groaned. 

",['Ron']
"What if he just sat there with 
the hat over his eyes for ages, until Professor 
McGonagall jerked it off his head and said there had 
obviously been a mistake and he’d better get back on 
the train? 

",['McGonagall']
"Malfoy swaggered forward when his name was called 
and got his wish at once: the hat had barely touched 
his head when it screamed, “SLYTHERIN!” 

",['Malfoy']
"Malfoy went to join his friends Crabbe and Goyle, 
looking pleased with himself. 

",['Malfoy']
"“Moon” , “Nott” ... , “Parkinson” ... , then a pair of 
twin girls, “Path” and “Path” ... , then “Perks, Sally- 
Anne” . .",['Parkinson']
"At the end 
nearest him sat Hagrid, who caught his eye and gave 
him the thumbs up.",['Hagrid']
"And there, 
in the center of the High Table, in a large gold chair, 
sat Albus Dumbledore.",['Dumbledore']
"Dumbledore’s silver hair was the only thing 
in the whole hall that shone as brightly as the ghosts. 
",['Dumbledore']
"Harry spotted Professor Quirrell, too, the nervous 
young man from the Leaky Cauldron.",['Quirrell']
"“Thomas, Dean,” a Black boy even taller than Ron, 
joined Harry at the Gryffindor table.",['Ron']
"“Turpin, Lisa,” 
became a Ravenclaw and then it was Ron’s turn.",['Ron']
"Harry clapped loudly with the rest as Ron collapsed 
into the chair next to him. 

",['Ron']
"“Well done, Ron, excellent,” said Percy Weasley 
pompously across Harry as “Zabini, Blaise,” was 
made a Slytherin.",['Ron']
"Professor McGonagall rolled up her 
scroll and took the Sorting Hat away. 

",['McGonagall']
"Page | 137 Harry Potter and the Philosophers Stone - J.K. Rowling 




Albus Dumbledore had gotten to his feet.",['Dumbledore']
“I know who you are!” said Ron suddenly.,['Ron']
"He 
was right next to Malfoy who, Harry was pleased to 

Page | 139 Harry Potter and the Philosophers Stone - J.K. Rowling 




see, didn’t look too pleased with the seating 
arrangements. 

",['Malfoy']
"“What about you, Neville?” said Ron. 

",['Ron']
"Hagrid was 
drinking deeply from his goblet.",['Hagrid']
"Professor McGonagall 
was talking to Professor Dumbledore.","['McGonagall', 'Dumbledore']"
"Professor 
Quirrell, in his absurd turban, was talking to a 
teacher with greasy black hair, a hooked nose, and 
sallow skin. 

",['Quirrell']
"The hook-nosed teacher 
looked past Quirrell’s turban straight into Harry’s 
eyes — and a sharp, hot pain shot across the scar on 
Harry’s forehead. 

",['Quirrell']
"Page | 141 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Who’s that teacher talking to Professor Quirrell?”",['Quirrell']
"“Oh, you know Quirrell already, do you?",['Quirrell']
"No wonder 
he’s looking so nervous, that’s Professor Snape.",['Snape']
"He 
teaches Potions, but he doesn’t want to — everyone 
knows he’s after Quirrell’s job.",['Quirrell']
"Knows an awful lot 
about the Dark Arts, Snape.” 

",['Snape']
"Harry watched Snape for a while, but Snape didn’t 
look at him again. 

",['Snape']
"At last, the desserts too disappeared, and Professor 
Dumbledore got to his feet again.",['Dumbledore']
"Dumbledore ’s twinkling eyes flashed in the direction 
of the Weasley twins. 

",['Dumbledore']
"“Must be,” said Percy, frowning at Dumbledore.",['Dumbledore']
"“And now, before we go to bed, let us sing the school 
song!” cried Dumbledore.",['Dumbledore']
"Dumbledore gave his wand a little flick, as if he was 
trying to get a fly off the end, and a long golden 
ribbon flew out of it, which rose high above the tables 
and twisted itself, snakelike, into words. 

",['Dumbledore']
"“Everyone pick their favorite tune,” said Dumbledore, 
“and off we go!” 

",['Dumbledore']
"Dumbledore conducted their 
last few lines with his wand and when they had 
finished, he was one of those who clapped loudest. 

",['Dumbledore']
"Ron muttered to Harry through 
the hangings.",['Ron']
"Harry was going to ask Ron if he’d had any of the 
treacle tart, but he fell asleep almost at once. 

",['Ron']
"He was wearing Professor 
Quirrell’s turban, which kept talking to him, telling 
him he must transfer to Slytherin at once, because it 
was his destiny.",['Quirrell']
"Harry told the turban he didn’t want 
to be in Slytherin; it got heavier and heavier; he tried 
to pull it off but it tightened painfully — and there 
was Malfoy, laughing at him as he struggled with it — 
then Malfoy turned into the hook-nosed teacher, 
Snape, whose laugh became high and cold — there 
was a burst of green light and Harry woke, sweating 
and shaking. 

","['Snape', 'Malfoy']"
"Harry and Ron managed to get 
on the wrong side of him on their very first morning. 
",['Ron']
"He 
wouldn’t believe they were lost, was sure they were 
trying to break into it on purpose, and was 
threatening to lock them in the dungeons when they 
were rescued by Professor Quirrell, who was passing. 

",['Quirrell']
"Professor Flitwick, the Charms teacher, was a tiny 
little wizard who had to stand on a pile of books to 
see over his desk.",['Flitwick']
Professor McGonagall was again different.,['McGonagall']
"By the end of the lesson, only Hermione 
Granger had made any difference to her match; 
Professor McGonagall showed the class how it had 
gone all silver and pointy and gave Hermione a rare 
smile. 

",['McGonagall']
"The class everyone had really been looking forward to 
was Defense Against the Dark Arts, but Quirrell’s 
lessons turned out to be a bit of a joke.",['Quirrell']
"For one thing, when Seamus 
Finnigan asked eagerly to hear how Quirrell had 
fought off the zombie, Quirrell went pink and started 
talking about the weather; for another, they had 
noticed that a funny smell hung around the turban, 
and the Weasley twins insisted that it was stuffed full 
of garlic as well, so that Quirrell was protected 
wherever he went. 



",['Quirrell']
"There was so 
much to learn that even people like Ron didn’t have 
much of a head start. 

",['Ron']
Friday was an important day for Harry and Ron.,['Ron']
"Harry asked Ron as he 
poured sugar on his porridge. 

",['Ron']
"“Double Potions with the Slytherins,” said Ron. 
“Snape’s Head of Slytherin House.","['Snape', 'Ron']"
"“Wish McGonagall favored us,” said Harry.",['McGonagall']
"Professor 
McGonagall was head of Gryffindor House, but it 
hadn’t stopped her from giving them a huge pile of 
homework the day before. 

",['McGonagall']
"Hagrid 

Harry borrowed Ron’s quill, scribbled Yes, please, see 
you later on the back of the note, and sent Hedwig off 
again. 

","['Hagrid', 'Ron']"
"It was lucky that Harry had tea with Hagrid to look 
forward to, because the Potions lesson turned out to 
be the worst thing that had happened to him so far. 

",['Hagrid']
"At the start-of-term banquet, Harry had gotten the 
idea that Professor Snape disliked him.",['Snape']
"Snape didn’t dislike Harry — he hated him. 

",['Snape']
"Snape, like Flitwick, started the class by taking the 
roll call, and like Flitwick, he paused at Harry’s name. 

","['Snape', 'Flitwick']"
"Draco Malfoy and his friends Crabbe and Goyle 
sniggered behind their hands.",['Malfoy']
"Snape finished calling 
the names and looked up at the class.",['Snape']
"His eyes were 
black like Hagrid ’s, but they had none of Hagrid ’s 

Page | 152 Harry Potter and the Philosophers Stone - J.K. Rowling 




warmth.",['Hagrid']
"He spoke in barely more 
than a whisper, but they caught every word — like 
Professor McGonagall, Snape had the gift of keeping a 
class silent without effort.","['Snape', 'McGonagall']"
"Harry and 
Ron exchanged looks with raised eyebrows.",['Ron']
“Potter!” said Snape suddenly.,['Snape']
"Harry 
glanced at Ron, who looked as stumped as he was; 
Hermione ’s hand had shot into the air. 

",['Ron']
"Snape ’s lips curled into a sneer. 

",['Snape']
"He 
tried not to look at Malfoy, Crabbe, and Goyle, who 
were shaking with laughter. 

",['Malfoy']
"He had looked through his books at 
the Dursleys’, but did Snape expect him to remember 
everything in One Thousand Magical Herbs and 
Fungi ? 

",['Snape']
"Snape was still ignoring Hermione’s quivering hand. 

",['Snape']
"Snape, however, was not 
pleased. 

",['Snape']
"Over the noise, Snape said, “And a point 
will be taken from Gryffindor House for your cheek, 
Potter.” 

",['Snape']
"Snape put them all into 
pairs and set them to mixing up a simple potion to 
cure boils.",['Snape']
"He swept around in his long black cloak, 
watching them weigh dried nettles and crush snake 
fangs, criticizing almost everyone except Malfoy, 
whom he seemed to like.",['Malfoy']
"He was just telling everyone 
to look at the perfect way Malfoy had stewed his 
horned slugs when clouds of acid green smoke and a 
loud hissing filled the dungeon.",['Malfoy']
"“Idiot boy!” snarled Snape, clearing the spilled potion 
away with one wave of his wand.",['Snape']
"“Take him up to the hospital wing,” Snape spat at 
Seamus.",['Snape']
"Then he rounded on Harry and Ron, who 
had been working next to Neville. 

",['Ron']
"This was so unfair that Harry opened his mouth to 
argue, but Ron kicked him behind their cauldron. 

",['Ron']
"“Don’t push it,” he muttered, “I’ve heard Snape can 
turn very nasty.” 

",['Snape']
"He’d lost two points for Gryffindor in his very 
first week — why did Snape hate him so much? 

",['Snape']
"“Cheer up,” said Ron, “Snape’s always taking points 
off Fred and George.","['Snape', 'Ron']"
"Can I come and meet Hagrid 
with you?” 

",['Hagrid']
"Hagrid lived in a small wooden 
house on the edge of the forbidden forest.",['Hagrid']
"Then Hagrid ’s 
voice rang out, saying, “Back, Fang — back.” 

",['Hagrid']
"Hagrid ’s big, hairy face appeared in the crack as he 
pulled the door open. 

",['Hagrid']
"“Make yerselves at home,” said Hagrid, letting go of 
Fang, who bounded straight at Ron and started 
licking his ears.","['Hagrid', 'Ron']"
"Like Hagrid, Fang was clearly not as 
fierce as he looked. 

",['Hagrid']
"“This is Ron,” Harry told Hagrid, who was pouring 
boiling water into a large teapot and putting rock 
cakes onto a plate. 

","['Hagrid', 'Ron']"
"“Another Weasley, eh?” said Hagrid, glancing at Ron’s 
freckles.","['Hagrid', 'Ron']"
"The rock cakes were shapeless lumps with raisins 
that almost broke their teeth, but Harry and Ron 
pretended to be enjoying them as they told Hagrid all 
about their first lessons.","['Hagrid', 'Ron']"
"Harry and Ron were delighted to hear Hagrid call 
Filch “that old git.” 

","['Hagrid', 'Ron']"
Harry told Hagrid about Snape’s lesson.,"['Snape', 'Hagrid']"
"Hagrid, like 
Ron, told Harry not to worry about it, that Snape 
liked hardly any of the students. 

","['Snape', 'Hagrid', 'Ron']"
“Rubbish!” said Hagrid.,['Hagrid']
"“Why should he?” 



Page | 157 Harry Potter and the Philosophers Stone - J.K. Rowling 




Yet Harry couldn’t help thinking that Hagrid didn’t 
quite meet his eyes when he said that. 

",['Hagrid']
Hagrid asked Ron.,"['Hagrid', 'Ron']"
"Harry wondered if Hagrid had changed the subject on 
purpose.",['Hagrid']
"While Ron told Hagrid all about Charlie’s 
work with dragons, Harry picked up a piece of paper 
that was lying on the table under the tea cozy.","['Hagrid', 'Ron']"
"Harry remembered Ron telling him on the train that 
someone had tried to rob Gringotts, but Ron hadn’t 
mentioned the date. 

",['Ron']
"“Hagrid!” said Harry, “that Gringotts break-in 
happened on my birthday!",['Hagrid']
"There was no doubt about it, Hagrid definitely didn’t 
meet Harry’s eyes this time.",['Hagrid']
"Hagrid had emptied vault seven 
Page | 158 Harry Potter and the Philosophers Stone - J.K. Rowling 




hundred and thirteen, if you could call it emptying, 
taking out that grubby little package.",['Hagrid']
"As Harry and Ron walked back to the castle for 
dinner, their pockets weighed down with rock cakes 
they’d been too polite to refuse, Harry thought that 
none of the lessons he’d had so far had given him as 
much to think about as tea with Hagrid.","['Hagrid', 'Ron']"
"Had Hagrid 
collected that package just in time?",['Hagrid']
"And did Hagrid know something about Snape 
that he didn’t want to tell Harry? 



","['Snape', 'Hagrid']"
"Page | 159 Harry Potter and the Philosophers Stone - J.K. Rowling 




9 




THE MIDNIGHT DUEL 

Harry had never believed he would meet a boy he 
hated more than Dudley, but that was before he met 
Draco Malfoy.",['Malfoy']
"Still, first-year Gryffindors only had 
Potions with the Slytherins, so they didn’t have to put 
up with Malfoy much.",['Malfoy']
"To make a fool of myself on a broomstick in 
front of Malfoy.” 

",['Malfoy']
"“You don’t know that you’ll make a fool of yourself,” 
said Ron reasonably.",['Ron']
"“Anyway, I know Malfoy’s always 
going on about how good he is at Quidditch, but I bet 
that’s all talk.” 

",['Malfoy']
"Rowling 



Malfoy certainly did talk about flying a lot.",['Malfoy']
"Even Ron would tell 
anyone who’d listen about the time he’d almost hit a 
hang glider on Charlie’s old broom.",['Ron']
"Ron had already had a big argument with Dean 
Thomas, who shared their dormitory, about soccer. 
",['Ron']
"Ron couldn’t see what was exciting about a game with 
only one ball where no one was allowed to fly.",['Ron']
"Harry 
had caught Ron prodding Dean’s poster of West Ham 
soccer team, trying to make the players move. 

",['Ron']
"Harry hadn’t had a single letter since Hagrid’s note, 
something that Malfoy had been quick to notice, of 
course.","['Hagrid', 'Malfoy']"
"Malfoy ’s eagle owl was always bringing him 



Page | 161 Harry Potter and the Philosophers Stone - J.K. Rowling 




packages of sweets from home, which he opened 
gloatingly at the Slytherin table. 

",['Malfoy']
"Neville was trying to remember what he’d forgotten 
when Draco Malfoy, who was passing the Gryffindor 
table, snatched the Remembrall out of his hand. 

",['Malfoy']
Harry and Ron jumped to their feet.,['Ron']
"They were half 
hoping for a reason to fight Malfoy, but Professor 
McGonagall, who could spot trouble quicker than any 
teacher in the school, was there in a flash. 

","['McGonagall', 'Malfoy']"
"“Malfoy’s got my Remembrall, Professor.” 

",['Malfoy']
"Scowling, Malfoy quickly dropped the Remembrall 
back on the table. 

",['Malfoy']
"At three-thirty that afternoon, Harry, Ron, and the 
other Gryffindors hurried down the front steps onto 
the grounds for their first flying lesson.",['Ron']
"Harry and 
Ron were delighted when she told Malfoy he’d been 
doing it wrong for years. 

","['Malfoy', 'Ron']"
"No sooner were they out of earshot than Malfoy burst 
into laughter. 

",['Malfoy']
"“Shut up, Malfoy,” snapped Parvati Patil. 

",['Malfoy']
"“Ooh, sticking up for Longbottom?” said Pansy 
Parkinson, a hard-faced Slytherin girl.",['Parkinson']
"“Look!” said Malfoy, darting forward and snatching 
something out of the grass.",['Malfoy']
"“Give that here, Malfoy,” said Harry quietly.",['Malfoy']
"Malfoy smiled nastily. 

",['Malfoy']
"Harry yelled, but Malfoy had leapt onto 
his broomstick and taken off.",['Malfoy']
"He pulled his broomstick up a 
little to take it even higher, and heard screams and 
gasps of girls back on the ground and an admiring 
whoop from Ron. 

",['Ron']
"He turned his broomstick sharply to face Malfoy in 
midair.",['Malfoy']
"Malfoy looked stunned. 

",['Malfoy']
"“Oh, yeah?” said Malfoy, trying to sneer, but looking 
worried. 

",['Malfoy']
"He leaned forward 
and grasped the broom tightly in both hands, and it 
shot toward Malfoy like a javelin.",['Malfoy']
"Malfoy only just got 
out of the way in time; Harry made a sharp about- 
face and held the broom steady.",['Malfoy']
"“No Crabbe and Goyle up here to save your neck, 
Malfoy,” Harry called. 

",['Malfoy']
"The same thought seemed to have struck Malfoy. 

",['Malfoy']
"Professor 
McGonagall was running toward them.",['McGonagall']
"“Never — in all my time at Hogwarts — ” 

Professor McGonagall was almost speechless with 
shock, and her glasses flashed furiously, “ — how dare 
you — might have broken your neck — ” 

“It wasn’t his fault, Professor — ” 

“Be quiet, Miss Patil — ” 

",['McGonagall']
"“But Malfoy — ” 

“That’s enough, Mr. Weasley.","['Malfoy', 'Mr. Weasley']"
"Harry caught sight of Malfoy, Crabbe, and Goyle’s 
triumphant faces as he left, walking numbly in 
Professor McGonagall’s wake as she strode toward the 
castle.","['McGonagall', 'Malfoy']"
"Professor McGonagall was sweeping along without 
even looking at him; he had to jog to keep up.",['McGonagall']
"Page | 167 Harry Potter and the Philosophers Stone - J.K. Rowling 




Up the front steps, up the marble staircase inside, 
and still Professor McGonagall didn’t say a word to 
him.",['McGonagall']
Maybe she was taking him to Dumbledore.,['Dumbledore']
"He 
thought of Hagrid, expelled but allowed to stay on as 
gamekeeper.",['Hagrid']
"Perhaps he could be Hagrid’s assistant. 
",['Hagrid']
"His stomach twisted as he imagined it, watching Ron 
and the others becoming wizards while he stumped 
around the grounds carrying Hagrid’s bag. 

","['Hagrid', 'Ron']"
"Professor McGonagall stopped outside a classroom. 
",['McGonagall']
"“Excuse me, Professor Flitwick, could I borrow Wood 
for a moment?” 

Wood? thought Harry, bewildered; was Wood a cane 
she was going to use on him? 

",['Flitwick']
"But Wood turned out to be a person, a burly fifth-year 
boy who came out of Flitwick’s class looking 
confused. 

",['Flitwick']
"“Follow me, you two,” said Professor McGonagall, and 
they marched on up the corridor, Wood looking 
curiously at Harry. 

",['McGonagall']
"Professor McGonagall pointed them into a classroom 
that was empty except for Peeves, who was busy 
writing rude words on the blackboard. 

",['McGonagall']
"Professor McGonagall slammed the door 
behind him and turned to face the two boys. 



",['McGonagall']
"“Absolutely,” said Professor McGonagall crisply.",['McGonagall']
"“He caught that thing in his hand after a fifty-foot 
dive,” Professor McGonagall told Wood.",['McGonagall']
"“Wood’s captain of the Gryffindor team,” Professor 
McGonagall explained. 

",['McGonagall']
"“I shall speak to Professor Dumbledore and see if we 
can’t bend the first-year rule.",['Dumbledore']
"Flattened in that last 

Page | 169 Harry Potter and the Philosophers Stone - J.K. Rowling 




match by Slytherin, I couldn’t look Severus Snape in 
the face for weeks. ...” 

",['Snape']
"Professor McGonagall peered sternly over her glasses 
at Harry. 

",['McGonagall']
"Harry had just finished telling Ron 
what had happened when he’d left the grounds with 
Professor McGonagall.","['McGonagall', 'Ron']"
"Ron had a piece of steak and 
kidney pie halfway to his mouth, but he’d forgotten all 
about it. 

",['Ron']
"Ron was so amazed, so impressed, he just sat and 
gaped at Harry. 

",['Ron']
"Fred and George had hardly disappeared when 
someone far less welcome turned up: Malfoy, flanked 
by Crabbe and Goyle. 

",['Malfoy']
"“I’d take you on anytime on my own,” said Malfoy. 
",['Malfoy']
"Never heard of a 
wizard’s duel before, I suppose?” 

“Of course he has,” said Ron, wheeling around.",['Ron']
"“I’m 
his second, who’s yours?” 

Malfoy looked at Crabbe and Goyle, sizing them up. 



",['Malfoy']
"When Malfoy had gone, Ron and Harry looked at each 
other. 

","['Malfoy', 'Ron']"
"“Well, a second’s there to take over if you die,” said 
Ron casually, getting started at last on his cold pie. 
",['Ron']
"“And what if I wave my wand and nothing happens?” 

“Throw it away and punch him on the nose,” Ron 
suggested. 

",['Ron']
"“Can’t a person eat in peace in this place?” said Ron. 

Hermione ignored him and spoke to Harry. 

",['Ron']
"“I couldn’t help overhearing what you and Malfoy 
were saying — ” 

“Bet you could,” Ron muttered. 

","['Malfoy', 'Ron']"
"“Good-bye,” said Ron. 

All the same, it wasn’t what you’d call the perfect end 
to the day, Harry thought, as he lay awake much later 
listening to Dean and Seamus falling asleep (Neville 
wasn’t back from the hospital wing).",['Ron']
"Ron had spent 
all evening giving him advice such as “If he tries to 
curse you, you’d better dodge it, because I can’t 
remember how to block them.”",['Ron']
"On the other 
hand, Malfoy’s sneering face kept looming up out of 
the darkness — this was his big chance to beat 
Malfoy face-to-face.",['Malfoy']
"“Half-past eleven,” Ron muttered at last, “we’d better 
go.” 

",['Ron']
“You!” said Ron furiously.,['Ron']
"“Come on,” he said to Ron.",['Ron']
"She 
followed Ron through the portrait hole, hissing at 
them like an angry goose. 

",['Ron']
"“Don’t you care about Gryffindor, do you only care 
about yourselves, / don’t want Slytherin to win the 
House Cup, and you’ll lose all the points I got from 
Professor McGonagall for knowing about Switching 
Spells.” 

",['McGonagall']
"“That’s your problem,” said Ron.",['Ron']
"“You’ve got some nerve — ” said Ron loudly. 

",['Ron']
"“Mrs. Norris?” breathed Ron, squinting through the 
dark. 

",['Ron']
"Ron looked at his watch and then glared furiously at 
Hermione and Neville. 

",['Ron']
"“If either of you get us caught, I’ll never rest until I’ve 
learned that Curse of the Bogies Quirrell told us 
about, and used it on you.” 

",['Quirrell']
"Hermione opened her mouth, perhaps to tell Ron 
exactly how to use the Curse of the Bogies, but Harry 
hissed at her to be quiet and beckoned them all 
forward. 

",['Ron']
Malfoy and Crabbe weren’t there yet.,['Malfoy']
"Harry took out his wand in case Malfoy leapt in 
and started at once.",['Malfoy']
"“He’s late, maybe he’s chickened out,” Ron whispered. 

",['Ron']
"Harry had only just raised his wand when they heard 
someone speak — and it wasn’t Malfoy. 

",['Malfoy']
"Neville suddenly let out a frightened squeak 
and broke into a run — he tripped, grabbed Ron 
around the waist, and the pair of them toppled right 
into a suit of armor. 

",['Ron']
"Page | 177 Harry Potter and the Philosophers Stone - J.K. Rowling 




“We’ve got to get back to Gryffindor Tower,” said Ron, 
“quickly as possible.” 

",['Ron']
"“Malfoy tricked you,” Hermione said to Harry.",['Malfoy']
"He was never going to meet 
you — Filch knew someone was going to be in the 
trophy room, Malfoy must have tipped him off.” 

",['Malfoy']
"“Get out of the way,” snapped Ron, taking a swipe at 
Peeves — this was a big mistake. 



",['Ron']
"Ron moaned, as they pushed helplessly at 
the door, “We’re done for!",['Ron']
"“What do they think they’re doing, keeping a thing 
like that locked up in a school?” said Ron finally.",['Ron']
"Ron stared after her, his mouth open. 



",['Ron']
"What had Hagrid said? 
",['Hagrid']
"Page | 182 Harry Potter and the Philosophers Stone - J.K. Rowling 




10 




HALLOWEEN 

Malfoy couldn’t believe his eyes when he saw that 
Harry and Ron were still at Hogwarts the next day, 
looking tired but perfectly cheerful.","['Malfoy', 'Ron']"
"Indeed, by the 
next morning Harry and Ron thought that meeting 
the three-headed dog had been an excellent 
adventure, and they were quite keen to have another 
one.",['Ron']
"In the meantime, Harry filled Ron in about the 
package that seemed to have been moved from 
Gringotts to Hogwarts, and they spent a lot of time 
wondering what could possibly need such heavy 
protection. 

",['Ron']
"“It’s either really valuable or really dangerous,” said 
Ron. 

",['Ron']
"Hermione was now refusing to speak to Harry and 
Ron, but she was such a bossy know-it-all that they 
saw this as an added bonus.",['Ron']
"All they really wanted 
now was a way of getting back at Malfoy, and to their 
great delight, just such a thing arrived in the mail 
about a week later. 

",['Malfoy']
"Professor M. McGonagall 

Harry had difficulty hiding his glee as he handed the 
note to Ron to read. 

","['McGonagall', 'Ron']"
"Ron moaned enviously. 
",['Ron']
"Malfoy seized 
the package from Harry and felt it. 

",['Malfoy']
"Ron couldn’t resist it. 

",['Ron']
"What did you say you’ve got at home, 
Malfoy, a Comet Two Sixty?”",['Malfoy']
"Ron grinned at Harry. 
",['Ron']
"“What would you know about it, Weasley, you 
couldn’t afford half the handle,” Malfoy snapped back. 
",['Malfoy']
"Before Ron could answer, Professor Flitwick appeared 
at Malfoy’s elbow. 

","['Flitwick', 'Malfoy', 'Ron']"
"“Potters been sent a broomstick, Professor,” said 
Malfoy quickly. 

",['Malfoy']
"“Yes, yes, that’s right,” said Professor Flitwick, 
beaming at Harry.",['Flitwick']
"“Professor McGonagall told me all 
about the special circumstances, Potter.",['McGonagall']
